day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,39.119040000000005,12,12,15,447.0,19,10,0
2,White,2,7,6.0,10,8,14,67.0,15,10,10
2,Pink,1,5,2.5974,8,6,10,23.5,10,8,0
2,Red,6,10,34.68,11,11,10,1400.0,8,10,10
2,Yellow,3,8,20.808,10,10,10,1380.0,13,8,10
2,Blue,7,10,42.84,11,11,16,332.0,18,10,10
2,Green,3,7,6.1938,8,6,11,213.0,9,6,0
2,Orange,7,7,9.99,6,6,8,143.0,7,7,10
3,Purple,5,7,41.471924762119684,15,15,20,447.0,30,10,0
3,White,2,9,5.994,10,8,17,67.0,19,10,10
3,Pink,1,5,2.7563816592,11,9,14,23.5,20,8,0
3,Red,6,11,34.64532,11,11,12,1400.0,10,10,10
3,Yellow,3,8,20.808,10,10,11,1380.0,14,8,10
3,Blue,7,10,43.653103200000004,12,12,21,332.0,26,10,0
3,Green,3,8,6.311358324,9,7,14,213.0,14,6,0
3,Orange,7,8,9.98001,6,6,8,143.0,7,9,10
4,Purple,5,10,43.10424313198681,17,17,21,447.0,37,11,0
4,White,2,10,6.10776612,11,9,18,67.0,22,11,10
4,Pink,1,6,2.8648717387534486,13,11,18,23.5,28,9,0
4,Red,6,11,34.64532,11,11,15,1400.0,13,10,10
4,Yellow,3,9,20.787192,10,10,15,1380.0,18,9,10
4,Blue,7,15,46.27869731832494,15,15,24,332.0,38,12,0
4,Green,3,8,6.566337200289601,11,9,18,213.0,22,7,0
4,Orange,7,8,9.98001,6,6,10,143.0,9,9,10
5,Purple,5,11,45.69682507796385,20,20,25,447.0,47,12,0
5,White,2,10,6.354519871248001,13,11,21,67.0,29,12,10
5,Pink,1,7,3.0371845833309306,16,14,22,23.5,38,10,0
5,Red,6,12,36.72912485581344,14,14,20,1400.0,24,10,10
5,Yellow,3,10,20.766404808,10,10,19,1380.0,22,10,10
5,Blue,7,17,48.10020833329528,17,17,27,332.0,46,13,0
5,Green,3,9,6.690966280351097,12,10,21,213.0,27,7,0
5,Orange,7,9,9.97002999,6,6,12,143.0,11,10,10
6,Purple,5,12,49.414249361208306,24,24,28,447.0,57,14,0
6,White,2,11,6.475128658404287,14,12,23,67.0,33,13,10
6,Pink,1,8,3.349943897036441,21,19,29,23.5,54,12,0
6,Red,6,13,37.42624364557678,15,15,22,1400.0,28,11,10
6,Yellow,3,11,20.745638403192,10,10,23,1380.0,26,11,10
6,Blue,7,18,51.04432588495961,20,20,31,332.0,57,15,0
6,Green,3,11,6.954320036759205,14,12,22,213.0,33,8,0
6,Orange,7,10,9.96005996001,6,6,14,143.0,13,11,10
