day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,15,447.0,15,10,0
2,White,2,7,5.994,10,8,12,67.0,12,10,10
2,Pink,1,5,2.5974,8,6,10,23.5,10,8,0
2,Red,6,11,33.966,10,10,12,1400.0,8,11,10
2,Yellow,3,8,20.3796,9,9,8,1380.0,8,8,10
2,Blue,7,10,42.0,10,10,12,332.0,12,11,10
2,Green,3,8,6.3176760000000005,9,7,8,213.0,9,6,0
2,Orange,7,8,9.99,6,6,7,143.0,7,7,10
3,Purple,5,7,37.562400000000004,10,10,16,447.0,16,10,0
3,White,2,10,6.2299214424,12,10,12,67.0,18,10,10
3,Pink,1,5,2.70233496,10,8,11,23.5,15,8,0
3,Red,6,12,34.61067468,11,11,14,1400.0,12,11,10
3,Yellow,3,9,21.18173290416,11,11,9,1380.0,13,8,10
3,Blue,7,11,43.653103200000004,12,12,15,332.0,19,11,10
3,Green,3,9,6.566337200289602,11,9,9,213.0,14,6,0
3,Orange,7,9,10.1796102,7,7,7,143.0,9,8,10
4,Purple,5,8,38.27533435200001,11,11,18,447.0,20,10,0
4,White,2,12,6.354519871248001,13,11,13,67.0,23,11,10
4,Pink,1,6,2.7536252775408,11,9,14,23.5,19,10,0
4,Red,6,13,34.57606400532,11,11,19,1400.0,17,12,10
4,Yellow,3,10,22.015437438574576,13,13,12,1380.0,20,8,10
4,Blue,7,12,43.6094500968,12,12,18,332.0,22,11,10
4,Green,3,10,6.824785605958121,13,11,13,213.0,22,7,0
4,Orange,7,10,10.372819201596,8,8,8,143.0,12,9,10
5,Purple,5,9,38.23705901764801,11,11,21,447.0,22,11,0
5,White,2,12,6.354519871248001,13,11,20,67.0,30,16,10
5,Pink,1,9,2.7508716522632595,11,9,17,23.5,24,10,0
5,Red,6,14,35.232317700140975,12,12,21,1400.0,21,13,10
5,Yellow,3,11,22.43329044115872,14,14,16,1380.0,25,9,10
5,Blue,7,14,43.5658406467032,12,12,19,332.0,23,13,10
5,Green,3,11,6.817960820352163,13,11,16,213.0,24,9,0
5,Orange,7,11,10.362446382394404,8,8,9,143.0,13,10,10
6,Purple,5,10,39.74205436575903,13,13,24,447.0,29,11,0
6,White,2,12,6.611242474046421,15,13,21,67.0,35,17,10
6,Pink,1,10,2.8030831962232163,12,10,19,23.5,27,12,0
6,Red,6,15,35.90102709008965,13,13,23,1400.0,25,13,10
6,Yellow,3,12,24.25823251310266,18,18,18,1380.0,35,9,10
6,Blue,7,14,44.43715745963726,13,13,22,332.0,28,14,10
6,Green,3,12,7.372600077511595,17,15,19,213.0,35,10,0
