day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,37.562400000000004,10,10,12,447.0,13,10,0
2,White,2,7,5.994,10,8,15,67.0,15,10,10
2,Pink,1,5,2.6,8,6,10,23.5,10,8,0
2,Red,6,11,33.966,10,10,12,1400.0,8,10,10
2,Yellow,3,7,20.4,9,9,11,1380.0,11,8,10
2,Blue,7,9,42.041999999999994,10,10,13,332.0,14,10,10
2,Green,3,6,6.324000000000001,9,7,8,213.0,8,6,0
2,Orange,7,7,10.0,6,6,7,143.0,6,7,10
3,Purple,5,8,37.524837600000005,10,10,19,447.0,19,13,0
3,White,2,7,6.11388,11,9,19,67.0,21,10,10
3,Pink,1,6,2.652,9,7,12,23.5,15,9,0
3,Red,6,11,33.966,10,10,15,1400.0,11,11,10
3,Yellow,3,8,21.202935840000002,11,11,14,1380.0,18,8,10
3,Blue,7,10,41.99995799999999,10,10,17,332.0,18,11,10
3,Green,3,7,6.5729101104000005,11,9,12,213.0,16,6,0
3,Orange,7,9,9.99,6,6,9,143.0,7,8,10
4,Purple,5,9,38.27533435200001,11,11,22,447.0,25,15,0
4,White,2,8,6.2299214424,12,10,20,67.0,24,11,10
4,Pink,1,7,2.6493480000000003,9,7,14,23.5,17,10,0
4,Red,6,11,33.966,10,10,18,1400.0,14,12,10
4,Yellow,3,9,21.605367562243202,12,12,16,1380.0,22,8,10
4,Blue,7,11,42.79711720283999,11,11,20,332.0,22,12,10
4,Green,3,8,7.107614558997826,15,13,14,213.0,26,7,0
4,Orange,7,10,9.98001,6,6,10,143.0,8,9,10
5,Purple,5,10,38.23705901764801,11,11,26,447.0,29,16,0
5,White,2,8,6.2299214424,12,10,22,67.0,26,12,10
5,Pink,1,8,2.6466986520000004,9,7,19,23.5,21,12,0
5,Red,6,11,33.966,10,10,21,1400.0,17,13,10
5,Yellow,3,10,22.015437438574576,13,13,20,1380.0,28,9,10
5,Blue,7,11,42.79711720283999,11,11,23,332.0,24,15,10
5,Green,3,8,7.2497668501777826,16,14,20,213.0,34,8,0
5,Orange,7,11,9.97002999,6,6,11,143.0,9,10,10
6,Purple,5,11,38.19882195863036,11,11,29,447.0,32,18,0
6,White,2,9,6.2236915209576,12,10,25,67.0,29,12,10
6,Pink,1,9,2.6440519533480003,9,7,22,23.5,24,13,0
6,Red,6,11,33.966,10,10,23,1400.0,19,14,10
6,Yellow,3,10,22.015437438574576,13,13,25,1380.0,32,11,10
6,Blue,7,12,42.754320085637154,11,11,28,332.0,29,16,10
6,Green,3,9,7.242517083327605,16,14,23,213.0,37,9,0
6,Orange,7,11,9.97002999,6,6,12,143.0,10,11,10
