day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,38.31364800000001,11,11,15,447.0,16,11,0
2,White,2,7,6.12,11,9,14,67.0,17,11,10
2,Pink,1,4,2.7050400000000003,10,8,10,23.5,13,9,0
2,Red,6,10,34.68,11,11,11,1400.0,9,10,10
2,Yellow,3,7,20.0,8,8,11,1380.0,9,8,10
2,Blue,7,10,42.84,11,11,13,332.0,16,11,10
2,Green,3,7,6.1938,8,6,9,213.0,7,6,0
2,Orange,7,7,9.99,6,6,6,143.0,5,8,10
3,Purple,5,8,39.82165785982081,13,13,20,447.0,25,14,0
3,White,2,9,6.2361576,12,10,16,67.0,21,12,10
3,Pink,1,4,2.7050400000000003,10,8,12,23.5,15,9,0
3,Red,6,11,35.3382264,12,12,13,1400.0,13,10,10
3,Yellow,3,8,20.3796,9,9,12,1380.0,12,8,10
3,Blue,7,11,44.52616526400001,13,13,14,332.0,20,13,10
3,Green,3,7,6.1938,8,6,11,213.0,9,7,0
3,Orange,7,9,10.1796102,7,7,6,143.0,8,8,10
4,Purple,5,10,39.78183620196099,13,13,22,447.0,28,15,0
4,White,2,10,6.481610268672961,14,12,17,67.0,26,13,10
4,Pink,1,4,2.7050400000000003,10,8,14,23.5,17,10,0
4,Red,6,13,36.008945937072006,13,13,13,1400.0,16,10,10
4,Yellow,3,9,21.605367562243202,12,12,13,1380.0,19,8,10
4,Blue,7,11,45.416688569280005,14,14,17,332.0,25,14,10
4,Green,3,8,6.437585490480001,10,8,13,213.0,15,8,0
4,Orange,7,11,10.372819201596002,8,8,6,143.0,11,9,10
5,Purple,5,10,39.78183620196099,13,13,27,447.0,33,17,0
5,White,2,11,6.475128658404288,14,12,19,67.0,28,14,10
5,Pink,1,4,2.7050400000000003,10,8,19,23.5,22,11,0
5,Red,6,13,36.008945937072006,13,13,16,1400.0,19,11,10
5,Yellow,3,10,22.015437438574576,13,13,18,1380.0,26,8,10
5,Blue,7,11,45.416688569280005,14,14,19,332.0,27,15,10
5,Green,3,8,6.437585490480001,10,8,18,213.0,19,10,0
5,Orange,7,11,10.580275585627922,9,9,8,143.0,15,11,10
6,Purple,5,11,39.74205436575903,13,13,34,447.0,40,21,0
6,White,2,11,6.604631231572374,15,13,22,67.0,32,16,10
6,Pink,1,4,2.7050400000000003,10,8,23,23.5,26,12,0
6,Red,6,13,36.008945937072006,13,13,19,1400.0,22,12,10
6,Yellow,3,10,22.90486111109299,15,15,22,1380.0,33,10,10
6,Blue,7,11,45.416688569280005,14,14,25,332.0,31,19,10
6,Green,3,9,6.431147904989521,10,8,24,213.0,24,13,0
