day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,37.6,10,10,12,447.0,14,10,0
2,White,2,7,6.0,10,8,11,67.0,12,11,10
2,Pink,1,5,2.649348,9,7,11,23.5,12,9,0
2,Red,6,12,33.966,10,10,12,1400.0,9,10,10
2,Yellow,3,8,20.808,10,10,11,1380.0,14,8,10
2,Blue,7,10,42.84,11,11,13,332.0,15,11,10
2,Green,3,7,6.1938,8,6,10,213.0,8,6,0
2,Orange,7,8,9.99,6,6,7,143.0,6,7,10
3,Purple,5,7,37.6,10,10,15,447.0,18,12,0
3,White,2,7,6.0,10,8,16,67.0,15,14,10
3,Pink,1,6,2.646698652,9,7,13,23.5,14,9,0
3,Red,6,12,33.966,10,10,14,1400.0,12,11,10
3,Yellow,3,9,21.202935840000002,11,11,14,1380.0,19,8,10
3,Blue,7,11,42.84,11,11,15,332.0,17,14,10
3,Green,3,8,6.311358324,9,7,11,213.0,11,7,0
3,Orange,7,10,9.98001,6,6,7,143.0,6,8,10
4,Purple,5,7,37.6,10,10,18,447.0,20,15,0
4,White,2,8,5.994,10,8,19,67.0,18,15,10
4,Pink,1,7,2.69693299241496,10,8,15,23.5,18,10,0
4,Red,6,13,33.932034,10,10,16,1400.0,14,12,10
4,Yellow,3,12,21.18173290416,11,11,16,1380.0,23,9,10
4,Blue,7,11,42.84,11,11,16,332.0,18,17,10
4,Green,3,9,6.431147904989521,10,8,13,213.0,14,9,0
4,Orange,7,11,9.97002999,6,6,8,143.0,7,9,10
5,Purple,5,8,37.6,10,10,19,447.0,22,16,0
5,White,2,9,5.9880059999999995,10,8,20,67.0,19,16,10
5,Pink,1,7,2.69693299241496,10,8,18,23.5,21,10,0
5,Red,6,14,33.932034,10,10,19,1400.0,18,13,10
5,Yellow,3,13,21.583762194680958,12,12,17,1380.0,26,10,10
5,Blue,7,12,43.653103200000004,12,12,18,332.0,22,18,10
5,Green,3,10,6.424716757084531,10,8,15,213.0,16,9,0
5,Orange,7,11,9.97002999,6,6,10,143.0,9,10,10
6,Purple,5,8,37.6,10,10,21,447.0,25,19,0
6,White,2,10,6.10776612,11,9,22,67.0,23,19,10
6,Pink,1,8,2.6942360594225447,10,8,21,23.5,23,12,0
6,Red,6,14,33.932034,10,10,22,1400.0,21,14,10
6,Yellow,3,14,21.993422001136004,13,13,20,1380.0,31,12,10
6,Blue,7,13,43.6094500968,12,12,21,332.0,24,20,10
6,Green,3,10,6.424716757084531,10,8,18,213.0,19,10,0
6,Orange,7,13,9.96005996001,6,6,13,143.0,12,11,10
7,Purple,5,8,37.6,10,10,25,447.0,28,23,0
