day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,8,37.562400000000004,10,10,14,447.0,15,10,0
2,White,2,6,6.12,11,9,11,67.0,13,11,10
2,Pink,1,6,2.5974,8,6,10,23.5,10,9,0
2,Red,6,11,33.966,10,10,11,1400.0,7,10,10
2,Yellow,3,7,21.22416,11,11,10,1380.0,14,8,10
2,Blue,7,10,42.0,10,10,16,332.0,16,11,10
2,Green,3,6,6.324000000000001,9,7,10,213.0,10,7,0
2,Orange,7,6,10.2,7,7,8,143.0,8,9,10
3,Purple,5,8,37.562400000000004,10,10,18,447.0,19,13,0
3,White,2,7,6.11388,11,9,17,67.0,18,13,10
3,Pink,1,8,2.5948026,8,6,12,23.5,12,10,0
3,Red,6,12,34.645320000000005,11,11,13,1400.0,12,11,10
3,Yellow,3,7,21.648643200000002,12,12,14,1380.0,19,9,10
3,Blue,7,9,42.041999999999994,10,10,20,332.0,20,14,10
3,Green,3,7,6.3176760000000005,9,7,11,213.0,11,8,0
3,Orange,7,7,10.1898,7,6,7,143.0,9,8,10
4,Purple,5,9,38.27533435200001,11,11,20,447.0,22,15,0
4,White,2,8,6.354519871248001,13,11,18,67.0,23,14,10
4,Pink,1,9,2.5922077974,8,6,14,23.5,14,11,0
4,Red,6,13,34.61067468,11,11,14,1400.0,13,12,10
4,Yellow,3,8,21.648643200000002,12,12,16,1380.0,22,10,10
4,Blue,7,11,41.99995799999999,10,10,21,332.0,22,14,10
4,Green,3,7,6.444029520000001,10,8,15,213.0,17,9,0
4,Orange,7,8,10.1796102,7,6,8,143.0,10,9,10
5,Purple,5,9,39.04084103904001,12,12,22,447.0,26,17,0
5,White,2,9,6.475128658404288,14,12,20,67.0,27,15,10
5,Pink,1,10,2.5896155896026,8,6,17,23.5,17,12,0
5,Red,6,14,34.57606400532,11,11,14,1400.0,13,13,10
5,Yellow,3,9,21.626994556800003,12,12,18,1380.0,24,11,10
5,Blue,7,11,41.99995799999999,10,10,24,332.0,24,17,10
5,Green,3,9,6.566337200289601,11,9,18,213.0,18,9,10
5,Orange,7,8,10.383202404,8,7,9,143.0,13,10,10
6,Purple,5,10,41.38902238452022,15,15,24,447.0,33,19,0
6,White,2,10,6.729987132347618,16,14,23,67.0,33,17,10
6,Pink,1,10,2.8030831962232154,12,10,17,23.5,25,13,0
6,Red,6,14,34.57606400532,11,11,16,1400.0,15,14,10
6,Yellow,3,10,22.927788899992983,15,15,22,1380.0,34,12,10
6,Blue,7,12,42.79711720283999,11,11,29,332.0,31,20,10
6,Green,3,10,6.82478560595812,13,11,21,213.0,25,10,10
