day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,37.6,10,10,15,447.0,15,11,0
2,White,2,7,6.2361576,12,10,15,67.0,19,11,10
2,Pink,1,4,2.7050400000000003,10,8,10,23.5,14,8,0
2,Red,6,10,34.0,10,10,12,1400.0,8,10,10
2,Yellow,3,7,20.808,10,10,9,1380.0,12,8,10
2,Blue,7,11,42.797160000000005,11,11,13,332.0,15,12,10
2,Green,3,7,6.3176760000000005,9,7,10,213.0,10,6,0
2,Orange,7,7,9.99,6,6,6,143.0,5,8,10
3,Purple,5,7,38.352000000000004,11,11,16,447.0,18,11,0
3,White,2,7,6.2361576,12,10,17,67.0,20,13,10
3,Pink,1,5,2.7023349600000004,10,8,11,23.5,15,9,0
3,Red,6,10,34.0,10,10,14,1400.0,10,13,10
3,Yellow,3,8,21.626994556800003,12,12,11,1380.0,17,10,10
3,Blue,7,11,43.653103200000004,12,12,14,332.0,18,13,10
3,Green,3,8,6.311358324,9,7,12,213.0,12,6,0
3,Orange,7,9,9.98001,6,6,7,143.0,7,8,10
4,Purple,5,8,38.313648,11,11,18,447.0,20,11,0
4,White,2,7,6.2361576,12,10,20,67.0,23,13,10
4,Pink,1,5,2.7023349600000004,10,8,15,23.5,19,10,0
4,Red,6,11,34.645320000000005,11,11,14,1400.0,12,13,10
4,Yellow,3,8,22.059534447936002,13,13,15,1380.0,25,11,10
4,Blue,7,11,43.653103200000004,12,12,16,332.0,20,14,10
4,Green,3,9,6.305046965676,9,7,15,213.0,15,7,0
4,Orange,7,10,9.97002999,6,6,8,143.0,8,8,10
5,Purple,5,11,38.275334352,11,11,18,447.0,22,11,0
5,White,2,8,6.481610268672961,14,12,21,67.0,28,14,10
5,Pink,1,6,2.6996326250400005,10,8,16,23.5,20,11,0
5,Red,6,12,35.3028881736,12,12,15,1400.0,15,13,10
5,Yellow,3,9,22.037474913488065,13,13,18,1380.0,28,12,10
5,Blue,7,12,44.481639098736004,13,13,18,332.0,24,14,10
5,Green,3,9,6.5597708630893115,11,9,18,213.0,22,9,0
5,Orange,7,11,9.96005996001,6,6,9,143.0,8,8,10
6,Purple,5,12,39.001800198000964,12,12,19,447.0,25,11,0
6,White,2,9,6.475128658404288,14,12,21,67.0,28,14,10
6,Pink,1,7,2.7508716522632595,11,9,19,23.5,25,12,0
6,Red,6,13,35.26758528542641,12,12,16,1400.0,16,14,10
6,Yellow,3,10,22.015437438574576,13,13,19,1380.0,29,13,10
6,Blue,7,13,44.43715745963727,13,13,19,332.0,25,15,10
6,Green,3,10,6.553211092226222,11,9,20,213.0,24,10,0
