day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,39.119040000000005,12,12,13,447.0,17,10,0
2,White,2,6,6.0,10,8,12,67.0,13,10,10
2,Pink,1,5,2.5974,8,6,9,23.5,9,8,0
2,Red,6,10,34.0,10,10,13,1400.0,10,10,10
2,Yellow,3,7,20.808,10,10,10,1380.0,12,8,10
2,Blue,7,10,42.0,10,10,12,332.0,12,12,10
2,Green,3,6,6.450480000000001,10,8,9,213.0,11,6,0
2,Orange,7,7,9.99,6,6,6,143.0,5,7,10
3,Purple,5,7,39.07992096,12,12,15,447.0,18,13,0
3,White,2,7,5.994,10,8,15,67.0,15,13,10
3,Pink,1,6,2.5948026,8,6,10,23.5,10,8,0
3,Red,6,10,34.0,10,10,16,1400.0,13,11,10
3,Yellow,3,8,20.787192,10,10,11,1380.0,13,8,10
3,Blue,7,11,41.958,10,10,15,332.0,14,13,10
3,Green,3,7,6.444029520000001,10,8,12,213.0,14,6,0
3,Orange,7,8,9.98001,6,6,9,143.0,8,8,10
4,Purple,5,8,39.040841039040004,12,12,19,447.0,22,13,0
4,White,2,8,5.9880059999999995,10,8,19,67.0,19,15,10
4,Pink,1,7,2.5922077974,8,6,10,23.5,10,10,0
4,Red,6,10,34.0,10,10,20,1400.0,16,13,10
4,Yellow,3,9,20.787192,10,10,13,1380.0,16,8,10
4,Blue,7,12,41.916042,10,10,19,332.0,18,14,10
4,Green,3,8,6.437585490480001,10,8,15,213.0,17,7,0
4,Orange,7,9,9.97002999,6,6,10,143.0,9,9,10
5,Purple,5,8,39.040841039040004,12,12,22,447.0,25,14,0
5,White,2,9,5.982017994,10,8,23,67.0,23,16,10
5,Pink,1,8,2.5896155896026,8,6,12,23.5,12,12,0
5,Red,6,10,34.0,10,10,22,1400.0,18,13,10
5,Yellow,3,9,20.787192,10,10,15,1380.0,18,9,10
5,Blue,7,13,41.916042,10,10,21,332.0,21,14,10
5,Green,3,9,6.431147904989521,10,8,19,213.0,21,8,0
5,Orange,7,10,9.96005996001,6,6,10,143.0,9,10,10
6,Purple,5,8,39.040841039040004,12,12,26,447.0,29,15,0
6,White,2,10,5.976035976005999,10,8,27,67.0,27,17,10
6,Pink,1,9,2.587025974012997,8,6,14,23.5,14,14,0
6,Red,6,10,34.0,10,10,26,1400.0,22,13,10
6,Yellow,3,10,20.766404808,10,10,17,1380.0,20,10,10
6,Blue,7,14,41.874125958,10,10,23,332.0,23,16,10
6,Green,3,10,6.424716757084531,10,8,24,213.0,26,9,0
6,Orange,7,10,9.96005996001,6,6,11,143.0,10,11,10
