day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,38.31364800000001,11,11,13,447.0,15,10,0
2,White,2,6,6.12,11,9,13,67.0,15,11,10
2,Pink,1,4,2.8143236160000002,12,10,9,23.5,16,9,0
2,Red,6,11,33.966,10,10,11,1400.0,7,10,10
2,Yellow,3,7,20.0,8,8,10,1380.0,8,8,10
2,Blue,7,11,42.797160000000005,11,11,14,332.0,16,11,10
2,Green,3,7,6.3176760000000005,9,7,9,213.0,9,6,0
2,Orange,7,7,9.99,6,6,8,143.0,7,7,10
3,Purple,5,8,38.27533435200001,11,11,14,447.0,16,10,0
3,White,2,7,6.11388,11,9,14,67.0,16,12,10
3,Pink,1,5,2.811509292384,12,10,11,23.5,18,9,0
3,Red,6,11,33.966,10,10,15,1400.0,11,11,10
3,Yellow,3,8,19.98,8,8,12,1380.0,10,8,10
3,Blue,7,11,42.797160000000005,11,11,18,332.0,19,13,10
3,Green,3,9,6.311358324,9,7,12,213.0,13,7,0
3,Orange,7,8,9.98001,6,6,11,143.0,9,9,10
4,Purple,5,9,38.23705901764801,11,11,16,447.0,18,11,0
4,White,2,7,6.11388,11,9,16,67.0,18,14,10
4,Pink,1,6,2.811509292384,12,10,12,23.5,19,10,0
4,Red,6,12,33.932034,10,10,16,1400.0,12,11,10
4,Yellow,3,9,19.96002,8,8,13,1380.0,11,9,10
4,Blue,7,11,42.79711720284,11,11,20,332.0,21,15,10
4,Green,3,11,6.305046965676,9,7,14,213.0,16,8,0
4,Orange,7,8,9.98001,6,6,11,143.0,9,10,10
5,Purple,5,12,38.19882195863036,11,11,16,447.0,20,12,0
5,White,2,8,6.10776612,11,9,17,67.0,19,15,10
5,Pink,1,7,2.811509292384,12,10,15,23.5,22,11,0
5,Red,6,13,33.898101966,10,10,18,1400.0,14,11,10
5,Yellow,3,10,19.94005998,8,8,15,1380.0,13,10,10
5,Blue,7,10,42.83991432004284,11,11,21,332.0,23,16,10
5,Green,3,11,6.305046965676,9,7,14,213.0,16,10,0
5,Orange,7,11,9.97002999,6,6,13,143.0,13,12,10
6,Purple,5,12,38.19882195863036,11,11,20,447.0,24,17,0
6,White,2,10,6.1016583538799996,11,9,19,67.0,21,16,10
6,Pink,1,8,2.808697783091616,12,10,17,23.5,23,13,0
6,Red,6,14,33.864203864033996,10,10,20,1400.0,16,11,10
6,Yellow,3,13,19.92011992002,8,8,17,1380.0,17,11,10
6,Blue,7,11,42.797074405722796,11,11,24,332.0,25,18,10
6,Green,3,11,6.305046965676,9,7,18,213.0,19,12,0
6,Orange,7,14,9.96005996001,6,6,15,143.0,17,16,10
