day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,38.31364800000001,11,11,14,447.0,16,10,0
2,White,2,7,6.0,10,8,13,67.0,14,11,10
2,Pink,1,5,2.5974,8,6,10,23.5,10,8,0
2,Red,6,10,34.0,10,10,15,1400.0,10,12,10
2,Yellow,3,7,20.0,8,8,13,1380.0,11,8,10
2,Blue,7,10,42.84,11,11,13,332.0,15,11,10
2,Green,3,7,6.1938,8,6,11,213.0,9,6,0
2,Orange,7,7,9.99,6,6,10,143.0,8,8,10
3,Purple,5,7,38.31364800000001,11,11,17,447.0,18,11,0
3,White,2,8,5.994,10,8,14,67.0,15,13,10
3,Pink,1,5,2.649348,9,7,11,23.5,13,9,0
3,Red,6,11,33.966,10,10,17,1400.0,12,12,10
3,Yellow,3,8,20.3796,9,9,14,1380.0,14,8,10
3,Blue,7,11,44.52616526400001,13,13,14,332.0,20,12,10
3,Green,3,8,6.311358324,9,7,12,213.0,12,6,0
3,Orange,7,7,10.1898,7,7,10,143.0,10,9,10
4,Purple,5,8,38.27533435200001,11,11,19,447.0,20,11,0
4,White,2,8,5.994,10,8,15,67.0,16,14,10
4,Pink,1,6,2.69963262504,10,8,12,23.5,16,10,0
4,Red,6,12,34.61067468,11,11,20,1400.0,17,13,10
4,Yellow,3,8,20.787192,10,10,16,1380.0,18,9,10
4,Blue,7,12,44.481639098736004,13,13,17,332.0,23,13,10
4,Green,3,8,6.311358324,9,7,13,213.0,13,7,0
4,Orange,7,7,10.393596,8,8,12,143.0,14,9,10
5,Purple,5,8,38.27533435200001,11,11,21,447.0,22,12,0
5,White,2,10,5.9880059999999995,10,8,15,67.0,17,15,10
5,Pink,1,7,2.750871652263259,11,9,15,23.5,21,11,0
5,Red,6,12,34.61067468,11,11,23,1400.0,20,14,10
5,Yellow,3,8,20.787192,10,10,21,1380.0,23,10,10
5,Blue,7,12,45.37127188071072,14,14,21,332.0,29,14,10
5,Green,3,10,6.431147904989521,10,8,17,213.0,20,8,0
5,Orange,7,8,10.59086645208,9,9,14,143.0,18,9,10
6,Purple,5,10,38.23705901764801,11,11,26,447.0,23,12,10
6,White,2,13,5.982017994,10,8,17,67.0,21,16,10
6,Pink,1,7,2.8058890853085243,12,10,19,23.5,27,11,0
6,Red,6,13,34.57606400532,11,11,26,1400.0,23,15,10
6,Yellow,3,9,20.766404808,10,10,25,1380.0,27,11,10
6,Blue,7,13,45.32590060883001,14,14,26,332.0,34,16,10
6,Green,3,10,6.5597708630893115,11,9,21,213.0,26,9,0
6,Orange,7,9,10.58027558562792,9,9,17,143.0,21,10,10
