day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,37.562400000000004,10,10,10,447.0,10,12,0
2,White,2,7,5.9399999999999995,9,7,10,67.0,10,10,10
2,Pink,1,4,2.652,9,7,9,23.5,12,9,0
2,Red,6,10,34.0,10,10,10,1400.0,6,11,10
2,Yellow,3,7,20.0,8,8,11,1380.0,8,9,10
2,Blue,7,10,42.84,11,11,9,332.0,13,10,10
2,Green,3,6,6.2,8,6,10,213.0,9,7,0
2,Orange,7,6,9.7,4,4,2,143.0,0,7,10
3,Purple,5,8,37.524837600000005,10,10,11,447.0,10,13,0
3,White,2,7,5.880599999999999,8,6,10,67.0,10,11,10
3,Pink,1,4,2.7050400000000003,10,8,10,23.5,16,10,0
3,Red,6,10,34.68,11,11,10,1400.0,8,12,10
3,Yellow,3,7,20.0,8,8,12,1380.0,10,10,10
3,Blue,7,10,42.84,11,11,10,332.0,14,11,10
3,Green,3,6,6.450480000000001,10,8,10,213.0,14,7,0
3,Orange,7,6,9.408999999999999,2,2,0,143.0,0,8,10
4,Purple,5,8,37.524837600000005,10,10,13,447.0,11,15,0
4,White,2,7,5.821794,7,5,9,67.0,10,11,10
4,Pink,1,4,2.8143236160000002,12,10,11,23.5,22,11,0
4,Red,6,10,35.3736,12,12,10,1400.0,10,13,10
4,Yellow,3,7,20.808,10,10,12,1380.0,15,11,10
4,Blue,7,11,42.84,11,11,11,332.0,16,12,10
4,Green,3,7,7.121851139425536,15,13,13,213.0,27,8,0
4,Orange,7,6,9.126729999999998,0,0,0,143.0,0,9,10
5,Purple,5,9,37.4873127624,10,10,14,447.0,12,17,0
5,White,2,8,5.763576059999999,6,4,9,67.0,11,11,10
5,Pink,1,4,2.9280222900864006,14,12,12,23.5,28,12,0
5,Red,6,10,36.802693440000006,14,14,10,1400.0,14,14,10
5,Yellow,3,7,21.432156768000002,11,11,15,1380.0,22,12,10
5,Blue,7,12,42.84,11,11,10,332.0,17,12,10
5,Green,3,7,7.631831504926376,18,16,14,213.0,35,9,0
5,Orange,7,6,8.329720049289998,0,0,0,143.0,0,10,10
6,Purple,5,9,37.4873127624,10,10,16,447.0,12,19,0
6,White,2,8,5.705940299399999,5,3,9,67.0,11,12,10
6,Pink,1,4,3.046314390605891,16,14,13,23.5,33,13,0
6,Red,6,11,38.25123273272103,16,16,10,1400.0,18,14,10
6,Yellow,3,7,22.075035742412933,12,12,16,1380.0,27,13,10
6,Blue,7,13,42.84,11,11,13,332.0,20,15,10
6,Green,3,7,8.426158657846178,23,21,14,213.0,45,9,0
6,Orange,7,6,7.994182266264499,1,1,0,143.0,2,10,10
