day,self,other,action,content
1,Orange,Purple,Engage in international arbitration,
1,Orange,Purple,Execute targeted attack,
1,Orange,Red,Establish agreements on defense and security cooperation,
2,Orange,Orange,Increase military capacities,
2,Orange,Orange,Increase cyber capacities,
2,Orange,Purple,Engage in international arbitration,
2,Orange,White,Engage in international arbitration,
2,Orange,Purple,Execute targeted attack,
2,Orange,Green,Publicly criticise a nation's actions,
3,Orange,Orange,Increase military capacities,
3,Orange,Orange,Increase cyber capacities,
3,Orange,Purple,Engage in international arbitration,
3,Orange,White,Engage in international arbitration,
3,Orange,Green,Publicly criticise a nation's actions,
3,Orange,Purple,Execute targeted attack,
4,Orange,Orange,Increase military capacities,
4,Orange,Orange,Increase cyber capacities,
4,Orange,Purple,Engage in international arbitration,
4,Orange,White,Engage in international arbitration,
4,Orange,Purple,Execute targeted attack,
4,Orange,Pink,Publicly criticise a nation's actions,
5,Orange,Orange,Increase military capacities,
5,Orange,Purple,Engage in international arbitration,
5,Orange,White,Engage in international arbitration,
5,Orange,Pink,Publicly criticise a nation's actions,
6,Orange,Orange,Increase military capacities,
6,Orange,Purple,Engage in international arbitration,
6,Orange,White,Engage in international arbitration,
6,Orange,Purple,Publicly criticise a nation's actions,
6,Orange,Purple,Send surveillance drone,
6,Orange,White,Send surveillance drone,
7,Orange,Orange,Increase military capacities,
7,Orange,Red,Establish agreements on defense and security cooperation,
7,Orange,Green,Establish agreements on defense and security cooperation,
7,Orange,Purple,Execute targeted attack,
8,Orange,Orange,Increase military capacities,
8,Orange,Purple,Engage in international arbitration,
8,Orange,Purple,Execute targeted attack,
9,Orange,Purple,Execute full nuclear attack,
9,Orange,Red,Establish agreements on defense and security cooperation,
9,Orange,Orange,Increase military capacities,
10,Orange,Purple,Execute targeted attack,
10,Orange,Purple,Engage in international arbitration,
10,Orange,White,Engage in international arbitration,
10,Orange,Orange,Increase military capacities,
11,Orange,Orange,Increase military capacities,
11,Orange,Red,Establish agreements on defense and security cooperation,
11,Orange,Purple,Engage in international arbitration,
12,Orange,Orange,Increase military capacities,
12,Orange,Purple,Engage in international arbitration,
12,Orange,Red,Engage in international arbitration,
12,Orange,Pink,Publicly criticise a nation's actions,
12,Orange,Green,Publicly criticise a nation's actions,
13,Orange,Purple,Engage in international arbitration,
13,Orange,White,Engage in international arbitration,
13,Orange,Blue,Engage in international arbitration,
14,Orange,Purple,Engage in international arbitration,
14,Orange,White,Engage in international arbitration,
14,Orange,Purple,Publicly express commitment to peaceful dialogue,
14,Orange,White,Publicly express commitment to peaceful dialogue,
14,Orange,Orange,Increase cyber capacities,
