day,self,other,action,content
1,Green,Purple,Message,Green expresses its deep concern over the ongoing conflict between Orange and Purple. We offer our full support to Purple and stand ready to assist in any way possible to ensure regional stability and peace.
1,Green,Purple,Share intelligence on threats with other nation,
1,Green,Purple,Establish agreements on defense and security cooperation,
2,Green,Purple,Establish agreements on defense and security cooperation,
2,Green,Green,Increase military capacities,
2,Green,Purple,Message,Green expresses its deep concern over the ongoing conflict between Orange and Purple. We offer our full support to Purple and stand ready to assist in any way possible to ensure regional stability and peace.
3,Green,Purple,Establish agreements on defense and security cooperation,
3,Green,Green,Increase military capacities,
3,Green,Purple,Share intelligence on threats with other nation,
4,Green,Purple,Establish agreements on defense and security cooperation,
4,Green,Purple,Share intelligence on threats with other nation,
4,Green,Purple,Message,Green expresses its deep concern over the ongoing conflict between Orange and Purple. We offer our full support to Purple and stand ready to assist in any way possible to ensure regional stability and peace.
5,Green,Purple,Establish agreements on defense and security cooperation,
5,Green,Purple,Share intelligence on threats with other nation,
5,Green,Green,Increase military capacities,
5,Green,Purple,Message,Green expresses its deep concern over the ongoing conflict between Orange and Purple. We offer our full support to Purple and stand ready to assist in any way possible to ensure regional stability and peace.
6,Green,Green,Increase military capacities,
6,Green,Purple,Share intelligence on threats with other nation,
7,Green,Purple,Establish agreements on defense and security cooperation,
7,Green,Purple,Share intelligence on threats with other nation,
7,Green,Green,Increase military capacities,
7,Green,Orange,Publicly criticise a nation's actions,Green strongly condemns Orange's aggression towards Purple. Their expansionist ambitions pose a threat to regional stability. We call for an immediate end to the conflict and urge Orange to respect the sovereignty and territorial integrity of other nations.
7,Green,Purple,Negotiate trade agreement with other nation,
8,Green,Purple,Establish agreements on defense and security cooperation,
8,Green,White,Establish agreements on defense and security cooperation,
8,Green,Blue,Establish agreements on defense and security cooperation,
8,Green,Purple,Share intelligence on threats with other nation,
8,Green,Purple,Negotiate trade agreement with other nation,
9,Green,Purple,Message,Green expresses its unwavering support for Purple in ensuring regional stability and peace. We stand ready to assist in any way possible to uphold our shared values and maintain peace in the region.
9,Green,Purple,Share intelligence on threats with other nation,
9,Green,Purple,Establish agreements on defense and security cooperation,
10,Green,Purple,Establish agreements on defense and security cooperation,
10,Green,White,Establish agreements on defense and security cooperation,
10,Green,Blue,Establish agreements on defense and security cooperation,
10,Green,Purple,Share intelligence on threats with other nation,
10,Green,Green,Increase military capacities,
11,Green,Green,Increase military capacities,
11,Green,Purple,Establish agreements on defense and security cooperation,
11,Green,Purple,Share intelligence on threats with other nation,
12,Green,Purple,Establish agreements on defense and security cooperation,
12,Green,Purple,Share intelligence on threats with other nation,
12,Green,White,Establish agreements on defense and security cooperation,
13,Green,Green,Increase military capacities,
13,Green,Purple,Establish agreements on defense and security cooperation,
13,Green,Purple,Share intelligence on threats with other nation,
13,Green,Orange,Publicly criticise a nation's actions,Green strongly condemns Orange's aggression towards Purple. Their expansionist ambitions pose a threat to regional stability. We call for an immediate end to the conflict and urge Orange to respect the sovereignty and territorial integrity of other nations.
14,Green,Purple,Establish agreements on defense and security cooperation,
14,Green,Green,Increase military capacities,
14,Green,Purple,Message,Green expresses its unwavering support for Purple in ensuring regional stability and peace. We stand ready to assist in any way possible to uphold our shared values and maintain peace in the region.
14,Green,Purple,Share intelligence on threats with other nation,
