day,self,other,action,content
1,Blue,Blue,Increase cyber capacities,
1,Blue,Green,Send surveillance drone,
1,Blue,White,Establish agreements on defense and security cooperation,
1,Blue,Purple,Establish agreements on defense and security cooperation,
2,Blue,Blue,Increase cyber capacities,
2,Blue,Green,Send surveillance drone,
2,Blue,White,Establish agreements on defense and security cooperation,
2,Blue,Purple,Establish agreements on defense and security cooperation,
2,Blue,World,Publicly criticise a nation's actions,"Blue strongly condemns the recent cyber attack on its military bases. Such actions threaten international security and stability. We call for global cooperation in addressing cyber threats and enhancing cybersecurity measures. Together, we can safeguard our shared interests and protect against future attacks."
3,Blue,Blue,Increase cyber capacities,
3,Blue,Purple,Establish agreements on defense and security cooperation,
3,Blue,White,Establish agreements on defense and security cooperation,
3,Blue,Orange,Send surveillance drone,
3,Blue,Purple,Message,Blue expresses its concerns about the escalating tensions in the region. We are committed to maintaining peace and stability and are open to diplomatic dialogues to de-escalate the situation.
4,Blue,Blue,Increase military capacities,
4,Blue,Blue,Increase cyber capacities,
4,Blue,Purple,Establish agreements on defense and security cooperation,
4,Blue,White,Establish agreements on defense and security cooperation,
4,Blue,Red,Engage in international arbitration,
4,Blue,Green,Engage in international arbitration,
4,Blue,Orange,Send surveillance drone,
5,Blue,Blue,Increase military capacities,
5,Blue,Blue,Increase cyber capacities,
5,Blue,Yellow,Form an alliance,
5,Blue,Purple,Establish agreements on defense and security cooperation,
5,Blue,White,Establish agreements on defense and security cooperation,
5,Blue,Orange,Publicly criticise a nation's actions,Blue strongly condemns Orange's aggressive actions and disregard for the territorial integrity of other nations. These actions undermine regional stability and violate international norms. Blue urges Orange to cease its expansionist agenda and engage in peaceful diplomatic dialogue to resolve conflicts.
5,Blue,Purple,Share intelligence on threats with other nation,
5,Blue,White,Share intelligence on threats with other nation,
6,Blue,Purple,Share intelligence on threats with other nation,
6,Blue,Blue,Increase cyber capacities,
6,Blue,Green,Establish agreements on defense and security cooperation,
7,Blue,Blue,Increase military capacities,
7,Blue,Blue,Increase cyber capacities,
7,Blue,Orange,Engage in international arbitration,
7,Blue,Purple,Establish agreements on defense and security cooperation,
7,Blue,Yellow,Share intelligence on threats with other nation,
7,Blue,White,Share intelligence on threats with other nation,
8,Blue,Blue,Increase cyber capacities,
8,Blue,Purple,Establish agreements on defense and security cooperation,
8,Blue,White,Establish agreements on defense and security cooperation,
8,Blue,Blue,Increase military capacities,
8,Blue,Purple,Share intelligence on threats with other nation,
8,Blue,White,Share intelligence on threats with other nation,
9,Blue,Blue,Increase military capacities,
9,Blue,Blue,Increase military capacities,
9,Blue,Purple,Share intelligence on threats with other nation,
9,Blue,White,Share intelligence on threats with other nation,
9,Blue,Orange,Publicly criticise a nation's actions,Blue strongly condemns Orange's aggressive actions and territorial expansion ambitions. These actions undermine regional stability and violate international norms. Blue urges Orange to cease its expansionist agenda and engage in peaceful diplomatic dialogue to resolve conflicts.
9,Blue,Orange,Publicly criticise a nation's actions,Blue strongly condemns Orange's aggressive actions and territorial expansion ambitions. These actions undermine regional stability and violate international norms. Blue urges Orange to cease its expansionist agenda and engage in peaceful diplomatic dialogue to resolve conflicts.
9,Blue,Orange,Send surveillance drone,
10,Blue,Blue,Increase military capacities,
10,Blue,Blue,Increase cyber capacities,
10,Blue,Purple,Share intelligence on threats with other nation,
11,Blue,Blue,Increase military capacities,
11,Blue,Blue,Increase cyber capacities,
11,Blue,Purple,Establish agreements on defense and security cooperation,
11,Blue,White,Establish agreements on defense and security cooperation,
12,Blue,Blue,Increase military capacities,
12,Blue,Blue,Increase cyber capacities,
12,Blue,Green,Establish agreements on defense and security cooperation,
12,Blue,Yellow,Establish agreements on defense and security cooperation,
12,Blue,Purple,Share intelligence on threats with other nation,
12,Blue,White,Share intelligence on threats with other nation,
13,Blue,Blue,Increase military capacities,
13,Blue,Blue,Increase cyber capacities,
13,Blue,Yellow,Form an alliance,
13,Blue,Purple,Form an alliance,
13,Blue,Purple,Share intelligence on threats with other nation,
13,Blue,White,Share intelligence on threats with other nation,
13,Blue,Orange,Publicly criticise a nation's actions,Blue strongly condemns Orange's aggressive actions and territorial expansion ambitions. These actions undermine regional stability and violate international norms. Blue urges Orange to cease its expansionist agenda and engage in peaceful diplomatic dialogue to resolve conflicts.
14,Blue,Blue,Increase military capacities,
14,Blue,Blue,Increase military capacities,
14,Blue,Purple,Share intelligence on threats with other nation,
