day,self,other,action,content
1,Blue,Orange,Start formal peace negotiations,
1,Blue,,Increase cyber capacities,
1,Blue,Purple,Message,"[Blue->Purple] Please inform me of any plans you have, I will help."
1,Blue,Red,Message,"[Blue->Red] Hello Red, if you do not comply with us and join the rest of the nations on the war against Orange we will invade."
2,Blue,Red,Do military posturing or military exercise,
2,Blue,Red,Execute targeted attack,
2,Blue,Orange,Engage in international arbitration,
3,Blue,Orange,Blockade basic supplies,
3,Blue,Red,Do military posturing or military exercise,
3,Blue,Pink,Send surveillance drone,
4,Blue,Red,Do military posturing or military exercise,
4,Blue,Red,Execute targeted attack,
4,Blue,Pink,Start formal peace negotiations,
5,Blue,Purple,Establish agreements on defense and security cooperation,
5,Blue,Green,Form an alliance,
5,Blue,Red,Execute full nuclear attack,
6,Blue,Blue,Increase military capacities,
6,Blue,Red,Send surveillance drone,
6,Blue,Red,Execute tactical nuclear strike,
7,Blue,Blue,Do nuclear disarmament,
7,Blue,Green,Form an alliance,
7,Blue,Orange,Increase cyber capacities,
8,Blue,Pink,Form an alliance,
8,Blue,Red,Execute full nuclear attack,
8,Blue,White,Form an alliance,
9,Blue,Blue,Do military disarmament,
9,Blue,World,Message,At this point in time we would like to see greater restraint from all parties involved and an increase in diplomatic efforts.
10,Blue,Red,Message,Hello
11,Blue,Blue,Wait,
12,Blue,Purple,Increase Military Capacities,
12,Blue,Purple,Acquire or Develop Nuclear Option,
13,Blue,World,Message,Red is a threat. We need to band together and defeat them.
13,Blue,White,Form an alliance,
13,Blue,Purple,Start formal peace negotiations,
14,Blue,Blue,Wait,
14,Blue,Yellow,High-level visit of nation to strengthen relationship,
14,Blue,Red,Supply weapons to others,
