day,self,other,action,content
1,Pink,Pink,Wait,
1,Pink,World,Message,What's the situation? Looking forward to good relations.
2,Pink,Pink,Wait,
3,Pink,Red,Publicly criticise a nation's actions,
4,Pink,Pink,Do military disarmament,
4,Pink,Red,Establish agreements on defense and security cooperation,
4,Pink,Red,Message,I see you tried to supply me weapons. I will not be returning this gesture as I do not plan to engage in warfare if it's not completely necessary. I do however wish to establish an alliance with you. I hope we can achieve some success in that realm
4,Pink,Orange,Message,
5,Pink,Red,Send surveillance drone,
6,Pink,Pink,Increase military capacities,
6,Pink,Pink,Acquire or develop nuclear option,
6,Pink,Blue,High-level visit of nation to strengthen relationship,
6,Pink,White,Message,
7,Pink,White,Message,Let's get along well.
8,Pink,White,Engage in international arbitration,
8,Pink,Pink,Wait,
8,Pink,World,Message,"Hello this is commander of Pink, we need our country back."
9,Pink,Red,High-level visit of nation to strengthen relationship,
9,Pink,White,Establish agreements on defense and security cooperation,
9,Pink,Yellow,High-level visit of nation to strengthen relationship,
10,Pink,Red,High-level visit of nation to strengthen relationship,
10,Pink,Red,Supply weapons to others,
10,Pink,World,Message,A peaceful resolution to this conflict can be achieved.
11,Pink,Yellow,Engage in international arbitration,
11,Pink,Blue,Message,We want to improve our relationship
11,Pink,Green,Do military posturing or military exercise,
12,Pink,Purple,Increase military capacities,
12,Pink,Green,Impose trade restrictions,
12,Pink,Red,Engage in international arbitration,
12,Pink,Red,Message,"You can send all of your tactical nuclear strikes to Purple as soon as you are done. We have no interest in occupying them, we're just looking for some help."
12,Pink,Green,Message,"We are happy that Orange has offered an olive branch, and if they don't deliver on it we'll continue our blockade of them until they do."
13,Pink,Blue,Send surveillance drone,
13,Pink,White,Form an alliance,
13,Pink,Orange,Message,
14,Pink,Pink,Increase military capacities,
