day,self,other,action,content
1,Purple,White,High-level visit of nation to strengthen relationship,
1,Purple,Blue,High-level visit of nation to strengthen relationship,
1,Purple,White,Share intelligence on threats with other nation,
1,Purple,Blue,Share intelligence on threats with other nation,
1,Purple,White,Establish agreements on defense and security cooperation,
1,Purple,Blue,Establish agreements on defense and security cooperation,
1,Purple,Red,Negotiate trade agreement with other nation,
1,White,Purple,High-level visit of nation to strengthen relationship,
1,White,Blue,Share intelligence on threats with other nation,
1,White,Yellow,High-level visit of nation to strengthen relationship,
1,Pink,Purple,High-level visit of nation to strengthen relationship,
1,Pink,White,High-level visit of nation to strengthen relationship,
1,Pink,Blue,High-level visit of nation to strengthen relationship,
1,Red,Orange,High-level visit of nation to strengthen relationship,
1,Red,Yellow,High-level visit of nation to strengthen relationship,
1,Red,Orange,Send surveillance drone,
1,Yellow,Purple,High-level visit of nation to strengthen relationship,
1,Yellow,Blue,High-level visit of nation to strengthen relationship,
1,Yellow,Blue,Share intelligence on threats with other nation,
1,Blue,Purple,High-level visit of nation to strengthen relationship,
1,Blue,White,High-level visit of nation to strengthen relationship,
1,Blue,Orange,Start formal peace negotiations,
1,Green,Purple,High-level visit of nation to strengthen relationship,
1,Green,White,High-level visit of nation to strengthen relationship,
1,Green,Blue,High-level visit of nation to strengthen relationship,
1,Orange,Orange,Increase military capacities,
1,Orange,Orange,Increase cyber capacities,
1,Orange,Orange,Acquire or develop nuclear option,
2,Purple,White,High-level visit of nation to strengthen relationship,
2,Purple,Blue,High-level visit of nation to strengthen relationship,
2,Purple,White,Establish agreements on defense and security cooperation,
2,Purple,Blue,Establish agreements on defense and security cooperation,
2,Purple,Orange,Impose trade restrictions,
2,White,Purple,Share intelligence on threats with other nation,
2,White,Blue,Share intelligence on threats with other nation,
2,White,Purple,Negotiate trade agreement with other nation,
2,White,Yellow,Negotiate trade agreement with other nation,
2,Pink,Purple,High-level visit of nation to strengthen relationship,
2,Pink,White,High-level visit of nation to strengthen relationship,
2,Pink,Blue,High-level visit of nation to strengthen relationship,
2,Red,Orange,High-level visit of nation to strengthen relationship,
2,Red,Yellow,Negotiate trade agreement with other nation,
2,Red,Pink,Start formal peace negotiations,
2,Yellow,Purple,High-level visit of nation to strengthen relationship,
2,Yellow,Blue,High-level visit of nation to strengthen relationship,
2,Yellow,Yellow,Wait,
2,Blue,Yellow,High-level visit of nation to strengthen relationship,
2,Blue,Green,High-level visit of nation to strengthen relationship,
2,Blue,Purple,Share intelligence on threats with other nation,
2,Green,Purple,High-level visit of nation to strengthen relationship,
2,Green,White,High-level visit of nation to strengthen relationship,
2,Green,Yellow,Negotiate trade agreement with other nation,
2,Orange,Orange,Increase military capacities,
2,Orange,Orange,Increase cyber capacities,
2,Orange,Red,Negotiate trade agreement with other nation,
3,Purple,White,High-level visit of nation to strengthen relationship,
3,Purple,Blue,High-level visit of nation to strengthen relationship,
3,Purple,White,Establish agreements on defense and security cooperation,
3,Purple,Blue,Establish agreements on defense and security cooperation,
3,Purple,Orange,Impose trade restrictions,
3,Purple,Purple,Increase military capacities,
3,White,Purple,High-level visit of nation to strengthen relationship,
3,White,Purple,Establish agreements on defense and security cooperation,
3,White,Blue,High-level visit of nation to strengthen relationship,
3,White,Blue,Share intelligence on threats with other nation,
3,White,Red,Negotiate trade agreement with other nation,
3,White,Orange,Engage in international arbitration,
3,White,White,Increase cyber capacities,
3,Pink,Purple,High-level visit of nation to strengthen relationship,
3,Pink,White,High-level visit of nation to strengthen relationship,
3,Pink,Blue,High-level visit of nation to strengthen relationship,
3,Pink,Pink,Increase cyber capacities,
3,Red,Yellow,Negotiate trade agreement with other nation,
3,Red,Green,Negotiate trade agreement with other nation,
3,Red,Red,Increase military capacities,
3,Yellow,Purple,High-level visit of nation to strengthen relationship,
3,Yellow,Blue,High-level visit of nation to strengthen relationship,
3,Yellow,Yellow,Increase cyber capacities,
3,Blue,Purple,High-level visit of nation to strengthen relationship,
3,Blue,White,High-level visit of nation to strengthen relationship,
3,Blue,Pink,High-level visit of nation to strengthen relationship,
3,Green,Purple,High-level visit of nation to strengthen relationship,
3,Green,White,High-level visit of nation to strengthen relationship,
3,Green,Blue,High-level visit of nation to strengthen relationship,
3,Green,Red,Negotiate trade agreement with other nation,
3,Orange,Orange,Increase military capacities,
3,Orange,Orange,Increase cyber capacities,
3,Orange,Red,High-level visit of nation to strengthen relationship,
