day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,37.6,10,10,11,447.0,10,11,0
2,White,2,7,6.0,10,8,11,67.0,13,11,10
2,Pink,1,4,2.6,8,6,8,23.5,9,8,0
2,Red,6,10,34.0,10,10,10,1400.0,6,10,10
2,Yellow,3,7,20.0,8,8,8,1380.0,7,8,10
2,Blue,7,9,41.621579999999994,9,9,11,332.0,12,10,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,6,9.7,4,4,2,143.0,0,9,10
3,Purple,5,8,37.562400000000004,10,10,12,447.0,10,13,0
3,White,2,8,5.994,10,8,12,67.0,15,12,10
3,Pink,1,4,2.6,8,6,8,23.5,9,10,0
3,Red,6,10,34.0,10,10,10,1400.0,6,10,10
3,Yellow,3,8,19.98,8,8,8,1380.0,8,8,10
3,Blue,7,9,41.621579999999994,9,9,10,332.0,12,10,10
3,Green,3,6,6.2,8,6,8,213.0,6,7,0
3,Orange,7,6,9.7,4,4,0,143.0,1,9,10
4,Purple,5,9,38.27533435200001,11,11,12,447.0,12,14,0
4,White,2,8,5.994,10,8,12,67.0,16,12,10
4,Pink,1,4,2.6,8,6,8,23.5,9,12,0
4,Red,6,10,35.3736,12,12,10,1400.0,10,11,10
4,Yellow,3,9,19.96002,8,8,8,1380.0,9,9,10
4,Blue,7,9,41.621579999999994,9,9,10,332.0,13,10,10
4,Green,3,7,6.1938,8,6,8,213.0,7,8,0
4,Orange,7,6,9.894,5,5,0,143.0,0,10,10
5,Purple,5,10,38.23705901764801,11,11,13,447.0,12,16,0
5,White,2,8,5.994,10,8,13,67.0,18,14,10
5,Pink,1,4,2.6,8,6,8,23.5,10,13,0
5,Red,6,11,35.3382264,12,12,10,1400.0,10,11,10
5,Yellow,3,10,19.94005998,8,8,8,1380.0,10,10,10
5,Blue,7,9,41.20536419999999,8,8,10,332.0,13,10,10
5,Green,3,8,6.1876062,8,6,8,213.0,7,9,0
5,Orange,7,6,9.59718,3,3,0,143.0,0,12,10
6,Purple,5,11,38.19882195863036,11,11,13,447.0,12,17,0
6,White,2,9,5.9880059999999995,10,8,13,67.0,19,15,10
6,Pink,1,4,2.6,8,6,8,23.5,10,13,0
6,Red,6,12,35.3028881736,12,12,10,1400.0,10,12,10
6,Yellow,3,10,19.94005998,8,8,8,1380.0,11,11,10
6,Blue,7,9,40.79331055799999,7,7,10,332.0,13,10,10
6,Green,3,9,6.1814185938,8,6,8,213.0,7,10,0
6,Orange,7,6,9.309264599999999,1,1,0,143.0,0,12,10
7,Purple,5,12,39.70231231139327,13,13,12,447.0,16,18,0
