day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,13,447.0,13,10,0
2,White,2,6,6.0,10,8,13,67.0,14,10,10
2,Pink,1,5,2.5974,8,6,10,23.5,10,9,0
2,Red,6,13,33.966,10,10,12,1400.0,5,10,10
2,Yellow,3,9,20.3796,9,9,9,1380.0,10,8,10
2,Blue,7,12,42.84,11,11,14,332.0,18,11,10
2,Green,3,6,6.2,8,6,10,213.0,8,6,0
2,Orange,7,7,9.99,6,6,6,143.0,5,8,10
3,Purple,5,6,38.352000000000004,11,11,18,447.0,21,11,0
3,White,2,7,6.11388,11,9,17,67.0,20,11,10
3,Pink,1,6,2.5948026,8,6,13,23.5,14,10,0
3,Red,6,14,33.966,10,10,14,1400.0,7,11,10
3,Yellow,3,10,20.3796,9,9,11,1380.0,13,9,10
3,Blue,7,12,44.570736000000004,13,13,16,332.0,24,12,10
3,Green,3,6,6.2,8,6,12,213.0,10,6,0
3,Orange,7,9,9.98001,6,6,7,143.0,7,9,10
4,Purple,5,9,38.313648,11,11,21,447.0,26,11,0
4,White,2,8,6.10776612,11,9,21,67.0,25,11,10
4,Pink,1,7,2.5922077974,8,6,17,23.5,18,11,0
4,Red,6,15,33.966,10,10,17,1400.0,11,11,10
4,Yellow,3,10,20.787192,10,10,13,1380.0,17,9,10
4,Blue,7,12,44.570736000000004,13,13,20,332.0,28,14,10
4,Green,3,7,6.3176760000000005,9,7,16,213.0,16,7,0
4,Orange,7,10,9.97002999,6,6,8,143.0,8,10,10
5,Purple,5,10,38.275334352,11,11,24,447.0,29,12,0
5,White,2,8,6.10776612,11,9,24,67.0,28,12,10
5,Pink,1,8,2.5896155896026,8,6,19,23.5,20,12,0
5,Red,6,16,33.932034,10,10,17,1400.0,12,12,10
5,Yellow,3,11,21.18173290416,11,11,16,1380.0,22,10,10
5,Blue,7,13,44.52616526400001,13,13,24,332.0,32,15,10
5,Green,3,8,6.3176760000000005,9,7,21,213.0,22,7,0
5,Orange,7,11,10.169430589800001,7,7,9,143.0,11,10,10
6,Purple,5,11,38.237059017648,11,11,26,447.0,32,13,0
6,White,2,8,6.10776612,11,9,26,67.0,30,14,10
6,Pink,1,9,2.587025974012997,8,6,22,23.5,23,13,0
6,Red,6,17,33.898101966,10,10,21,1400.0,16,13,10
6,Yellow,3,12,21.18173290416,11,11,18,1380.0,25,10,10
6,Blue,7,13,44.52616526400001,13,13,28,332.0,36,16,10
6,Green,3,9,6.311358324,9,7,23,213.0,24,8,0
6,Orange,7,12,10.159261159210201,7,7,11,143.0,13,11,10
