day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,37.562400000000004,10,10,15,447.0,11,16,0
2,White,2,11,5.9880059999999995,10,8,12,67.0,14,12,10
2,Pink,1,9,2.5714259999999998,7,5,12,23.5,16,13,0
2,Red,6,12,33.966,10,10,11,1400.0,8,11,10
2,Yellow,3,8,19.98,8,8,9,1380.0,7,10,10
2,Blue,7,11,41.958,10,10,15,332.0,13,14,10
2,Green,3,7,6.1938,8,6,15,213.0,12,10,0
2,Orange,7,7,9.7,4,4,4,143.0,3,7,10
3,Purple,5,8,37.524837600000005,10,10,16,447.0,11,19,0
3,White,2,14,5.982017994,10,8,12,67.0,18,12,10
3,Pink,1,10,2.54316602826,6,4,16,23.5,20,15,0
3,Red,6,13,33.932034,10,10,14,1400.0,11,11,10
3,Yellow,3,9,19.96002,8,8,10,1380.0,9,11,10
3,Blue,7,12,41.916042,10,10,19,332.0,18,17,10
3,Green,3,8,6.1876062,8,6,18,213.0,14,12,0
3,Orange,7,10,9.399591,2,2,1,143.0,3,8,10
4,Purple,5,9,37.4873127624,10,10,19,447.0,12,23,0
4,White,2,18,5.976035976005999,10,8,13,67.0,23,14,10
4,Pink,1,11,2.515216633609423,5,3,21,23.5,24,21,0
4,Red,6,15,33.898101966,10,10,14,1400.0,12,11,10
4,Yellow,3,10,19.94005998,8,8,11,1380.0,10,13,10
4,Blue,7,13,41.874125958,10,10,21,332.0,19,20,10
4,Green,3,9,6.1814185938,8,6,21,213.0,16,14,0
4,Orange,7,12,9.108485666729997,0,0,0,143.0,2,9,10
5,Purple,5,10,37.4498254496376,10,10,21,447.0,13,26,0
5,White,2,20,5.964089880089963,10,8,13,67.0,25,14,10
5,Pink,1,13,2.5101887155588374,5,3,21,23.5,24,22,0
5,Red,6,16,33.898101966,10,10,15,1400.0,14,12,10
5,Yellow,3,11,19.92011992002,8,8,12,1380.0,12,14,10
5,Blue,7,14,41.832251832042,10,10,23,332.0,20,22,10
5,Green,3,10,6.1752371752062,8,6,25,213.0,21,16,0
5,Orange,7,15,9.099377181063268,0,0,0,143.0,4,10,10
6,Purple,5,11,37.412375624187966,10,10,25,447.0,14,31,0
6,White,2,24,5.958125790209873,10,8,13,67.0,30,16,10
6,Pink,1,16,2.5076785268432786,5,3,21,23.5,27,23,0
6,Red,6,18,33.83033966016996,10,10,16,1400.0,15,13,10
6,Yellow,3,12,19.90019980009998,8,8,13,1380.0,13,16,10
6,Blue,7,15,41.79041958020996,10,10,27,332.0,26,25,10
6,Green,3,12,6.1690619380309935,8,6,27,213.0,23,18,0
