day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,12,447.0,11,11,0
2,White,2,8,6.0,10,8,14,67.0,17,12,10
2,Pink,1,5,2.7023349600000004,10,8,10,23.5,14,8,0
2,Red,6,12,33.966,10,10,10,1400.0,8,10,10
2,Yellow,3,7,20.0,8,8,11,1380.0,8,9,10
2,Blue,7,12,42.797160000000005,11,11,11,332.0,14,10,10
2,Green,3,6,6.324000000000001,9,7,8,213.0,8,6,0
2,Orange,7,7,9.99,6,6,5,143.0,4,7,10
3,Purple,5,6,37.6,10,10,19,447.0,16,15,0
3,White,2,11,5.994,10,8,16,67.0,22,14,10
3,Pink,1,7,2.7536252775408006,11,9,11,23.5,18,9,0
3,Red,6,14,33.932034,10,10,10,1400.0,10,10,10
3,Yellow,3,8,20.4,9,9,15,1380.0,13,12,10
3,Blue,7,13,43.653103200000004,12,12,11,332.0,17,10,10
3,Green,3,7,6.444029520000001,10,8,11,213.0,14,6,0
3,Orange,7,7,10.393596,8,8,3,143.0,7,7,10
4,Purple,5,6,37.6,10,10,26,447.0,23,18,0
4,White,2,14,5.9880059999999995,10,8,19,67.0,27,16,10
4,Pink,1,8,2.75087165226326,11,9,15,23.5,22,10,0
4,Red,6,18,33.898101966,10,10,10,1400.0,15,10,10
4,Yellow,3,12,20.3796,9,9,17,1380.0,16,14,10
4,Blue,7,15,43.6094500968,12,12,11,332.0,18,11,10
4,Green,3,7,6.444029520000001,10,8,14,213.0,19,6,0
4,Orange,7,7,10.393596,8,8,0,143.0,4,8,10
5,Purple,5,6,37.6,10,10,34,447.0,30,22,0
5,White,2,15,6.1016583538799996,11,9,25,67.0,37,19,10
5,Pink,1,11,2.853429429572246,13,11,19,23.5,31,11,0
5,Red,6,20,33.864203864033996,10,10,10,1400.0,17,10,10
5,Yellow,3,16,20.3592204,9,9,21,1380.0,22,19,10
5,Blue,7,17,44.481639098736004,13,13,11,332.0,22,12,10
5,Green,3,9,6.437585490480001,10,8,17,213.0,25,6,0
5,Orange,7,8,10.383202404,8,7,0,143.0,0,6,10
6,Purple,5,6,37.6,10,10,40,447.0,36,25,0
6,White,2,17,6.217467829436642,12,10,31,67.0,47,22,10
6,Pink,1,12,2.9657392705484376,15,13,23,23.5,41,12,0
6,Red,6,24,33.83033966016996,10,10,10,1400.0,22,11,10
6,Yellow,3,19,20.338861179600002,9,9,24,1380.0,25,21,10
6,Blue,7,20,45.37127188071072,14,14,11,332.0,28,13,10
6,Green,3,10,6.5597708630893115,11,9,21,213.0,32,7,0
6,Orange,7,9,10.58027558562792,9,8,0,143.0,3,6,10
