day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,11,447.0,11,12,0
2,White,2,7,6.0,10,8,11,67.0,13,11,10
2,Pink,1,4,2.6,8,6,8,23.5,8,8,0
2,Red,6,10,34.0,10,10,10,1400.0,6,10,10
2,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
2,Blue,7,10,42.0,10,10,10,332.0,10,10,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,4,10.0,6,6,7,143.0,7,7,0
3,Purple,5,7,37.562400000000004,10,10,13,447.0,11,15,0
3,White,2,7,6.0,10,8,13,67.0,15,12,10
3,Pink,1,4,2.6,8,6,8,23.5,8,8,0
3,Red,6,12,33.966,10,10,11,1400.0,3,11,10
3,Yellow,3,8,19.98,8,8,9,1380.0,7,9,10
3,Blue,7,10,42.0,10,10,11,332.0,10,11,10
3,Green,3,6,6.2,8,6,11,213.0,10,9,0
3,Orange,7,4,10.0,6,6,6,143.0,6,7,0
4,Purple,5,8,37.524837600000005,10,10,13,447.0,11,16,0
4,White,2,8,5.994,10,8,13,67.0,15,12,10
4,Pink,1,4,2.6,8,6,8,23.5,8,8,0
4,Red,6,13,33.932034,10,10,11,1400.0,3,11,10
4,Yellow,3,8,19.98,8,8,9,1380.0,7,9,10
4,Blue,7,10,42.0,10,10,11,332.0,10,12,10
4,Green,3,6,6.2,8,6,11,213.0,11,10,0
4,Orange,7,5,9.99,6,6,5,143.0,5,8,0
5,Purple,5,9,37.4873127624,10,10,14,447.0,11,18,0
5,White,2,8,5.994,10,8,13,67.0,15,12,10
5,Pink,1,4,2.6,8,6,8,23.5,8,9,0
5,Red,6,14,33.898101966,10,10,11,1400.0,3,12,10
5,Yellow,3,8,19.98,8,8,9,1380.0,7,9,10
5,Blue,7,10,42.0,10,10,11,332.0,10,13,10
5,Green,3,6,6.2,8,6,12,213.0,13,12,0
5,Orange,7,5,9.99,6,6,4,143.0,4,8,0
6,Purple,5,10,37.4498254496376,10,10,15,447.0,11,20,0
6,White,2,9,5.9880059999999995,10,8,13,67.0,15,12,10
6,Pink,1,4,2.6,8,6,8,23.5,8,10,0
6,Red,6,15,33.864203864033996,10,10,11,1400.0,3,13,10
6,Yellow,3,9,19.96002,8,8,9,1380.0,7,9,10
6,Blue,7,10,42.0,10,10,11,332.0,10,14,10
6,Green,3,6,6.2,8,6,13,213.0,15,13,0
6,Orange,7,4,9.99,6,6,5,143.0,6,8,0
7,Purple,5,11,37.412375624187966,10,10,16,447.0,11,22,0
7,White,2,10,5.982017994,10,8,13,67.0,15,12,10
