day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,1,31.896079999999998,10,2,1,438.06,3,8,0
2,White,2,6,6.0,10,8,10,67.0,10,10,10
2,Pink,1,4,2.6,8,6,8,23.5,8,8,0
2,Red,6,10,34.0,10,10,10,1400.0,6,10,10
2,Yellow,3,8,20.0,8,8,8,1380.0,7,8,10
2,Blue,7,10,42.0,10,10,10,332.0,10,10,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,1,9.781398,6,0,0,142.714143,0,3,10
3,Purple,5,1,31.896079999999998,10,2,1,438.06,3,8,0
3,White,2,7,6.0,10,8,10,67.0,11,10,10
3,Pink,1,4,2.6,8,6,8,23.5,8,8,0
3,Red,6,10,34.0,10,10,10,1400.0,6,10,10
3,Yellow,3,9,19.98,8,8,8,1380.0,7,8,10
3,Blue,7,12,41.958,10,10,10,332.0,11,10,10
3,Green,3,6,6.2,8,6,8,213.0,6,6,0
3,Orange,7,1,9.781398,6,0,0,142.714143,0,4,10
4,Purple,5,2,31.86418392,10,2,3,438.06,4,9,0
4,White,2,8,6.0,10,8,10,67.0,12,10,10
4,Pink,1,4,2.6,8,6,8,23.5,8,8,0
4,Red,6,10,34.0,10,10,10,1400.0,6,10,10
4,Yellow,3,9,19.98,8,8,10,1380.0,9,9,10
4,Blue,7,12,41.958,10,10,10,332.0,11,10,10
4,Green,3,6,6.2,8,6,8,213.0,6,6,0
4,Orange,7,2,9.771616602,6,0,0,142.714143,0,4,10
5,Purple,5,2,31.86418392,10,2,4,438.06,5,9,0
5,White,2,9,6.0,10,8,10,67.0,13,10,10
5,Pink,1,5,2.6,8,6,8,23.5,9,8,0
5,Red,6,11,33.966,10,10,11,1400.0,7,10,10
5,Yellow,3,9,19.98,8,8,11,1380.0,10,9,10
5,Blue,7,13,41.916042,10,10,10,332.0,11,10,10
5,Green,3,6,6.2,8,6,8,213.0,6,6,0
5,Orange,7,3,9.761844985398,6,0,0,142.714143,0,4,10
6,Purple,5,2,31.86418392,10,2,8,438.06,8,10,0
6,White,2,9,6.0,10,8,11,67.0,14,10,10
6,Pink,1,5,2.6,8,6,10,23.5,11,9,0
6,Red,6,12,33.932034,10,10,11,1400.0,7,10,10
6,Yellow,3,9,19.98,8,8,12,1380.0,11,9,10
6,Blue,7,13,41.916042,10,10,10,332.0,11,10,10
6,Green,3,7,6.1938,8,6,8,213.0,6,6,0
6,Orange,7,4,9.752083140412601,6,0,0,142.714143,0,4,10
7,Purple,5,2,31.86418392,10,2,10,438.06,10,10,0
7,White,2,9,6.0,10,8,11,67.0,14,10,10
