day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,37.562400000000004,10,10,12,447.0,13,10,0
2,White,2,6,6.0,10,8,12,67.0,12,11,10
2,Pink,1,4,2.6,8,6,10,23.5,10,10,0
2,Red,6,11,33.966,10,10,13,1400.0,8,11,10
2,Yellow,3,7,20.0,8,8,10,1380.0,8,9,10
2,Blue,7,10,42.0,10,10,13,332.0,13,12,10
2,Green,3,7,6.1938,8,6,8,213.0,6,7,0
2,Orange,7,7,10.0,6,6,7,143.0,6,9,10
3,Purple,5,7,37.562400000000004,10,10,15,447.0,16,11,0
3,White,2,7,5.994,10,8,14,67.0,14,12,10
3,Pink,1,5,2.5974,8,5,10,23.5,12,8,0
3,Red,6,12,33.932034,10,10,15,1400.0,10,12,10
3,Yellow,3,8,19.98,8,8,13,1380.0,11,10,10
3,Blue,7,10,42.0,10,10,16,332.0,14,16,10
3,Green,3,7,6.1938,8,6,12,213.0,10,9,0
3,Orange,7,8,9.99,6,6,9,143.0,6,13,10
4,Purple,5,7,37.562400000000004,10,10,18,447.0,19,13,0
4,White,2,7,5.994,10,8,17,67.0,17,14,10
4,Pink,1,6,2.5948026,8,5,12,23.5,14,9,0
4,Red,6,12,33.932034,10,10,18,1400.0,12,14,10
4,Yellow,3,9,19.96002,8,8,17,1380.0,14,12,10
4,Blue,7,10,42.0,10,9,16,332.0,16,15,10
4,Green,3,7,6.1938,8,6,14,213.0,12,10,0
4,Orange,7,9,9.99,6,6,10,143.0,7,16,10
5,Purple,5,9,37.524837600000005,10,10,19,447.0,21,13,0
5,White,2,7,5.994,10,8,18,67.0,18,16,10
5,Pink,1,6,2.5948026,8,5,15,23.5,17,11,0
5,Red,6,13,33.898101966,10,10,22,1400.0,16,14,10
5,Yellow,3,9,19.96002,8,8,19,1380.0,16,13,10
5,Blue,7,11,41.958,10,9,17,332.0,18,16,10
5,Green,3,8,6.1876062,8,6,16,213.0,14,11,0
5,Orange,7,11,9.98001,6,6,9,143.0,7,17,10
6,Purple,5,9,37.524837600000005,10,10,20,447.0,22,15,0
6,White,2,7,5.994,10,8,20,67.0,20,19,10
6,Pink,1,7,2.5948026,8,5,17,23.5,20,14,0
6,Red,6,13,33.898101966,10,10,24,1400.0,18,17,10
6,Yellow,3,10,19.94005998,8,8,20,1380.0,17,16,10
6,Blue,7,11,41.958,10,9,19,332.0,20,16,10
6,Green,3,9,6.1814185938,8,6,19,213.0,17,12,0
6,Orange,7,12,9.97002999,6,6,14,143.0,11,19,10
7,Purple,5,10,37.4873127624,10,10,24,447.0,26,17,0
