day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,9,37.6,10,10,10,447.0,10,10,0
2,White,2,6,5.9399999999999995,9,7,11,67.0,10,10,10
2,Pink,1,4,2.6,8,6,8,23.5,8,8,0
2,Red,6,9,34.034,10,10,9,1400.0,7,10,10
2,Yellow,3,7,20.0,8,8,9,1380.0,8,8,10
2,Blue,7,10,42.0,10,10,10,332.0,10,10,10
2,Green,3,6,6.2,8,6,9,213.0,7,6,0
2,Orange,7,6,9.7,4,4,4,143.0,3,7,10
3,Purple,5,10,39.119040000000005,12,12,11,447.0,15,10,0
3,White,2,6,5.998212,9,7,12,67.0,12,10,10
3,Pink,1,4,2.652,9,7,9,23.5,11,8,0
3,Red,6,9,34.034,10,10,10,1400.0,8,11,10
3,Yellow,3,7,20.4,9,9,9,1380.0,10,8,10
3,Blue,7,9,42.041999999999994,10,10,10,332.0,12,10,10
3,Green,3,6,6.324000000000001,9,7,10,213.0,10,6,0
3,Orange,7,5,9.408999999999999,2,2,5,143.0,4,7,10
4,Purple,5,10,39.119040000000005,12,12,12,447.0,16,10,0
4,White,2,6,5.93822988,8,6,12,67.0,12,11,10
4,Pink,1,4,2.652,9,7,10,23.5,12,8,0
4,Red,6,10,34.034,10,10,12,1400.0,10,11,10
4,Yellow,3,8,20.4,9,9,10,1380.0,12,8,10
4,Blue,7,7,41.621579999999994,10,8,7,331.668,14,6,10
4,Green,3,5,6.330324,9,7,9,213.0,4,6,0
4,Orange,7,5,9.126729999999998,0,0,5,143.0,5,7,10
5,Purple,5,10,39.001761118080005,12,10,10,447.0,13,10,0
5,White,2,5,5.8729687336188,7,5,14,67.0,10,11,10
5,Pink,1,4,2.652,9,7,12,23.5,13,10,0
5,Red,6,9,34.068034,10,10,12,1400.0,11,11,10
5,Yellow,3,8,20.195999999999998,8,8,11,1380.0,12,9,10
5,Blue,7,7,41.621579999999994,10,8,8,331.668,15,6,10
5,Green,3,5,6.4569304800000005,10,7,10,213.0,9,3,0
5,Orange,7,1,7.9050760735813475,1,1,6,142.714143,10,5,10
6,Purple,5,10,39.001761118080005,12,10,10,447.0,13,11,0
6,White,2,3,5.579320296937859,7,4,15,66.933,13,11,10
6,Pink,1,4,2.652,9,7,12,23.5,13,10,0
6,Red,6,9,34.068034,10,10,13,1400.0,11,11,10
6,Yellow,3,8,20.195999999999998,8,8,11,1380.0,11,9,10
6,Blue,7,7,41.621579999999994,10,6,3,331.668,7,6,10
6,Green,3,5,6.44401661904,10,5,8,213.0,9,3,0
6,Orange,7,1,7.250866523071731,1,0,0,57.08565720000001,8,1,10
