day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,5,37.6,10,10,14,447.0,14,11,0
2,White,2,6,6.0,10,8,13,67.0,12,12,10
2,Pink,1,4,2.6,8,6,8,23.5,8,8,0
2,Red,6,10,34.0,10,10,12,1400.0,6,12,10
2,Yellow,3,7,20.0,8,8,11,1380.0,8,10,10
2,Blue,7,10,42.0,10,10,16,332.0,15,13,10
2,Green,3,6,6.2,8,6,10,213.0,8,7,0
2,Orange,7,8,9.99,6,6,9,143.0,4,9,10
3,Purple,5,5,37.6,10,10,17,447.0,16,12,0
3,White,2,6,6.0,10,8,17,67.0,16,15,10
3,Pink,1,4,2.6,8,6,8,23.5,8,8,0
3,Red,6,10,34.68,11,11,12,1400.0,8,14,10
3,Yellow,3,7,20.4,9,9,12,1380.0,10,11,10
3,Blue,7,10,42.0,10,10,19,332.0,17,14,10
3,Green,3,6,6.2,8,6,11,213.0,9,9,0
3,Orange,7,9,9.98001,6,6,9,143.0,4,10,10
4,Purple,5,5,37.6,10,10,20,447.0,18,14,0
4,White,2,6,6.0,10,8,20,67.0,19,17,10
4,Pink,1,4,2.6,8,6,8,23.5,8,8,0
4,Red,6,10,35.3736,12,12,15,1400.0,11,18,10
4,Yellow,3,8,21.202935840000002,11,11,13,1380.0,15,11,10
4,Blue,7,10,42.84,11,11,23,332.0,22,15,10
4,Green,3,6,6.2,8,6,14,213.0,11,11,0
4,Orange,7,11,9.97002999,6,6,11,143.0,2,11,10
5,Purple,5,5,37.6,10,10,24,447.0,20,17,0
5,White,2,6,6.0,10,8,24,67.0,22,21,10
5,Pink,1,4,2.6,8,6,8,23.5,8,8,0
5,Red,6,10,36.081072000000006,13,13,18,1400.0,14,22,10
5,Yellow,3,8,22.059534447936002,13,13,16,1380.0,20,13,10
5,Blue,7,10,42.84,11,11,29,332.0,27,19,10
5,Green,3,6,6.324000000000001,9,7,18,213.0,16,14,0
5,Orange,7,11,9.97002999,6,6,13,143.0,4,13,10
6,Purple,5,5,37.6,10,10,28,447.0,23,19,0
6,White,2,6,6.0,10,8,29,67.0,26,25,10
6,Pink,1,4,2.6,8,6,8,23.5,8,8,0
6,Red,6,10,36.802693440000006,14,14,20,1400.0,17,25,10
6,Yellow,3,8,22.950739639632616,15,15,18,1380.0,25,15,10
6,Blue,7,10,42.84,11,11,35,332.0,32,23,10
6,Green,3,6,6.450480000000001,10,8,21,213.0,20,16,0
6,Orange,7,13,9.96005996001,6,6,14,143.0,5,14,10
7,Purple,5,5,37.6,10,10,32,447.0,25,22,0
7,White,2,6,6.0,10,8,34,67.0,30,28,10
