day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,10,447.0,10,10,0
2,White,2,6,6.0,10,8,12,67.0,12,11,10
2,Pink,1,4,2.6,8,6,8,23.5,8,8,0
2,Red,6,12,33.966,10,10,11,1400.0,4,10,10
2,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
2,Blue,7,10,42.0,10,10,12,332.0,11,12,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,6,10.0,6,6,6,143.0,5,8,10
3,Purple,5,6,37.6,10,10,10,447.0,10,10,0
3,White,2,6,6.0,10,8,12,67.0,12,11,10
3,Pink,1,4,2.6,8,6,8,23.5,8,8,0
3,Red,6,12,33.966,10,10,11,1400.0,4,10,10
3,Yellow,3,7,20.0,8,8,8,1380.0,6,9,10
3,Blue,7,10,42.0,10,10,12,332.0,11,12,10
3,Green,3,6,6.2,8,6,8,213.0,6,6,0
3,Orange,7,6,10.0,6,6,6,143.0,5,9,10
4,Purple,5,6,37.6,10,10,11,447.0,11,11,0
4,White,2,6,6.0,10,8,13,67.0,13,11,10
4,Pink,1,4,2.6,8,6,8,23.5,8,8,0
4,Red,6,12,33.966,10,10,11,1400.0,4,10,10
4,Yellow,3,7,20.0,8,8,8,1380.0,6,10,10
4,Blue,7,10,42.0,10,10,12,332.0,12,12,10
4,Green,3,7,6.1938,8,6,8,213.0,6,6,0
4,Orange,7,7,9.99,6,6,6,143.0,5,9,10
5,Purple,5,6,37.6,10,10,11,447.0,11,11,0
5,White,2,6,6.0,10,8,13,67.0,13,11,10
5,Pink,1,4,2.6,8,6,8,23.5,8,8,0
5,Red,6,12,33.966,10,10,11,1400.0,4,10,10
5,Yellow,3,7,20.0,8,8,8,1380.0,6,10,10
5,Blue,7,10,42.0,10,10,12,332.0,12,12,10
5,Green,3,8,6.1876062,8,6,7,213.0,6,6,0
5,Orange,7,7,9.99,6,6,6,143.0,4,10,10
6,Purple,5,6,37.6,10,10,12,447.0,12,11,0
6,White,2,6,6.0,10,8,14,67.0,14,11,10
6,Pink,1,5,2.5974,8,6,8,23.5,8,8,0
6,Red,6,12,33.965966034,10,10,11,1400.0,5,11,10
6,Yellow,3,7,20.0,8,8,8,1380.0,6,10,10
6,Blue,7,10,42.0,10,10,12,332.0,12,12,10
6,Green,3,9,6.1814185938,8,6,7,213.0,6,6,0
6,Orange,7,9,9.960049979999999,6,4,3,143.0,3,10,10
7,Purple,5,6,37.6,10,10,12,447.0,12,11,0
7,White,2,6,6.0,10,8,14,67.0,14,11,10
7,Pink,1,5,2.5974,8,6,8,23.5,8,8,0
