day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,0,29.864242176000005,11,1,0,28.608000000000004,19,0,0
2,White,2,7,6.2424,12,10,10,67.0,15,10,10
2,Pink,1,3,2.652,9,7,11,23.5,14,8,0
2,Red,6,10,34.0,10,10,10,1400.0,6,10,10
2,Yellow,3,7,20.4,9,3,0,1380.0,0,8,10
2,Blue,7,11,41.958,10,10,11,332.0,11,10,10
2,Green,3,6,6.324000000000001,9,7,8,213.0,8,6,0
2,Orange,7,6,10.0,6,6,6,143.0,7,8,10
3,Purple,5,1,30.370203361515486,12,0,0,28.608000000000004,21,1,0
3,White,2,5,6.4296470304,14,10,8,66.933,21,7,10
3,Pink,1,3,2.7023349600000004,10,8,13,23.5,16,8,0
3,Red,6,8,32.3,10,9,10,1398.6,9,10,10
3,Yellow,3,6,20.420399999999997,9,3,1,1380.0,3,8,10
3,Blue,7,11,43.6531032,12,12,12,332.0,17,11,10
3,Green,3,7,6.324000000000001,9,7,8,213.0,8,6,0
3,Orange,7,7,10.0,6,6,6,143.0,0,9,10
4,Purple,5,0,27.88470591840906,12,0,0,11.443200000000003,25,0,0
4,White,2,0,5.915275267968,14,2,0,26.773200000000003,23,3,10
4,Pink,1,0,2.478694691006727,10,0,3,9.4,18,5,0
4,Red,6,8,32.3,10,9,10,1398.6,9,10,10
4,Yellow,3,4,20.216195999999997,9,0,0,1378.62,1,4,10
4,Blue,7,11,43.6531032,12,12,12,332.0,17,11,10
4,Green,3,7,6.3176760000000005,9,7,9,213.0,9,6,0
4,Orange,7,7,10.0,6,6,5,143.0,0,9,10
5,Purple,5,0,27.88470591840906,12,0,5,11.443200000000003,30,3,0
5,White,2,0,5.903444717432064,14,0,2,26.773200000000003,27,3,10
5,Pink,1,0,2.478694691006727,10,0,7,9.4,21,6,0
5,Red,6,9,32.3,10,9,12,1398.6,11,11,10
5,Yellow,3,4,20.216195999999997,9,0,5,1378.62,5,5,10
5,Blue,7,9,43.216572168,12,10,10,331.668,21,8,10
5,Green,3,8,6.311358324,9,7,9,213.0,9,7,0
5,Orange,7,7,10.0,6,6,5,143.0,1,9,10
6,Purple,5,1,27.88470591840906,12,0,6,11.443200000000003,30,4,0
6,White,2,1,5.903444717432064,14,0,3,26.773200000000003,29,4,10
6,Pink,1,0,2.478694691006727,10,0,6,9.4,22,3,0
6,Red,6,10,32.3,10,9,13,1398.6,13,11,10
6,Yellow,3,3,20.216195999999997,9,0,7,1378.62,8,5,0
6,Blue,7,7,42.78440644632,12,8,5,331.336332,15,5,10
6,Green,3,7,6.323987352006323,9,7,10,213.0,8,7,10
