day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,10,447.0,10,10,0
2,White,2,6,6.0,10,8,10,67.0,10,10,10
2,Pink,1,4,2.6,8,6,8,23.5,8,8,0
2,Red,6,10,34.0,10,10,11,1400.0,6,11,10
2,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
2,Blue,7,10,42.0,10,10,10,332.0,10,10,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,6,10.0,6,6,7,143.0,6,8,10
3,Purple,5,6,37.6,10,10,11,447.0,11,10,0
3,White,2,6,6.0,10,8,10,67.0,10,10,10
3,Pink,1,4,2.6,8,6,8,23.5,8,8,0
3,Red,6,10,34.0,10,10,11,1400.0,6,11,10
3,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
3,Blue,7,10,42.0,10,10,10,332.0,10,10,10
3,Green,3,6,6.2,8,6,9,213.0,7,6,0
3,Orange,7,6,10.0,6,6,7,143.0,6,8,10
4,Purple,5,6,37.6,10,10,13,447.0,12,11,0
4,White,2,6,6.0,10,8,10,67.0,10,10,10
4,Pink,1,4,2.6,8,6,9,23.5,9,8,0
4,Red,6,10,34.0,10,10,12,1400.0,7,12,10
4,Yellow,3,8,20.0,8,8,10,1380.0,8,10,10
4,Blue,7,10,42.0,10,10,10,332.0,10,10,10
4,Green,3,6,6.2,8,6,9,213.0,7,6,0
4,Orange,7,6,10.0,6,6,7,143.0,6,8,10
5,Purple,5,6,37.6,10,10,13,447.0,12,11,0
5,White,2,6,6.0,10,8,10,67.0,10,10,10
5,Pink,1,4,2.6,8,6,11,23.5,10,9,0
5,Red,6,10,34.0,10,10,12,1400.0,7,12,10
5,Yellow,3,9,20.0,8,8,11,1380.0,10,11,10
5,Blue,7,10,42.0,10,10,10,332.0,10,10,10
5,Green,3,6,6.2,8,6,10,213.0,8,6,0
5,Orange,7,6,10.0,6,6,7,143.0,6,8,10
6,Purple,5,6,37.6,10,10,15,447.0,14,11,0
6,White,2,6,6.0,10,8,10,67.0,10,10,10
6,Pink,1,4,2.6,8,6,13,23.5,12,10,0
6,Red,6,10,34.0,10,10,12,1400.0,7,12,10
6,Yellow,3,9,20.0,8,8,11,1380.0,10,11,10
6,Blue,7,10,42.0,10,10,10,332.0,10,10,10
6,Green,3,6,6.2,8,6,12,213.0,9,7,0
6,Orange,7,6,10.0,6,6,7,143.0,6,8,10
7,Purple,5,6,37.6,10,10,16,447.0,15,11,0
7,White,2,6,6.0,10,8,10,67.0,10,10,10
7,Pink,1,4,2.6,8,6,14,23.5,13,10,0
