day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,38.352000000000004,11,11,13,447.0,15,12,0
2,White,2,7,6.12,11,9,14,67.0,16,11,10
2,Pink,1,5,2.5974,8,6,10,23.5,11,8,0
2,Red,6,11,33.966,10,10,11,1400.0,7,10,10
2,Yellow,3,8,20.808,10,10,10,1380.0,13,8,10
2,Blue,7,10,42.0,10,10,14,332.0,13,11,10
2,Green,3,7,6.1938,8,6,8,213.0,6,6,0
2,Orange,7,7,9.99,6,6,6,143.0,5,8,10
3,Purple,5,6,39.119040000000005,12,12,18,447.0,22,13,0
3,White,2,7,6.2424,12,10,15,67.0,19,13,10
3,Pink,1,6,2.5948026,8,6,13,23.5,14,9,0
3,Red,6,11,33.966,10,10,12,1400.0,9,10,10
3,Yellow,3,9,21.648643200000002,12,12,10,1380.0,18,9,10
3,Blue,7,10,42.0,10,10,18,332.0,17,12,10
3,Green,3,8,6.437585490480001,10,8,10,213.0,12,7,0
3,Orange,7,8,9.98001,6,6,7,143.0,7,8,10
4,Purple,5,6,39.901420800000004,13,13,20,447.0,26,14,0
4,White,2,8,6.2361576,12,10,17,67.0,21,15,10
4,Pink,1,7,2.5922077974,8,6,14,23.5,15,12,0
4,Red,6,12,33.932034,10,10,12,1400.0,9,11,10
4,Yellow,3,10,21.626994556800003,12,12,12,1380.0,20,10,10
4,Blue,7,11,41.958,10,10,20,332.0,19,12,10
4,Green,3,9,6.5597708630893115,11,9,13,213.0,17,7,0
4,Orange,7,9,9.97002999,6,6,8,143.0,8,9,10
5,Purple,5,7,39.861519379200004,13,13,22,447.0,28,16,0
5,White,2,8,6.2361576,12,10,19,67.0,23,16,10
5,Pink,1,10,2.641407901394652,9,7,15,23.5,21,13,0
5,Red,6,13,33.898101966,10,10,14,1400.0,11,12,10
5,Yellow,3,10,21.626994556800003,12,12,14,1380.0,22,11,10
5,Blue,7,11,41.958,10,10,21,332.0,20,15,10
5,Green,3,9,6.690966280351097,12,10,14,213.0,20,9,0
5,Orange,7,10,9.96005996001,6,6,8,143.0,8,10,10
6,Purple,5,8,40.61809101701722,14,14,22,447.0,30,17,0
6,White,2,9,6.2299214424,12,10,21,67.0,25,19,10
6,Pink,1,11,2.691541823363122,10,8,18,23.5,26,14,0
6,Red,6,14,33.864203864033996,10,10,17,1400.0,15,15,10
6,Yellow,3,11,22.037474913488065,13,13,16,1380.0,26,13,10
6,Blue,7,12,41.916042,10,10,23,332.0,23,15,10
6,Green,3,10,6.684275314070747,12,10,16,213.0,22,10,0
6,Orange,7,11,10.14910189805099,7,7,9,143.0,11,10,10
