day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,11,37.562400000000004,10,10,14,447.0,10,13,10
2,White,2,8,5.994,10,8,11,67.0,11,11,10
2,Pink,1,8,2.6,8,6,11,23.5,14,11,0
2,Red,6,12,34.64532,11,11,11,1400.0,11,12,10
2,Yellow,3,8,19.98,8,8,10,1380.0,7,10,10
2,Blue,7,11,42.84,11,9,7,332.0,5,11,10
2,Green,3,7,6.1938,8,6,8,213.0,7,7,0
2,Orange,7,1,9.200000000000001,6,0,1,57.2,9,4,10
3,Purple,5,15,37.562400000000004,10,10,20,447.0,14,19,10
3,White,2,12,5.9880059999999995,10,8,14,67.0,15,14,10
3,Pink,1,11,2.5974,8,6,17,23.5,19,17,0
3,Red,6,13,34.64532,11,11,13,1400.0,14,13,10
3,Yellow,3,9,19.98,8,8,11,1380.0,10,11,10
3,Blue,7,14,42.797160000000005,11,9,10,332.0,9,15,10
3,Green,3,8,6.1876062,8,6,9,213.0,9,8,0
3,Orange,7,1,9.200000000000001,6,0,0,57.2,6,5,10
4,Purple,5,19,37.562400000000004,10,10,25,447.0,18,25,10
4,White,2,17,5.976035976005999,10,8,16,67.0,18,17,10
4,Pink,1,15,2.5948026,8,6,24,23.5,28,22,0
4,Red,6,13,35.338226399999996,12,12,15,1400.0,21,15,10
4,Yellow,3,13,20.3592204,9,9,11,1380.0,16,11,10
4,Blue,7,17,42.754362840000006,11,9,17,332.0,18,22,10
4,Green,3,9,6.1814185938,8,6,11,213.0,11,10,0
4,Orange,7,3,9.200000000000001,6,0,0,57.2,5,6,10
5,Purple,5,23,37.524837600000005,10,10,32,447.0,22,32,10
5,White,2,20,5.976035976005999,10,8,20,67.0,17,20,10
5,Pink,1,20,2.5922077974,8,6,29,23.5,33,26,10
5,Red,6,14,35.302888173599996,12,12,16,1400.0,23,15,10
5,Yellow,3,17,20.338861179600002,9,9,12,1380.0,22,12,10
5,Blue,7,20,42.711608477160006,11,9,21,332.0,23,26,10
5,Green,3,12,6.1690619380309935,8,6,11,213.0,12,10,0
5,Orange,7,5,9.190800000000001,6,0,3,57.2,2,7,10
6,Purple,5,28,37.4873127624,10,10,41,447.0,27,41,10
6,White,2,24,5.970059940029993,10,8,24,67.0,22,25,10
6,Pink,1,23,2.5922077974,8,6,35,23.5,37,32,10
6,Red,6,15,35.302888173599996,12,12,17,1400.0,26,16,10
6,Yellow,3,18,20.318522318420403,9,9,13,1380.0,25,13,10
6,Blue,7,23,42.711608477160006,11,9,26,332.0,29,32,10
6,Green,3,14,6.162892876092963,8,6,11,213.0,14,12,0
