day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,37.562400000000004,10,10,12,447.0,12,10,0
2,White,2,6,6.0,10,8,11,67.0,12,10,10
2,Pink,1,4,2.6,8,6,9,23.5,10,8,0
2,Red,6,11,33.966,10,10,10,1400.0,6,10,10
2,Yellow,3,8,19.98,8,8,9,1380.0,8,8,10
2,Blue,7,10,42.0,10,10,12,332.0,13,10,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,7,9.99,6,6,2,143.0,1,7,10
3,Purple,5,8,37.524837600000005,10,10,16,447.0,15,11,0
3,White,2,6,6.0,10,8,12,67.0,13,11,10
3,Pink,1,5,2.5974,8,6,11,23.5,12,9,0
3,Red,6,12,33.932034,10,10,10,1400.0,6,10,10
3,Yellow,3,9,19.96002,8,8,10,1380.0,9,9,10
3,Blue,7,10,42.0,10,10,16,332.0,15,14,10
3,Green,3,8,6.1938,8,6,8,213.0,8,6,0
3,Orange,7,7,9.99,6,5,0,143.0,0,5,10
4,Purple,5,9,37.4873127624,10,10,17,447.0,16,12,0
4,White,2,6,6.0,10,8,14,67.0,15,13,10
4,Pink,1,6,2.5948026,8,6,12,23.5,13,10,0
4,Red,6,13,33.898101966,10,10,11,1400.0,7,10,10
4,Yellow,3,10,19.94005998,8,8,13,1380.0,13,10,10
4,Blue,7,10,42.0,10,10,19,332.0,16,18,10
4,Green,3,8,6.1938,8,6,12,213.0,13,7,0
4,Orange,7,9,9.98001,6,4,1,143.0,2,3,10
5,Purple,5,10,37.4498254496376,10,10,19,447.0,18,13,0
5,White,2,7,5.994,10,7,15,67.0,18,12,10
5,Pink,1,7,2.5922077974,8,6,16,23.5,17,12,0
5,Red,6,14,33.864203864033996,10,10,12,1400.0,8,11,10
5,Yellow,3,11,20.3185223184204,9,9,14,1380.0,16,11,10
5,Blue,7,11,41.958,10,10,22,332.0,18,20,10
5,Green,3,8,6.1938,8,6,16,213.0,17,10,0
5,Orange,7,10,10.169430589800001,7,5,0,143.0,2,6,10
6,Purple,5,14,37.412375624187966,10,10,22,447.0,19,14,10
6,White,2,8,5.9880059999999995,10,7,19,67.0,21,15,10
6,Pink,1,7,2.5922077974,8,6,17,23.5,19,13,0
6,Red,6,15,33.83033966016996,10,10,15,1400.0,11,11,10
6,Yellow,3,12,20.29820379610198,9,9,19,1380.0,20,13,10
6,Blue,7,12,41.958,10,10,26,332.0,22,23,10
6,Green,3,9,6.1876062,8,6,20,213.0,21,11,0
6,Orange,7,11,10.169430589800001,7,3,2,143.0,4,1,10
7,Purple,5,15,37.412375624187966,10,10,25,447.0,23,14,10
