day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.5248,10,8,8,447.0,9,11,0
2,White,2,6,6.0,10,8,10,67.0,10,10,10
2,Pink,1,5,2.6,8,6,9,23.5,10,8,0
2,Red,6,10,34.0,10,10,10,1400.0,6,10,10
2,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
2,Blue,7,11,41.958,10,10,11,332.0,11,10,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,6,10.0,6,6,6,143.0,7,7,10
3,Purple,5,6,38.275296,11,9,7,447.0,10,12,0
3,White,2,6,6.0,10,8,12,67.0,11,12,10
3,Pink,1,6,2.649348,9,7,9,23.5,12,8,0
3,Red,6,9,34.0,10,10,12,1400.0,10,10,0
3,Yellow,3,8,19.98,8,8,9,1380.0,7,8,10
3,Blue,7,11,42.79716,11,11,12,332.0,14,10,10
3,Green,3,6,6.324000000000001,9,7,8,213.0,8,7,0
3,Orange,7,6,10.0,6,6,7,143.0,8,7,10
4,Purple,5,6,38.275296,11,9,7,447.0,9,14,0
4,White,2,7,6.0,10,8,13,67.0,14,12,10
4,Pink,1,6,2.649348,9,7,9,23.5,12,8,0
4,Red,6,10,34.0,10,10,12,1400.0,12,10,0
4,Yellow,3,8,19.98,8,8,9,1380.0,7,8,10
4,Blue,7,11,41.5132452,9,9,12,332.0,13,10,10
4,Green,3,7,6.305040648,9,5,6,213.0,8,7,0
4,Orange,7,6,9.9,5,5,8,143.0,8,7,10
5,Purple,5,6,38.275296,11,8,5,447.0,7,14,0
5,White,2,8,6.0,10,8,14,67.0,16,12,10
5,Pink,1,5,2.5416196271778304,6,2,7,23.5,10,8,0
5,Red,6,10,34.0,10,10,15,1400.0,15,11,0
5,Yellow,3,9,19.96002,8,8,11,1380.0,8,9,10
5,Blue,7,11,41.5132452,9,9,12,332.0,13,10,10
5,Green,3,7,6.43114146096,10,5,3,213.0,9,6,0
5,Orange,7,7,10.098,6,6,10,143.0,12,8,10
6,Purple,5,6,39.04080192,12,9,6,447.0,11,14,0
6,White,2,9,6.0,10,8,14,67.0,17,12,10
6,Pink,1,5,2.592452019721387,7,3,7,23.5,12,8,0
6,Red,6,10,34.68,11,11,14,1400.0,17,11,0
6,Yellow,3,7,19.7604198,8,6,7,1378.62,10,5,10
6,Blue,7,11,41.5132452,9,9,12,332.0,12,10,10
6,Green,3,7,6.5597642901792,11,4,0,213.0,2,6,0
6,Orange,7,0,9.665482464000002,8,2,2,57.2,18,4,10
7,Purple,5,6,39.7419747224832,13,8,4,447.0,12,15,0
