"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"0","Purple","6","37.6","10","10","10","447","10","10","0"
"0","White","6","6","10","8","10","67","10","10","10"
"0","Pink","4","2.6","8","6","8","23.5","8","8","0"
"0","Red","10","34","10","10","10","1400","6","10","10"
"0","Yellow","7","6.4","8","8","8","1380","6","8","10"
"0","Blue","10","42","10","10","10","332","10","10","10"
"0","Green","6","6.2","8","6","8","213","6","6","0"
"2","Purple","6","38.313648","11","11","9","447","12","10","0"
"2","White","9","6.12","11","9","12","67","16","11","10"
"2","Pink","6","2.652","9","7","10","23.5","13","8","0"
"2","Red","10","34.30566","10","11","10","1400","8","9","10"
"2","Yellow","8","6.521472","9","9","9","1380","11","7","10"
"2","Blue","10","42.42","10","11","11","332","11","13","10"
"2","Green","6","6.1938","8","6","7","213","6","6","0"
"3","Purple","7","39.07992096","12","12","11","447","17","11","0"
"3","White","9","6.298519176","12","11","12","67","20","11","10"
"3","Pink","8","2.7594113040000003","10","10","11","23.5","19","9","0"
"3","Red","12","34.614067883400004","10","12","13","1400","14","9","10"
"3","Yellow","10","6.58010003328","9","10","9","1380","14","7","10"
"3","Blue","14","43.701084","11","13","14","332","20","13","10"
"3","Green","7","6.1876062","8","6","6","213","7","6","0"
"4","Purple","7","40.21987443841901","13","14","13","447","23","11","0"
"4","White","15","6.298519176","12","9","12","66.994","24","11","10"
"4","Pink","12","2.9283093510952325","13","13","13","23.5","29","9","0"
"4","Red","12","34.960208562234","10","13","16","1400","18","9","10"
"4","Yellow","12","6.907481039935386","11","13","10","1380","22","7","10"
"4","Blue","16","46.375939949472","14","16","18","332","31","13","10"
"4","Green","8","6.37447190724","9","8","6","213","11","6","0"
"5","Purple","11","41.39308013181281","14","16","15","447","31","11","0"
"5","White","19","6.4244895595200004","13","10","14","66.994","30","11","10"
"5","Pink","13","3.0167442934983084","14","15","18","23.5","37","9","0"
"5","Red","12","36.34335348707674","10","17","17","1400","24","9","10"
"5","Yellow","12","7.330992793755147","13","17","10","1380","28","7","10"
"5","Blue","16","48.20127839550724","16","18","18","332","36","13","10"
"5","Green","8","6.626018117658607","10","11","7","213","17","6","0"
"6","Purple","15","42.60050800064176","15","18","17","447","39","11","0"
"6","White","19","6.618509144217505","14","12","15","66.994","34","11","10"
"6","Pink","15","3.2334071099969006","17","19","19","23.5","46","9","0"
"6","Red","14","37.03315033626146","11","18","19","1400","30","9","10"
"6","Yellow","14","7.47013503698062","14","18","10","1380","32","7","10"
"6","Blue","18","51.1004306612959","19","21","18","332","44","13","10"
"6","Green","8","7.102595533584509","12","16","7","213","24","6","0"
"7","Purple","17","43.40906564249394","16","19","19","447","45","11","0"
"7","White","21","6.618509144217505","14","12","18","66.994","38","11","10"
"7","Pink","17","3.3310560047188074","18","21","20","23.5","51","9","0"
"7","Red","14","38.15155147641655","12","20","24","1400","38","9","10"
"7","Yellow","18","7.688037381982338","15","20","12","1380","40","7","10"
"7","Blue","22","54.1739576353913","22","24","21","332","56","13","10"
"7","Green","8","7.309776824780062","13","18","6","213","27","6","0"
"8","Purple","20","44.27724695534382","17","20","21","447","46","11","10"
"8","White","21","7.164087148955106","18","16","18","66.994","46","11","10"
