"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"0","Purple","6","37.6","10","10","10","447","10","10","0"
"0","White","6","6","10","8","10","67","10","10","10"
"0","Pink","4","2.6","8","6","8","23.5","8","8","0"
"0","Red","10","34","10","10","10","1400","6","10","10"
"0","Yellow","7","6.4","8","8","8","1380","6","8","10"
"0","Blue","10","42","10","10","10","332","10","10","10"
"0","Green","6","6.2","8","6","8","213","6","6","0"
"2","Purple","7","37.976","10","11","10","447","12","10","0"
"2","White","16","6.0600000000000005","10","7","15","66.99799999999999","21","10","10"
"2","Pink","7","2.6","8","4","7","23.494","10","9","0"
"2","Red","12","34","10","7","6","1399.9889999999998","6","10","10"
"2","Yellow","7","6.464","8","8","6","1379.995","8","8","10"
"2","Blue","10","42.8442","10","11","10","331.995","13","12","10"
"2","Green","9","6.2620000000000005","8","6","9","212.999","9","7","0"
"3","Purple","7","37.976","10","11","11","447","12","11","0"
"3","White","16","6.243624060000001","10","9","18","66.993","29","13","10"
"3","Pink","14","2.6260000000000003","8","3","10","23.488","20","10","0"
"3","Red","14","34.683400000000006","10","7","4","1399.9829999999997","8","10","10"
"3","Yellow","11","6.464","8","7","8","1379.994","8","8","20"
"3","Blue","11","45.02968478849442","10","16","12","331.995","19","14","10"
"3","Green","11","6.451744862000001","8","9","10","212.999","14","8","0"
"4","Purple","8","39.517977883760004","10","15","11","447","17","11","0"
"4","White","16","6.306060300600001","10","10","19","66.993","31","13","10"
"4","Pink","14","2.6787826000000003","8","5","13","23.488","23","12","0"
"4","Red","15","35.03023400000001","10","8","4","1399.9829999999997","10","10","10"
"4","Yellow","11","6.5939264","8","9","8","1379.994","10","8","20"
"4","Blue","13","46.39412926727059","10","19","14","331.995","25","16","10"
"4","Green","14","6.780848690643039","8","14","12","212.999","24","10","0"
"5","Purple","9","41.122566252931975","10","19","11","447","22","11","0"
"5","White","16","6.497140233768482","10","13","22","66.993","36","15","10"
"5","Pink","15","2.6787826000000003","8","5","17","23.488","27","14","0"
"5","Red","16","35.380536340000006","10","8","3","1399.9779999999996","12","11","10"
"5","Yellow","13","6.659865664","8","9","8","1379.993","11","8","20"
"5","Blue","15","47.799917778198164","10","22","17","331.995","32","17","10"
"5","Green","15","6.917143749324964","8","16","14","212.999","28","12","0"
"6","Purple","10","41.94912983461591","10","21","12","447","25","12","0"
"6","White","17","6.694010079991901","10","16","25","66.993","44","17","10"
"6","Pink","16","2.7599523915626003","8","7","20","23.488","33","15","0"
"6","Red","17","36.055593435313575","10","10","3","1399.9779999999996","16","11","10"
"6","Yellow","15","6.861666253484864","8","12","8","1379.993","16","8","20"
"6","Blue","19","48.76069612553995","10","24","23","331.995","39","22","10"
"6","Green","16","7.12674012207326","8","18","19","212.999","35","15","0"
"7","Purple","11","42.79230734429169","10","23","12","447","28","12","0"
"7","White","18","6.896845279425735","10","19","29","66.993","51","21","10"
"7","Pink","16","2.8154274346330084","8","9","23","23.488","38","17","0"
"7","Red","18","36.78031086336338","10","12","3","1399.9779999999996","19","11","10"
"7","Yellow","16","6.930282916019713","8","13","8","1379.993","18","8","20"
"7","Blue","25","50.74057591862834","10","28","27","331.995","51","24","10"
