"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"0","Purple","6","37.6","10","10","10","447","10","10","0"
"0","White","6","6","10","8","10","67","10","10","10"
"0","Pink","4","2.6","8","6","8","23.5","8","8","0"
"0","Red","10","34","10","10","10","1400","6","10","10"
"0","Yellow","7","6.4","8","8","8","1380","6","8","10"
"0","Blue","10","42","10","10","10","332","10","10","10"
"0","Green","6","6.2","8","6","8","213","6","6","0"
"2","Purple","6","37.6","10","10","10","447","10","10","0"
"2","White","6","6.0600000000000005","10","8","11","67","11","10","10"
"2","Pink","4","2.6785200000000002","9","7","10","23.5","11","9","0"
"2","Red","10","34","10","10","12","1400","9","11","10"
"2","Yellow","7","6.4","8","8","8","1380","7","8","10"
"2","Blue","10","42","10","10","10","332","10","10","10"
"2","Green","6","6.324000000000001","9","7","8","213","8","6","0"
"3","Purple","6","37.976","10","11","11","447","12","11","0"
"3","White","6","6.1206000000000005","10","9","12","67","12","11","10"
"3","Pink","4","2.8148754712104003","10","9","13","23.5","17","10","0"
"3","Red","10","34","10","10","14","1400","12","12","10"
"3","Yellow","7","6.659212800000001","9","10","10","1380","11","9","10"
"3","Blue","11","42","10","10","12","332","12","12","10"
"3","Green","6","6.515623524000001","9","7","12","213","12","7","0"
"4","Purple","6","39.126710776","10","13","12","447","15","11","0"
"4","White","8","6.306060300600001","10","9","12","66.994","15","12","10"
"4","Pink","4","2.9291707029921823","10","11","15","23.5","21","10","0"
"4","Red","10","34","10","10","16","1400","16","13","10"
"4","Yellow","7","6.998213479193858","10","13","12","1380","17","10","10"
"4","Blue","11","42.42","10","11","14","332","16","13","10"
"4","Green","6","6.9157876460592265","10","9","15","213","18","7","0"
"5","Purple","8","40.715412131615814","10","14","11","446.994","19","11","0"
"5","White","8","6.497140233768482","10","11","15","66.994","20","13","10"
"5","Pink","4","3.048106779508184","10","12","18","23.5","25","10","0"
"5","Red","10","34","10","10","18","1400","20","14","10"
"5","Yellow","7","7.282369009285181","10","15","15","1380","21","11","10"
"5","Blue","11","43.272642","10","13","15","332","20","14","10"
"5","Green","6","7.268562320365669","10","11","18","213","23","7","0"
"6","Purple","8","42.36862113296207","10","17","12","446.994","23","11","0"
"6","White","8","6.76095018079182","10","13","19","66.994","25","15","10"
"6","Pink","4","3.2035908590410465","10","13","23","23.5","32","10","0"
"6","Red","10","34","10","10","19","1400","22","15","10"
"6","Yellow","7","7.578062393361887","10","16","19","1380","25","12","10"
"6","Blue","11","44.1424221042","10","14","18","332","23","16","10"
"6","Green","8","7.639332048482494","10","11","19","212.994","28","7","0"
"7","Purple","10","43.65243272191196","10","17","11","446.98800000000006","26","11","0"
"7","White","8","6.965813732219992","10","15","22","66.994","29","17","10"
"7","Pink","4","3.3336694943174576","10","14","27","23.5","38","10","0"
"7","Red","10","34","10","10","22","1400","26","17","10"
"7","Yellow","9","7.730381447468461","10","17","23","1380","31","14","10"
"7","Blue","12","44.583846325242","10","14","21","332","26","18","10"
"7","Green","8","8.029014759006122","10","13","22","212.994","33","7","0"
"8","Purple","12","45.4248965366768","10","18","10","446.9820000000001","30","11","0"
"8","White","8","7.176884854119991","10","17","26","66.994","35","19","10"
