"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"0","Purple","6","37.6","10","10","10","447","10","10","0"
"0","White","6","6","10","8","10","67","10","10","10"
"0","Pink","4","2.6","8","6","8","23.5","8","8","0"
"0","Red","10","34","10","10","10","1400","6","10","10"
"0","Yellow","7","6.4","8","8","8","1380","6","8","10"
"0","Blue","10","42","10","10","10","332","10","10","10"
"0","Green","6","6.2","8","6","8","213","6","6","0"
"2","Purple","6","37.6","10","10","10","447","10","10","0"
"2","White","6","6.0600000000000005","10","9","11","67","12","11","10"
"2","Pink","4","2.6522600000000005","8","7","10","23.5","10","9","0"
"2","Red","10","35.0268","11","11","11","1400","10","10","10"
"2","Yellow","7","6.5280000000000005","9","9","9","1380","9","9","10"
"2","Blue","12","42","10","8","11","331.994","13","12","10"
"2","Green","6","6.32462","8","6","11","213","8","7","0"
"3","Purple","6","39.1228752","11","12","12","447","15","11","0"
"3","White","6","6.1206000000000005","10","10","12","67","13","12","10"
"3","Pink","4","2.8148754712104007","10","9","13","23.5","16","10","0"
"3","Red","12","34.991773200000004","11","9","8","1399.994","10","10","10"
"3","Yellow","7","6.6585600000000005","10","10","10","1380","12","10","10"
"3","Blue","14","42","10","6","9","331.98800000000006","13","12","10"
"3","Green","6","6.516262310620001","8","8","12","213","11","7","0"
"4","Purple","6","40.66672246145905","12","13","16","447","22","13","0"
"4","White","6","6.181806000000001","10","11","14","67","15","14","10"
"4","Pink","4","2.900169012863547","10","10","16","23.5","19","11","0"
"4","Red","12","35.341690932000006","11","9","10","1399.994","14","10","10"
"4","Yellow","7","6.6585600000000005","10","10","11","1380","13","11","10"
"4","Blue","16","42","10","4","7","331.9820000000001","14","12","10"
"4","Green","6","6.713053432400725","9","9","13","213","14","7","0"
"5","Purple","6","42.31795446695136","12","16","18","447","26","14","0"
"5","White","6","6.369120903606001","10","14","15","67","19","15","10"
"5","Pink","4","3.0481067795081844","10","14","18","23.5","24","12","0"
"5","Red","14","35.306349241068006","11","7","7","1399.9879999999998","14","10","10"
"5","Yellow","7","6.6585600000000005","10","10","12","1380","14","12","10"
"5","Blue","18","42.84","11","3","5","331.9760000000001","16","12","10"
"5","Green","6","6.98494552251982","10","12","13","213","18","7","0"
"6","Purple","6","43.125376806385354","12","18","20","447","32","15","0"
"6","White","6","6.497140233768482","10","16","16","67","22","16","10"
"6","Pink","4","3.203590859041047","10","18","21","23.5","30","14","0"
"6","Red","14","35.65941273347869","11","7","8","1399.9879999999998","16","10","10"
"6","Yellow","7","6.859648512000001","11","11","15","1380","18","14","10"
"6","Blue","20","43.26840000000001","11","2","3","331.97000000000014","18","12","10"
"6","Green","6","7.413933566772984","11","16","14","213","24","7","0"
"7","Purple","6","43.948204683313506","12","19","23","447","38","16","0"
"7","White","6","6.627732752467228","10","18","17","67","25","17","10"
"7","Pink","4","3.4006762511532393","10","23","23","23.5","36","15","0"
"7","Red","16","35.62375332074521","11","5","5","1399.9819999999997","17","10","10"
"7","Yellow","9","6.928244997120001","11","9","15","1379.994","20","15","10"
"7","Blue","22","44.13376800000001","12","1","1","331.96400000000017","21","12","10"
"7","Green","6","7.791354831135369","12","19","15","213","29","7","0"
