"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"0","Purple","6","37.6","10","10","10","447","10","10","0"
"0","White","6","6","10","8","10","67","10","10","10"
"0","Pink","4","2.6","8","6","8","23.5","8","8","0"
"0","Red","10","34","10","10","10","1400","6","10","10"
"0","Yellow","7","6.4","8","8","8","1380","6","8","10"
"0","Blue","10","42","10","10","10","332","10","10","10"
"0","Green","6","6.2","8","6","8","213","6","6","0"
"2","Purple","6","39.1228752","11","12","12","447","15","11","0"
"2","White","7","6","10","8","12","67","13","11","10"
"2","Pink","4","2.6785200000000002","9","7","10","23.5","12","8","0"
"2","Red","11","34.68","11","10","8","1399.995","9","10","10"
"2","Yellow","9","6.7258049280000005","9","9","8","1379.994","12","9","10"
"2","Blue","13","42.42","10","10","11","331.999","13","10","10"
"2","Green","9","6.3878662","8","6","8","212.994","10","7","0"
"3","Purple","10","39.909244991520005","11","11","12","446.994","20","12","0"
"3","White","9","6.243624060000001","10","10","17","67","22","12","10"
"3","Pink","5","2.8148754712104003","10","10","12","23.5","19","8","0"
"3","Red","11","32.543712","12","5","3","1399.9879999999998","4","11","10"
"3","Yellow","10","7.068195613985797","10","12","8","1379.9889999999998","19","10","10"
"3","Blue","15","43.272642","10","11","11","331.99800000000005","15","10","10"
"3","Green","9","5.763156371716024","9","3","8","212.974","21","7","0"
"4","Purple","13","40.71142081584956","11","11","13","446.99300000000005","23","12","0"
"4","White","12","6.432812112642061","10","13","18","67","30","13","10"
"4","Pink","5","2.9001690128635467","10","13","13","23.5","23","8","0"
"4","Red","14","33.526532102400004","13","5","0","1399.9819999999997","7","11","10"
"4","Yellow","12","7.3544716727434505","11","15","11","1379.9889999999998","27","11","10"
"4","Blue","17","44.1424221042","10","12","9","331.99300000000005","19","10","10"
"4","Green","9","5.937785772935391","9","5","10","212.974","25","7","0"
"5","Purple","15","41.529720374248136","11","13","14","446.99300000000005","27","13","0"
"5","White","14","6.562111636106167","10","15","18","67","35","13","10"
"5","Pink","5","2.9880470341223253","10","16","14","23.5","27","8","0"
"5","Red","12","34.53903337189249","14","7","2","1399.9819999999997","11","11","10"
"5","Yellow","13","7.576576717260303","12","17","12","1379.9889999999998","32","11","10"
"5","Blue","19","45.479981636379364","10","15","9","331.99300000000005","24","10","10"
"5","Green","11","6.057135266971392","9","7","12","212.974","30","8","0"
"6","Purple","18","41.488190653873886","11","13","14","446.99300000000005","30","14","0"
"6","White","15","6.694010079991901","10","17","20","67","40","15","10"
"6","Pink","5","3.0179275044635485","10","17","14","23.5","28","8","0"
"6","Red","12","34.53903337189249","14","7","2","1399.9819999999997","11","12","10"
"6","Yellow","14","7.728865909277236","12","19","13","1379.9889999999998","35","12","10"
"6","Blue","22","45.93478145274316","10","16","10","331.99300000000005","24","10","20"
"6","Green","14","6.057135266971392","9","7","13","212.974","34","9","0"
"7","Purple","20","41.903072560412625","11","14","15","446.99300000000005","34","15","0"
"7","White","16","6.76095018079182","10","18","21","67","44","16","10"
"7","Pink","7","3.171561200291825","11","21","14","23.5","35","8","0"
"7","Red","12","35.229814039330336","15","7","1","1399.9769999999996","13","14","10"
"7","Yellow","17","8.12231944069813","13","23","14","1379.9889999999998","39","12","20"
