"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"0","Purple","6","37.6","10","10","10","447","10","10","0"
"0","White","6","6","10","8","10","67","10","10","10"
"0","Pink","4","2.6","8","6","8","23.5","8","8","0"
"0","Red","10","34","10","10","10","1400","6","10","10"
"0","Yellow","7","6.4","8","8","8","1380","6","8","10"
"0","Blue","10","42","10","10","10","332","10","10","10"
"0","Green","6","6.2","8","6","8","213","6","6","0"
"2","Purple","6","39.122875199999996","11","13","11","447","15","10","0"
"2","White","6","6.0600000000000005","10","9","11","67","12","10","10"
"2","Pink","8","2.6233740000000005","8","7","10","23.5","14","8","0"
"2","Red","10","34","10","10","12","1400","8","10","10"
"2","Yellow","9","6.4","8","8","10","1380","9","8","10"
"2","Blue","12","42.84","11","11","11","332","14","10","10"
"2","Green","6","6.1938","8","6","7","213","6","6","0"
"3","Purple","8","41.93268322669402","14","17","13","447","25","10","0"
"3","White","10","6.1812000000000005","11","10","14","67","19","10","10"
"3","Pink","8","2.6998972949052007","9","9","9","23.5","17","8","0"
"3","Red","10","34","10","10","13","1400","9","10","10"
"3","Yellow","11","6.5280000000000005","9","9","13","1380","15","8","10"
"3","Blue","14","43.6968","12","10","11","331.994","18","10","10"
"3","Green","8","6.311358324","9","7","8","213","11","6","0"
"4","Purple","11","44.4992989016335","17","20","14","447","34","10","0"
"4","White","10","6.495866472024001","12","14","16","67","26","10","10"
"4","Pink","10","2.6998972949052007","9","7","9","23.494","19","8","0"
"4","Red","12","34","10","10","15","1400","14","10","10"
"4","Yellow","13","6.8596485120000015","11","12","15","1380","23","8","10"
"4","Blue","14","46.3713937344","15","13","15","331.994","29","10","10"
"4","Green","9","6.5604139778798105","10","10","9","213","18","6","0"
"5","Purple","12","48.16747222858078","21","24","15","447","39","10","10"
"5","White","10","6.758962055873917","13","17","18","67","32","10","10"
"5","Pink","10","2.9782158224630293","13","12","9","23.494","29","8","0"
"5","Red","12","36.8063015472","13","15","15","1400","22","10","10"
"5","Yellow","12","7.1374779960330255","12","14","20","1380","30","8","10"
"5","Blue","16","49.70179094211611","18","15","16","331.98800000000006","39","10","10"
"5","Green","9","6.886815540362405","12","13","9","213","24","6","0"
"6","Purple","15","48.16747222858078","21","22","16","446.994","43","10","10"
"6","White","10","7.032713537060923","14","20","21","67","39","10","10"
"6","Pink","10","3.0347423587733777","14","13","9","23.494","32","8","0"
"6","Red","14","37.542427578144","14","14","17","1399.994","28","10","10"
"6","Yellow","14","7.500090428143488","14","17","21","1380","37","8","10"
"6","Blue","16","52.226840729139376","20","18","19","331.98800000000006","47","10","10"
"6","Green","9","7.447786213795391","15","18","10","213","34","6","0"
"7","Purple","15","49.081690851479244","22","23","16","446.994","46","10","10"
"7","White","10","7.390003515597766","16","23","24","67","47","10","10"
"7","Pink","11","3.0620246925787504","14","14","12","23.494","37","8","0"
"7","Red","15","39.05914165230102","16","16","18","1399.994","34","10","10"
"7","Yellow","16","7.795290987359045","16","19","21","1380","43","8","10"
"7","Blue","16","57.66830546202873","24","24","21","331.98800000000006","59","10","10"
"7","Green","9","8.216345638480638","18","25","9","213","44","6","0"
"8","Purple","17","52.033797102131466","25","26","15","446.994","54","10","10"
