day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,13,447.0,13,12,0
2,White,2,6,6.0,10,8,14,67.0,12,12,10
2,Pink,1,4,2.6,8,6,9,23.5,9,8,0
2,Red,6,10,34.68,11,11,10,1400.0,8,10,10
2,Yellow,3,8,19.98,8,8,9,1380.0,7,8,10
2,Blue,7,11,42.0,10,10,13,332.0,13,12,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,7,10.1898,7,7,6,143.0,7,8,10
3,Purple,5,6,38.352000000000004,11,11,19,447.0,22,14,0
3,White,2,6,6.0,10,8,19,67.0,16,14,10
3,Pink,1,4,2.6,8,6,11,23.5,11,8,0
3,Red,6,10,35.3736,12,12,10,1400.0,10,10,10
3,Yellow,3,8,20.787192,10,10,13,1380.0,14,9,10
3,Blue,7,11,42.0,10,10,19,332.0,18,15,10
3,Green,3,6,6.324000000000001,9,7,12,213.0,12,6,0
3,Orange,7,7,10.393596,8,8,6,143.0,9,8,10
4,Purple,5,6,38.352000000000004,11,11,24,447.0,26,17,0
4,White,2,6,6.0,10,8,24,67.0,19,16,10
4,Pink,1,4,2.6,8,6,14,23.5,14,8,0
4,Red,6,10,35.3736,12,12,11,1400.0,11,11,10
4,Yellow,3,9,20.787192,10,10,14,1380.0,16,9,10
4,Blue,7,11,42.0,10,10,24,332.0,22,18,10
4,Green,3,6,6.324000000000001,9,7,14,213.0,14,6,0
4,Orange,7,8,10.383202404,8,8,8,143.0,11,8,10
5,Purple,5,6,38.352000000000004,11,11,28,447.0,29,18,0
5,White,2,6,6.12,11,9,29,67.0,25,19,10
5,Pink,1,4,2.6,8,6,18,23.5,17,9,0
5,Red,6,10,36.081072000000006,13,13,11,1400.0,13,12,10
5,Yellow,3,10,20.766404808,10,10,16,1380.0,18,10,10
5,Blue,7,11,42.0,10,10,30,332.0,28,20,10
5,Green,3,6,6.450480000000001,10,8,16,213.0,18,6,0
5,Orange,7,9,10.58027558562792,9,9,9,143.0,14,8,10
6,Purple,5,6,38.352000000000004,11,11,34,447.0,34,19,0
6,White,2,6,6.12,11,9,35,67.0,30,20,10
6,Pink,1,4,2.6,8,6,21,23.5,20,9,0
6,Red,6,10,36.802693440000006,14,14,11,1400.0,15,12,10
6,Yellow,3,10,20.766404808,10,10,18,1380.0,20,10,10
6,Blue,7,11,42.0,10,10,35,332.0,33,22,10
6,Green,3,6,6.450480000000001,10,8,18,213.0,20,6,0
6,Orange,7,9,10.791881097340479,10,10,9,143.0,16,8,10
7,Purple,5,6,38.352000000000004,11,11,41,447.0,39,21,0
