day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,12,447.0,11,11,0
2,White,2,6,6.0,10,8,12,67.0,11,12,10
2,Pink,1,4,2.6,8,6,8,23.5,8,8,0
2,Red,6,10,35.3736,12,12,11,1400.0,11,11,10
2,Yellow,3,7,20.4,9,9,9,1380.0,9,8,10
2,Blue,7,12,42.0,10,10,15,332.0,16,13,10
2,Green,3,6,6.324000000000001,9,7,9,213.0,9,6,0
2,Orange,7,6,10.0,6,6,6,143.0,5,7,10
3,Purple,5,6,38.352000000000004,11,11,12,447.0,13,13,0
3,White,2,7,6.12,11,9,12,67.0,14,12,10
3,Pink,1,4,2.6,8,6,8,23.5,8,8,0
3,Red,6,10,37.538747308800005,15,15,12,1400.0,18,12,10
3,Yellow,3,7,21.22416,11,11,10,1380.0,13,9,10
3,Blue,7,12,42.0,10,10,15,332.0,16,14,10
3,Green,3,6,6.711079392,12,10,9,213.0,15,6,0
3,Orange,7,7,10.393596,8,8,6,143.0,9,7,10
4,Purple,5,6,39.119040000000005,12,12,12,447.0,15,13,0
4,White,2,8,6.2424,12,10,13,67.0,18,14,10
4,Pink,1,4,2.6,8,6,8,23.5,8,9,0
4,Red,6,10,39.83641895407704,18,18,12,1400.0,24,12,10
4,Yellow,3,7,22.081616064000002,13,13,10,1380.0,17,10,10
4,Blue,7,12,42.0,10,10,16,332.0,16,16,10
4,Green,3,6,7.121851139425536,15,13,9,213.0,21,6,0
4,Orange,7,7,10.813497278400002,10,10,6,143.0,13,7,10
5,Purple,5,6,39.119040000000005,12,12,13,447.0,16,14,0
5,White,2,9,6.2424,12,10,14,67.0,20,15,10
5,Pink,1,4,2.6,8,6,8,23.5,8,10,0
5,Red,6,10,43.982625435429085,23,23,12,1400.0,34,12,10
5,Yellow,3,7,23.90185137244622,17,17,10,1380.0,25,11,10
5,Blue,7,12,42.0,10,10,16,332.0,16,17,10
5,Green,3,6,7.863099126287783,20,18,9,213.0,31,6,0
5,Orange,7,8,11.239112205878914,12,12,6,143.0,17,7,10
6,Purple,5,6,39.119040000000005,12,12,14,447.0,17,15,0
6,White,2,10,6.2424,12,10,16,67.0,23,17,10
6,Pink,1,4,2.6,8,6,8,23.5,8,11,0
6,Red,6,10,46.67471397308083,26,26,13,1400.0,40,14,10
6,Yellow,3,7,24.86748616789305,19,19,12,1380.0,31,12,10
6,Blue,7,12,42.0,10,10,16,332.0,16,18,10
6,Green,3,6,8.511271371561799,24,22,10,213.0,40,6,0
6,Orange,7,9,11.92703578577635,15,15,6,143.0,23,8,10
