day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.562400000000004,10,10,21,447.0,21,14,0
2,White,2,6,6.0,10,8,17,67.0,15,12,10
2,Pink,1,4,2.6,8,6,10,23.5,10,8,0
2,Red,6,10,34.68,11,11,13,1400.0,11,11,10
2,Yellow,3,7,20.0,8,8,14,1380.0,12,9,10
2,Blue,7,10,42.0,10,10,18,332.0,16,13,10
2,Green,3,6,6.2,8,6,11,213.0,9,8,0
2,Orange,7,7,10.1898,7,7,9,143.0,9,9,10
3,Purple,5,6,37.562400000000004,10,10,27,447.0,25,18,0
3,White,2,7,6.0,10,8,22,67.0,19,15,10
3,Pink,1,4,2.6,8,6,12,23.5,12,9,0
3,Red,6,10,36.081072000000006,13,13,15,1400.0,16,13,10
3,Yellow,3,8,19.98,8,8,21,1380.0,19,11,10
3,Blue,7,11,41.958,10,10,26,332.0,22,17,10
3,Green,3,6,6.2,8,6,14,213.0,12,9,0
3,Orange,7,8,10.59086645208,9,9,11,143.0,15,10,10
4,Purple,5,7,37.524837600000005,10,10,36,447.0,32,23,0
4,White,2,9,6.0,10,8,31,67.0,28,19,10
4,Pink,1,4,2.6,8,6,14,23.5,14,10,0
4,Red,6,11,36.765890746560004,14,14,18,1400.0,20,15,10
4,Yellow,3,8,20.3796,9,9,24,1380.0,24,13,10
4,Blue,7,11,41.958,10,10,37,332.0,30,22,10
4,Green,3,7,6.3176760000000005,9,7,18,213.0,18,10,0
4,Orange,7,8,10.802683781121601,10,10,14,143.0,20,11,10
5,Purple,5,9,37.4873127624,10,10,45,447.0,43,28,0
5,White,2,9,6.0,10,8,38,67.0,33,24,10
5,Pink,1,4,2.6,8,6,16,23.5,16,11,0
5,Red,6,12,38.2129814999883,16,16,20,1400.0,26,17,10
5,Yellow,3,8,20.3796,9,9,29,1380.0,29,14,10
5,Blue,7,12,41.916042,10,10,47,332.0,38,27,10
5,Green,3,7,6.3176760000000005,9,7,22,213.0,22,11,0
5,Orange,7,9,11.227873093673034,12,12,15,143.0,24,13,10
6,Purple,5,10,37.4498254496376,10,10,53,447.0,51,33,0
6,White,2,11,6.0,10,8,43,67.0,40,28,10
6,Pink,1,4,2.6,8,6,18,23.5,18,12,0
6,Red,6,13,38.938263888858074,17,17,24,1400.0,32,19,10
6,Yellow,3,9,20.3592204,9,9,34,1380.0,34,16,10
6,Blue,7,12,41.916042,10,10,56,332.0,44,31,10
6,Green,3,8,6.311358324,9,7,29,213.0,29,12,0
6,Orange,7,10,11.440978124990949,13,13,17,143.0,27,15,10
7,Purple,5,13,37.412375624187966,10,10,62,447.0,61,39,0
