day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,5,37.6,10,10,10,447.0,10,11,0
2,White,2,6,6.0,10,8,10,67.0,10,10,10
2,Pink,1,4,2.6,8,6,8,23.5,8,8,0
2,Red,6,10,34.68,11,11,11,1400.0,9,10,10
2,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
2,Blue,7,10,42.0,10,10,10,332.0,10,10,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,6,10.2,7,7,7,143.0,9,8,10
3,Purple,5,6,37.562400000000004,10,10,10,447.0,10,11,0
3,White,2,6,6.0,10,8,10,67.0,10,10,10
3,Pink,1,4,2.6,8,6,8,23.5,8,8,0
3,Red,6,11,35.3736,12,12,11,1400.0,12,10,10
3,Yellow,3,8,20.3796,9,9,8,1380.0,8,9,10
3,Blue,7,10,42.0,10,10,10,332.0,11,10,10
3,Green,3,6,6.2,8,6,8,213.0,6,7,0
3,Orange,7,7,10.1898,7,7,6,143.0,8,8,10
4,Purple,5,6,37.562400000000004,10,10,10,447.0,10,11,0
4,White,2,5,6.0,10,8,11,67.0,12,11,10
4,Pink,1,4,2.6,8,6,8,23.5,8,9,0
4,Red,6,12,36.044990928000004,13,13,11,1400.0,14,10,10
4,Yellow,3,8,20.3796,9,9,8,1380.0,8,10,10
4,Blue,7,11,41.958,10,10,10,332.0,11,10,10
4,Green,3,6,6.2,8,6,8,213.0,6,7,0
4,Orange,7,8,10.383202404,8,8,5,143.0,9,10,10
5,Purple,5,7,37.524837600000005,10,10,10,447.0,10,11,0
5,White,2,4,6.0,10,8,12,67.0,13,11,10
5,Pink,1,5,2.5974,8,6,8,23.5,8,9,0
5,Red,6,13,36.008945937072006,13,13,11,1400.0,14,11,10
5,Yellow,3,8,20.3796,9,9,8,1380.0,8,10,10
5,Blue,7,11,41.958,10,10,10,332.0,11,10,10
5,Green,3,6,6.2,8,6,8,213.0,6,7,0
5,Orange,7,9,10.372819201596,8,8,5,143.0,9,12,10
6,Purple,5,8,37.4873127624,10,10,9,447.0,9,11,0
6,White,2,4,6.0,10,8,12,67.0,13,11,10
6,Pink,1,5,2.5974,8,6,8,23.5,8,9,0
6,Red,6,13,36.008945937072006,13,13,11,1400.0,14,11,10
6,Yellow,3,8,20.3796,9,9,8,1380.0,8,11,10
6,Blue,7,11,41.958,10,10,10,332.0,12,10,10
6,Green,3,7,6.1938,8,6,8,213.0,6,7,0
6,Orange,7,10,10.362446382394404,8,8,4,143.0,9,14,10
7,Purple,5,9,37.4498254496376,10,10,9,447.0,9,11,0
7,White,2,4,6.0,10,8,12,67.0,13,11,10
