day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,11,447.0,11,10,0
2,White,2,6,6.0,10,8,11,67.0,11,10,10
2,Pink,1,3,2.6,8,6,12,23.5,12,9,0
2,Red,6,10,34.0,10,10,10,1400.0,6,10,10
2,Yellow,3,7,20.0,8,8,9,1380.0,8,9,10
2,Blue,7,12,42.0,10,10,10,332.0,12,10,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,7,10.0,6,6,6,143.0,5,7,10
3,Purple,5,6,37.6,10,10,11,447.0,11,10,0
3,White,2,6,6.0,10,8,12,67.0,12,10,10
3,Pink,1,2,2.652,9,7,17,23.5,19,10,0
3,Red,6,10,34.68,11,11,11,1400.0,9,11,10
3,Yellow,3,7,20.0,8,8,13,1380.0,9,12,10
3,Blue,7,12,42.0,10,10,10,332.0,12,10,10
3,Green,3,6,6.2,8,6,10,213.0,8,7,0
3,Orange,7,7,10.0,6,6,6,143.0,5,7,10
4,Purple,5,6,37.6,10,10,12,447.0,12,10,0
4,White,2,6,6.0,10,8,16,67.0,16,11,10
4,Pink,1,1,2.7050400000000003,10,8,24,23.5,28,11,0
4,Red,6,11,35.3382264,12,12,11,1400.0,11,11,10
4,Yellow,3,7,20.0,8,8,16,1380.0,9,15,10
4,Blue,7,12,42.0,10,10,12,332.0,14,10,10
4,Green,3,6,6.2,8,6,12,213.0,10,8,0
4,Orange,7,8,9.99,6,6,6,143.0,5,7,10
5,Purple,5,6,37.6,10,10,14,447.0,14,10,0
5,White,2,6,6.0,10,8,19,67.0,18,13,10
5,Pink,1,0,2.7591408000000004,11,9,31,23.5,37,12,0
5,Red,6,11,36.044990928000004,13,13,11,1400.0,13,11,10
5,Yellow,3,7,20.0,8,8,20,1380.0,11,18,10
5,Blue,7,12,42.0,10,10,14,332.0,16,10,10
5,Green,3,6,6.2,8,6,13,213.0,11,8,0
5,Orange,7,9,9.98001,6,6,6,143.0,5,7,10
6,Purple,5,6,37.6,10,10,15,447.0,15,10,0
6,White,2,6,6.0,10,8,20,67.0,19,13,10
6,Pink,1,0,2.8143236160000002,12,10,38,23.5,45,13,0
6,Red,6,11,36.765890746560004,14,14,11,1400.0,15,11,10
6,Yellow,3,7,20.0,8,8,22,1380.0,13,21,10
6,Blue,7,12,42.0,10,10,15,332.0,17,10,10
6,Green,3,6,6.2,8,6,16,213.0,14,9,0
6,Orange,7,11,9.97002999,6,6,6,143.0,5,7,10
7,Purple,5,6,37.6,10,10,17,447.0,17,10,0
7,White,2,6,6.0,10,8,22,67.0,21,14,10
