day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,11,447.0,11,10,0
2,White,2,6,6.12,11,9,11,67.0,13,10,10
2,Pink,1,4,2.6,8,6,8,23.5,8,8,0
2,Red,6,11,33.966,10,10,10,1400.0,6,11,10
2,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
2,Blue,7,10,42.0,10,10,12,332.0,12,10,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,7,10.1898,7,7,6,143.0,7,7,10
3,Purple,5,6,37.6,10,10,11,447.0,11,10,0
3,White,2,6,6.12,11,9,11,67.0,13,10,10
3,Pink,1,4,2.652,9,7,8,23.5,10,8,0
3,Red,6,12,34.61067468,11,11,10,1400.0,8,12,10
3,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
3,Blue,7,10,42.0,10,10,12,332.0,12,10,10
3,Green,3,6,6.324000000000001,9,7,8,213.0,8,6,0
3,Orange,7,8,10.383202404,8,8,6,143.0,9,7,10
4,Purple,5,6,37.6,10,10,11,447.0,11,10,0
4,White,2,6,6.12,11,9,11,67.0,13,13,10
4,Pink,1,4,2.7050400000000003,10,8,8,23.5,12,9,0
4,Red,6,13,35.2675852854264,12,12,10,1400.0,10,13,10
4,Yellow,3,7,20.4,9,9,8,1380.0,8,8,10
4,Blue,7,10,42.0,10,10,12,332.0,12,10,10
4,Green,3,6,6.5794896000000005,11,9,8,213.0,12,6,0
4,Orange,7,9,10.58027558562792,9,9,6,143.0,11,7,10
5,Purple,5,6,37.6,10,10,11,447.0,11,10,0
5,White,2,6,6.12,11,9,11,67.0,13,13,10
5,Pink,1,4,2.7050400000000003,10,8,8,23.5,12,12,0
5,Red,6,14,36.65570333522667,14,14,10,1400.0,14,14,10
5,Yellow,3,7,20.4,9,9,8,1380.0,8,8,10
5,Blue,7,11,41.958,10,10,12,332.0,12,10,10
5,Green,3,6,6.84530097984,13,11,8,213.0,16,6,0
5,Orange,7,10,10.996711000568002,11,11,6,143.0,15,7,10
6,Purple,5,6,37.6,10,10,12,447.0,12,10,0
6,White,2,6,6.2424,12,10,12,67.0,16,15,10
6,Pink,1,4,2.7050400000000003,10,8,8,23.5,12,13,0
6,Red,6,15,37.35142858452927,15,15,10,1400.0,16,15,10
6,Yellow,3,7,21.22416,11,11,8,1380.0,12,8,10
6,Blue,7,12,41.916042,10,10,14,332.0,14,10,10
6,Green,3,6,7.121851139425536,15,13,8,213.0,20,6,0
6,Orange,7,11,11.42953714686596,13,13,6,143.0,19,10,10
7,Purple,5,6,37.6,10,10,12,447.0,12,10,0
