day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,11,447.0,12,10,0
2,White,2,6,6.0,10,8,14,67.0,13,11,10
2,Pink,1,4,2.6,8,6,8,23.5,8,8,0
2,Red,6,11,33.966,10,10,10,1400.0,6,11,10
2,Yellow,3,7,20.0,8,8,10,1380.0,8,8,10
2,Blue,7,10,42.0,10,10,13,332.0,13,11,10
2,Green,3,7,6.2,8,6,8,213.0,7,6,0
2,Orange,7,7,10.0,6,6,6,143.0,5,7,10
3,Purple,5,6,37.6,10,10,11,447.0,12,10,0
3,White,2,6,6.0,10,8,15,67.0,13,12,10
3,Pink,1,4,2.6,8,6,11,23.5,11,8,0
3,Red,6,11,33.966,10,10,10,1400.0,6,11,10
3,Yellow,3,8,19.98,8,8,10,1380.0,8,9,10
3,Blue,7,11,41.958,10,10,14,332.0,14,12,10
3,Green,3,7,6.2,8,6,8,213.0,7,6,0
3,Orange,7,8,9.99,6,6,6,143.0,5,8,10
4,Purple,5,7,37.562400000000004,10,10,11,447.0,12,12,0
4,White,2,6,6.0,10,8,17,67.0,14,14,10
4,Pink,1,4,2.6,8,6,11,23.5,11,8,0
4,Red,6,12,33.932034,10,10,10,1400.0,6,12,10
4,Yellow,3,8,19.98,8,8,10,1380.0,8,10,10
4,Blue,7,12,41.916042,10,10,17,332.0,16,16,10
4,Green,3,7,6.2,8,6,8,213.0,7,6,0
4,Orange,7,10,9.98001,6,6,6,143.0,5,9,10
5,Purple,5,8,37.524837600000005,10,10,12,447.0,12,14,0
5,White,2,6,6.0,10,8,19,67.0,15,16,10
5,Pink,1,5,2.5974,8,6,11,23.5,11,9,0
5,Red,6,13,33.898101966,10,10,10,1400.0,6,12,10
5,Yellow,3,9,19.96002,8,8,11,1380.0,9,11,10
5,Blue,7,13,41.874125958,10,10,21,332.0,19,20,10
5,Green,3,7,6.2,8,6,10,213.0,9,7,0
5,Orange,7,11,9.97002999,6,6,6,143.0,5,10,10
6,Purple,5,9,37.4873127624,10,10,13,447.0,12,16,0
6,White,2,6,6.0,10,8,21,67.0,16,18,10
6,Pink,1,6,2.5948026,8,6,11,23.5,11,10,0
6,Red,6,14,33.864203864033996,10,10,10,1400.0,6,13,10
6,Yellow,3,9,19.96002,8,8,11,1380.0,9,11,10
6,Blue,7,14,41.832251832042,10,10,24,332.0,21,23,10
6,Green,3,8,6.1938,8,6,10,213.0,9,8,0
6,Orange,7,12,9.96005996001,6,6,6,143.0,5,11,10
7,Purple,5,10,37.4498254496376,10,10,14,447.0,12,18,0
7,White,2,7,5.994,10,8,23,67.0,17,21,10
