day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,38.352000000000004,11,11,11,447.0,12,13,0
2,White,2,6,6.0,10,8,13,67.0,12,13,10
2,Pink,1,5,2.7023349600000004,10,8,9,23.5,13,10,0
2,Red,6,10,35.3736,12,12,10,1400.0,10,10,10
2,Yellow,3,7,20.4,9,9,8,1380.0,8,8,10
2,Blue,7,10,42.84,11,11,11,332.0,12,12,10
2,Green,3,8,6.2,8,6,8,213.0,8,6,0
2,Orange,7,7,10.1898,7,7,6,143.0,7,8,10
3,Purple,5,6,38.352000000000004,11,11,11,447.0,12,13,0
3,White,2,6,6.12,11,9,15,67.0,16,14,10
3,Pink,1,6,2.7536252775408006,11,9,9,23.5,15,11,0
3,Red,6,11,37.501208561491204,15,15,10,1400.0,16,10,10
3,Yellow,3,7,20.808,10,10,8,1380.0,10,8,10
3,Blue,7,10,42.84,11,11,11,332.0,12,12,10
3,Green,3,8,6.2,8,6,8,213.0,8,6,0
3,Orange,7,8,10.1796102,7,7,6,143.0,7,9,10
4,Purple,5,6,38.352000000000004,11,11,11,447.0,12,14,0
4,White,2,6,6.12,11,9,15,67.0,16,14,10
4,Pink,1,7,2.75087165226326,11,9,9,23.5,15,12,0
4,Red,6,12,37.46370735292971,15,15,10,1400.0,16,11,10
4,Yellow,3,7,20.808,10,10,8,1380.0,10,8,10
4,Blue,7,10,42.84,11,11,11,332.0,12,12,10
4,Green,3,8,6.2,8,6,8,213.0,8,6,0
4,Orange,7,9,10.169430589800001,7,7,6,143.0,7,10,10
5,Purple,5,6,38.352000000000004,11,11,11,447.0,12,14,0
5,White,2,6,6.2424,12,10,15,67.0,18,14,10
5,Pink,1,8,2.8030831962232168,12,10,9,23.5,17,13,0
5,Red,6,13,37.42624364557678,15,15,10,1400.0,16,12,10
5,Yellow,3,8,20.787192,10,10,8,1380.0,10,8,10
5,Blue,7,10,42.84,11,11,11,332.0,12,12,10
5,Green,3,8,6.2,8,6,8,213.0,8,6,0
5,Orange,7,10,10.159261159210201,7,7,6,143.0,7,11,10
6,Purple,5,6,38.352000000000004,11,11,11,447.0,12,14,0
6,White,2,6,6.2424,12,10,16,67.0,18,15,10
6,Pink,1,9,2.8002801130269934,12,10,10,23.5,18,14,0
6,Red,6,14,37.388817401931206,15,15,10,1400.0,16,13,10
6,Yellow,3,8,20.787192,10,10,8,1380.0,10,8,10
6,Blue,7,11,42.797160000000005,11,11,11,332.0,12,13,10
6,Green,3,9,6.1938,8,6,8,213.0,8,7,0
6,Orange,7,11,10.149101898050992,7,7,6,143.0,7,12,10
