day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,11,447.0,10,11,0
2,White,2,6,6.0,10,8,12,67.0,11,11,10
2,Pink,1,4,2.6,8,6,8,23.5,8,8,0
2,Red,6,10,34.68,11,11,10,1400.0,8,10,10
2,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
2,Blue,7,10,42.0,10,10,13,332.0,13,12,10
2,Green,3,7,6.1938,8,6,8,213.0,6,7,0
2,Orange,7,7,10.1898,7,7,6,143.0,7,7,10
3,Purple,5,6,37.6,10,10,12,447.0,11,14,0
3,White,2,6,6.0,10,8,13,67.0,11,12,10
3,Pink,1,4,2.6,8,6,8,23.5,8,9,0
3,Red,6,10,35.3736,12,12,11,1400.0,11,11,10
3,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
3,Blue,7,10,42.0,10,10,17,332.0,15,16,10
3,Green,3,8,6.1876062,8,6,9,213.0,7,9,0
3,Orange,7,8,10.393596,8,8,7,143.0,9,9,10
4,Purple,5,6,37.6,10,10,12,447.0,11,16,0
4,White,2,6,6.0,10,8,14,67.0,11,13,10
4,Pink,1,4,2.6,8,6,8,23.5,8,9,0
4,Red,6,10,36.081072000000006,13,13,12,1400.0,14,12,10
4,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
4,Blue,7,10,42.0,10,10,19,332.0,17,18,10
4,Green,3,9,6.1814185938,8,6,9,213.0,7,10,0
4,Orange,7,9,10.601467920000001,9,9,8,143.0,11,10,10
5,Purple,5,6,37.6,10,10,13,447.0,11,18,0
5,White,2,7,5.994,10,8,15,67.0,11,15,10
5,Pink,1,5,2.5974,8,6,8,23.5,8,10,0
5,Red,6,9,36.802693440000006,14,14,14,1400.0,19,12,0
5,Yellow,3,7,20.808,10,10,8,1380.0,10,9,10
5,Blue,7,10,42.84,11,11,21,332.0,21,20,10
5,Green,3,10,6.298741918710324,9,7,9,213.0,9,11,0
5,Orange,7,10,10.802683781121601,10,10,8,143.0,13,10,10
6,Purple,5,6,37.6,10,10,13,447.0,11,20,0
6,White,2,8,5.9880059999999995,10,8,16,67.0,11,17,10
6,Pink,1,6,2.5948026,8,6,8,23.5,8,11,0
6,Red,6,10,39.01625738737545,17,17,14,1400.0,25,13,0
6,Yellow,3,7,21.648643200000002,12,12,8,1380.0,14,9,10
6,Blue,7,10,43.6968,12,12,23,332.0,25,22,10
6,Green,3,11,6.292443176791614,9,7,9,213.0,9,12,0
6,Orange,7,11,11.239112205878913,12,12,8,143.0,17,10,10
7,Purple,5,6,37.6,10,10,14,447.0,11,22,0
