day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,11,447.0,11,10,0
2,White,2,7,5.994,10,8,11,67.0,11,10,10
2,Pink,1,4,2.6,8,6,8,23.5,8,9,0
2,Red,6,11,35.3382264,12,12,10,1400.0,10,10,10
2,Yellow,3,7,20.4,9,9,8,1380.0,8,8,10
2,Blue,7,10,42.0,10,10,12,332.0,12,10,10
2,Green,3,6,6.324000000000001,9,7,8,213.0,8,6,0
2,Orange,7,7,9.99,6,6,6,143.0,5,8,10
3,Purple,5,6,37.6,10,10,11,447.0,12,11,0
3,White,2,7,5.994,10,8,12,67.0,12,10,10
3,Pink,1,4,2.6,8,6,8,23.5,8,10,0
3,Red,6,12,36.729124855813446,14,14,11,1400.0,15,10,10
3,Yellow,3,8,20.3796,9,9,9,1380.0,9,8,10
3,Blue,7,10,42.0,10,10,13,332.0,13,10,10
3,Green,3,6,6.450480000000001,10,8,8,213.0,10,6,0
3,Orange,7,7,10.1898,7,7,6,143.0,7,8,10
4,Purple,5,6,38.352000000000004,11,11,11,447.0,14,12,0
4,White,2,7,5.994,10,8,12,67.0,12,10,10
4,Pink,1,5,2.5974,8,6,8,23.5,8,11,0
4,Red,6,12,38.21298149998831,16,16,11,1400.0,19,10,10
4,Yellow,3,9,20.3592204,9,9,9,1380.0,9,8,10
4,Blue,7,10,42.84,11,11,13,332.0,16,10,10
4,Green,3,6,6.5794896000000005,11,9,8,213.0,12,6,0
4,Orange,7,7,10.393596,8,8,5,143.0,8,8,10
5,Purple,5,6,39.901420800000004,13,13,11,447.0,19,13,0
5,White,2,7,6.11388,11,9,13,67.0,15,10,10
5,Pink,1,6,2.5948026,8,6,8,23.5,8,11,0
5,Red,6,12,38.97724112998807,17,17,11,1400.0,21,10,10
5,Yellow,3,10,20.338861179600002,9,9,10,1380.0,10,8,10
5,Blue,7,10,43.6968,12,12,13,332.0,18,10,10
5,Green,3,6,6.84530097984,13,11,8,213.0,16,6,0
5,Orange,7,8,10.59086645208,9,9,4,143.0,9,8,10
6,Purple,5,6,39.901420800000004,13,13,11,447.0,19,14,0
6,White,2,7,6.488098367040001,14,12,13,67.0,21,10,10
6,Pink,1,7,2.5922077974,8,6,8,23.5,8,11,0
6,Red,6,13,38.93826388885808,17,17,11,1400.0,21,11,10
6,Yellow,3,11,21.562178432486284,12,12,10,1380.0,16,8,10
6,Blue,7,11,44.52616526400001,13,13,13,332.0,20,10,10
6,Green,3,6,6.982206999436801,14,12,8,213.0,18,7,0
6,Orange,7,9,10.58027558562792,9,9,4,143.0,9,8,10
