day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,11,447.0,11,10,0
2,White,2,8,6.0,10,8,10,67.0,12,10,10
2,Pink,1,4,2.6,8,6,9,23.5,9,8,0
2,Red,6,11,33.966,10,10,11,1400.0,7,10,10
2,Yellow,3,7,20.4,9,9,8,1380.0,8,8,10
2,Blue,7,10,42.0,10,10,10,332.0,10,10,10
2,Green,3,6,6.324000000000001,9,7,9,213.0,9,6,0
2,Orange,7,6,10.0,6,6,6,143.0,5,7,10
3,Purple,5,7,37.562400000000004,10,10,11,447.0,11,10,0
3,White,2,8,6.0,10,8,10,67.0,12,10,10
3,Pink,1,4,2.652,9,7,9,23.5,11,9,0
3,Red,6,12,34.61067468,11,11,11,1400.0,9,10,10
3,Yellow,3,7,20.4,9,9,8,1380.0,8,8,10
3,Blue,7,11,42.79716,11,11,10,332.0,12,10,10
3,Green,3,6,6.711079392,12,10,9,213.0,15,7,0
3,Orange,7,7,9.99,6,6,6,143.0,5,8,10
4,Purple,5,8,37.562400000000004,10,10,10,447.0,11,10,0
4,White,2,8,6.12,11,9,10,67.0,14,10,10
4,Pink,1,4,2.7591408000000004,11,9,9,23.5,15,9,0
4,Red,6,13,35.2675852854264,12,12,11,1400.0,11,10,10
4,Yellow,3,7,20.808,10,10,8,1380.0,10,8,10
4,Blue,7,12,44.481639098736,13,13,10,332.0,16,10,10
4,Green,3,7,6.975224792437363,14,12,9,213.0,19,8,0
4,Orange,7,8,10.1796102,7,7,6,143.0,7,9,10
5,Purple,5,9,37.524837600000005,10,10,10,447.0,11,10,0
5,White,2,8,6.2424,12,10,10,67.0,16,10,10
5,Pink,1,4,2.8143236160000002,12,10,9,23.5,17,9,0
5,Red,6,14,35.232317700140975,12,12,11,1400.0,11,10,10
5,Yellow,3,7,21.22416,11,11,8,1380.0,12,8,10
5,Blue,7,13,44.43715745963726,13,13,10,332.0,16,10,10
5,Green,3,7,7.4021643515328694,17,15,9,213.0,25,9,0
5,Orange,7,9,10.169430589800001,7,7,6,143.0,7,10,10
6,Purple,5,9,38.27533435200001,11,11,10,447.0,13,10,0
6,White,2,8,6.367248,13,11,10,67.0,18,10,10
6,Pink,1,5,2.925094267796314,14,12,9,23.5,21,9,0
6,Red,6,15,37.35142858452927,15,15,11,1400.0,17,10,10
6,Yellow,3,7,21.648643200000002,12,12,8,1380.0,14,8,10
6,Blue,7,14,47.10990992643331,16,16,10,332.0,22,10,10
6,Green,3,7,7.855236027161493,20,18,9,213.0,31,9,0
6,Orange,7,10,10.159261159210201,7,7,6,143.0,7,11,10
