day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,11,447.0,10,11,0
2,White,2,6,6.0,10,8,12,67.0,12,12,10
2,Pink,1,4,2.6,8,6,12,23.5,11,10,0
2,Red,6,10,34.0,10,10,13,1400.0,8,12,10
2,Yellow,3,8,20.0,8,8,10,1380.0,8,9,10
2,Blue,7,10,42.0,10,10,10,332.0,10,10,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,7,9.99,6,6,8,143.0,7,8,10
3,Purple,5,6,37.6,10,10,11,447.0,10,12,0
3,White,2,6,6.0,10,8,14,67.0,14,13,10
3,Pink,1,4,2.6,8,6,13,23.5,11,11,0
3,Red,6,11,34.0,10,10,14,1400.0,10,13,10
3,Yellow,3,8,20.0,8,8,10,1380.0,8,9,10
3,Blue,7,10,42.0,10,10,10,332.0,10,11,10
3,Green,3,6,6.2,8,6,8,213.0,6,6,0
3,Orange,7,7,9.99,6,6,9,143.0,8,9,10
4,Purple,5,6,37.6,10,10,11,447.0,10,12,0
4,White,2,6,6.0,10,8,14,67.0,14,14,10
4,Pink,1,5,2.5974,8,6,13,23.5,11,11,0
4,Red,6,11,34.0,10,10,15,1400.0,11,13,10
4,Yellow,3,8,20.0,8,8,10,1380.0,8,9,10
4,Blue,7,11,41.958,10,10,10,332.0,10,11,10
4,Green,3,6,6.2,8,6,8,213.0,6,6,0
4,Orange,7,8,9.98001,6,6,10,143.0,9,11,10
5,Purple,5,6,37.6,10,10,11,447.0,10,12,0
5,White,2,6,6.0,10,8,15,67.0,14,16,10
5,Pink,1,5,2.5974,8,6,14,23.5,12,12,0
5,Red,6,11,34.0,10,10,17,1400.0,13,14,10
5,Yellow,3,8,20.0,8,8,10,1380.0,8,9,10
5,Blue,7,11,41.958,10,10,10,332.0,10,11,10
5,Green,3,6,6.2,8,6,8,213.0,6,6,0
5,Orange,7,8,9.98001,6,6,12,143.0,11,12,10
6,Purple,5,6,37.6,10,10,11,447.0,10,12,0
6,White,2,6,6.0,10,8,16,67.0,14,18,10
6,Pink,1,5,2.5974,8,6,15,23.5,13,14,0
6,Red,6,11,34.0,10,10,19,1400.0,15,16,10
6,Yellow,3,8,20.0,8,8,10,1380.0,8,9,10
6,Blue,7,11,41.958,10,10,10,332.0,10,11,10
6,Green,3,6,6.2,8,6,8,213.0,6,6,0
6,Orange,7,9,9.97002999,6,6,14,143.0,13,14,10
7,Purple,5,6,37.6,10,10,11,447.0,10,12,0
7,White,2,6,6.0,10,8,17,67.0,14,20,10
7,Pink,1,5,2.5974,8,6,16,23.5,14,15,0
