day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,10,447.0,10,10,0
2,White,2,6,6.0,10,8,10,67.0,10,10,10
2,Pink,1,4,2.6,8,6,8,23.5,8,8,0
2,Red,6,10,34.0,10,10,10,1400.0,6,10,10
2,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
2,Blue,7,10,42.0,10,10,10,332.0,10,10,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,7,9.99,6,6,6,143.0,5,8,10
3,Purple,5,6,39.119040000000005,12,11,8,447.0,14,7,0
3,White,2,6,6.0,10,8,10,67.0,10,11,10
3,Pink,1,4,2.6,8,6,8,23.5,8,8,0
3,Red,6,10,34.68,11,11,10,1400.0,8,10,10
3,Yellow,3,7,20.4,9,9,8,1380.0,8,8,10
3,Blue,7,10,42.0,10,10,10,332.0,10,10,10
3,Green,3,6,6.2,8,6,8,213.0,6,6,0
3,Orange,7,8,9.98001,6,6,6,143.0,4,11,10
4,Purple,5,6,40.699449216000005,14,13,12,447.0,22,8,0
4,White,2,6,6.0,10,8,11,67.0,11,11,10
4,Pink,1,4,2.6,8,6,9,23.5,9,8,0
4,Red,6,10,36.081072000000006,13,13,10,1400.0,12,10,10
4,Yellow,3,7,20.808,10,10,8,1380.0,10,8,10
4,Blue,7,11,42.797160000000005,11,11,12,332.0,14,11,10
4,Green,3,6,6.2,8,6,8,213.0,6,6,0
4,Orange,7,9,9.97002999,6,6,6,143.0,4,12,10
5,Purple,5,7,42.30136325736208,16,15,18,447.0,32,11,0
5,White,2,6,6.0,10,8,16,67.0,14,13,10
5,Pink,1,4,2.6,8,6,13,23.5,13,9,0
5,Red,6,10,36.802693440000006,14,14,10,1400.0,14,11,10
5,Yellow,3,7,21.22416,11,11,8,1380.0,12,8,10
5,Blue,7,11,42.797160000000005,11,11,14,332.0,15,13,10
5,Green,3,6,6.2,8,6,8,213.0,6,6,0
5,Orange,7,10,9.96005996001,6,6,6,143.0,4,13,10
6,Purple,5,8,42.25906189410471,16,15,22,447.0,35,14,0
6,White,2,6,6.0,10,8,18,67.0,15,14,10
6,Pink,1,4,2.6,8,6,17,23.5,17,11,0
6,Red,6,10,37.538747308800005,15,15,10,1400.0,16,11,10
6,Yellow,3,7,21.648643200000002,12,12,8,1380.0,14,8,10
6,Blue,7,11,44.52616526400001,13,13,15,332.0,19,15,10
6,Green,3,6,6.2,8,6,8,213.0,6,6,0
6,Orange,7,11,9.95009990004999,6,6,6,143.0,4,14,10
7,Purple,5,9,44.80080889996456,19,18,25,447.0,44,15,0
