day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,12,447.0,10,12,0
2,White,2,6,6.0,10,8,12,67.0,12,11,10
2,Pink,1,4,2.6,8,6,10,23.5,10,8,0
2,Red,6,10,34.0,10,10,10,1400.0,6,10,10
2,Yellow,3,7,20.0,8,8,10,1380.0,8,10,10
2,Blue,7,10,42.0,10,10,12,332.0,11,11,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,6,10.0,6,6,6,143.0,5,7,10
3,Purple,5,6,37.6,10,10,16,447.0,13,15,0
3,White,2,6,6.0,10,8,14,67.0,13,12,10
3,Pink,1,4,2.6,8,6,10,23.5,10,8,0
3,Red,6,10,34.0,10,10,10,1400.0,6,10,10
3,Yellow,3,7,20.0,8,8,12,1380.0,10,12,10
3,Blue,7,10,42.0,10,10,14,332.0,11,13,10
3,Green,3,6,6.2,8,6,8,213.0,6,6,0
3,Orange,7,6,10.0,6,6,6,143.0,5,7,10
4,Purple,5,6,37.6,10,10,20,447.0,16,18,0
4,White,2,7,5.994,10,8,17,67.0,15,14,10
4,Pink,1,4,2.6,8,6,12,23.5,12,8,0
4,Red,6,10,34.68,11,11,10,1400.0,8,10,10
4,Yellow,3,7,20.0,8,8,14,1380.0,12,14,10
4,Blue,7,10,42.0,10,10,16,332.0,11,15,10
4,Green,3,6,6.2,8,6,8,213.0,6,6,0
4,Orange,7,6,10.2,7,7,6,143.0,7,7,10
5,Purple,5,6,37.6,10,10,23,447.0,18,21,0
5,White,2,7,5.994,10,8,18,67.0,15,15,10
5,Pink,1,4,2.6,8,6,12,23.5,12,9,0
5,Red,6,11,34.64532,11,11,10,1400.0,8,11,10
5,Yellow,3,8,19.98,8,8,16,1380.0,14,17,10
5,Blue,7,10,42.0,10,10,18,332.0,11,17,10
5,Green,3,6,6.2,8,6,8,213.0,6,6,0
5,Orange,7,8,10.1898,7,7,7,143.0,4,7,10
6,Purple,5,6,37.6,10,10,26,447.0,20,24,0
6,White,2,7,5.994,10,8,19,67.0,15,16,10
6,Pink,1,4,2.6,8,6,12,23.5,12,10,0
6,Red,6,12,34.610674679999995,11,11,10,1400.0,8,12,10
6,Yellow,3,8,20.3796,9,9,18,1380.0,18,19,10
6,Blue,7,10,42.0,10,10,20,332.0,11,19,10
6,Green,3,7,6.3176760000000005,9,7,8,213.0,8,7,0
6,Orange,7,9,10.1796102,7,7,7,143.0,4,7,10
7,Purple,5,6,37.6,10,10,29,447.0,22,27,0
7,White,2,8,5.9880059999999995,10,8,20,67.0,15,17,10
7,Pink,1,4,2.6,8,6,12,23.5,12,11,0
