day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,20,447.0,18,14,0
2,White,2,6,6.0,10,8,17,67.0,15,13,10
2,Pink,1,4,2.6,8,6,8,23.5,8,8,0
2,Red,6,11,33.966,10,10,10,1400.0,6,11,10
2,Yellow,3,7,20.0,8,8,9,1380.0,7,8,10
2,Blue,7,10,42.0,10,10,18,332.0,17,13,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,7,9.99,6,6,6,143.0,5,8,10
3,Purple,5,6,37.6,10,10,22,447.0,19,16,0
3,White,2,7,5.994,10,8,21,67.0,20,15,10
3,Pink,1,4,2.6,8,6,8,23.5,8,8,0
3,Red,6,12,33.932034,10,10,10,1400.0,6,12,10
3,Yellow,3,7,20.0,8,8,10,1380.0,8,8,10
3,Blue,7,10,42.0,10,10,20,332.0,18,14,10
3,Green,3,6,6.2,8,6,9,213.0,7,6,0
3,Orange,7,8,9.98001,6,6,5,143.0,4,9,10
4,Purple,5,6,37.6,10,10,27,447.0,24,17,0
4,White,2,7,5.994,10,8,26,67.0,26,15,10
4,Pink,1,4,2.6,8,6,8,23.5,8,8,0
4,Red,6,13,33.898101966,10,10,11,1400.0,8,14,10
4,Yellow,3,7,20.0,8,8,12,1380.0,10,8,10
4,Blue,7,10,42.0,10,10,23,332.0,20,16,10
4,Green,3,6,6.2,8,6,9,213.0,7,6,0
4,Orange,7,9,9.97002999,6,6,5,143.0,3,11,10
5,Purple,5,6,37.6,10,10,31,447.0,28,17,0
5,White,2,8,5.9880059999999995,10,8,30,67.0,31,15,10
5,Pink,1,4,2.6,8,6,8,23.5,8,8,0
5,Red,6,14,34.54148794131468,11,11,13,1400.0,12,14,10
5,Yellow,3,7,20.4,9,9,14,1380.0,14,8,10
5,Blue,7,10,42.0,10,10,27,332.0,25,16,10
5,Green,3,6,6.2,8,6,12,213.0,10,6,0
5,Orange,7,10,9.96005996001,6,6,3,143.0,2,13,10
6,Purple,5,6,37.6,10,10,36,447.0,34,18,0
6,White,2,9,5.928125939999999,9,7,34,67.0,34,15,10
6,Pink,1,4,2.6,8,6,10,23.5,10,8,0
6,Red,6,15,35.19708538244083,12,12,13,1400.0,14,14,10
6,Yellow,3,7,20.4,9,9,16,1380.0,16,8,10
6,Blue,7,10,42.0,10,10,31,332.0,30,16,10
6,Green,3,6,6.2,8,6,13,213.0,11,6,0
6,Orange,7,11,9.844628841109461,5,5,0,143.0,1,14,10
7,Purple,5,6,37.6,10,10,42,447.0,41,18,0
7,White,2,9,5.928125939999999,9,7,39,67.0,39,15,10
