day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,12,447.0,13,10,0
2,White,2,6,6.0,10,8,14,67.0,13,11,10
2,Pink,1,4,2.652,9,7,9,23.5,11,8,0
2,Red,6,10,34.0,10,10,12,1400.0,8,12,10
2,Yellow,3,7,20.4,9,9,13,1380.0,12,10,10
2,Blue,7,10,42.0,10,10,16,332.0,16,12,10
2,Green,3,7,6.1938,8,6,11,213.0,9,8,0
2,Orange,7,7,9.99,6,6,7,143.0,5,8,10
3,Purple,5,6,37.6,10,10,19,447.0,21,10,0
3,White,2,7,5.994,10,8,19,67.0,17,14,10
3,Pink,1,4,2.652,9,7,11,23.5,13,9,0
3,Red,6,11,34.645320000000005,11,11,14,1400.0,12,13,10
3,Yellow,3,7,20.808,10,10,18,1380.0,19,10,10
3,Blue,7,10,42.0,10,10,23,332.0,23,13,10
3,Green,3,7,6.3176760000000005,9,7,13,213.0,13,8,0
3,Orange,7,8,10.1796102,7,7,8,143.0,8,8,10
4,Purple,5,6,37.6,10,10,26,447.0,27,12,0
4,White,2,7,5.994,10,8,25,67.0,22,16,10
4,Pink,1,5,2.6493480000000003,9,7,14,23.5,16,10,0
4,Red,6,12,36.008945937072006,13,13,14,1400.0,16,14,10
4,Yellow,3,7,21.22416,11,11,23,1380.0,26,10,10
4,Blue,7,10,42.0,10,10,32,332.0,32,15,10
4,Green,3,7,6.444029520000001,10,8,16,213.0,19,8,0
4,Orange,7,9,10.169430589800001,7,7,8,143.0,8,10,10
5,Purple,5,8,37.562400000000004,10,10,33,447.0,36,14,0
5,White,2,8,5.9880059999999995,10,8,30,67.0,26,19,10
5,Pink,1,5,2.7023349600000004,10,8,16,23.5,20,10,0
5,Red,6,13,37.42624364557679,15,15,15,1400.0,21,14,10
5,Yellow,3,7,21.648643200000002,12,12,28,1380.0,33,11,10
5,Blue,7,11,41.958,10,10,40,332.0,40,17,10
5,Green,3,8,6.697663944295393,12,10,18,213.0,25,8,0
5,Orange,7,10,10.159261159210201,7,7,9,143.0,8,11,10
6,Purple,5,10,37.524837600000005,10,10,40,447.0,44,17,0
6,White,2,9,5.982017994,10,8,36,67.0,31,22,10
6,Pink,1,6,2.7536252775408006,11,9,19,23.5,25,11,0
6,Red,6,14,37.38881740193121,15,15,17,1400.0,23,15,10
6,Yellow,3,8,22.059534447936002,13,13,35,1380.0,42,12,10
6,Blue,7,11,41.538419999999995,9,9,50,332.0,48,20,10
6,Green,3,8,6.8316172231813015,13,11,21,213.0,30,9,0
6,Orange,7,11,10.041521417931651,6,6,11,143.0,11,11,10
