"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"0","Purple","6","37.6","10","10","10","447","10","10","0"
"0","White","6","6","10","8","10","67","10","10","10"
"0","Pink","4","2.6","8","6","8","23.5","8","8","0"
"0","Red","10","34","10","10","10","1400","6","10","10"
"0","Yellow","7","6.4","8","8","8","1380","6","8","10"
"0","Blue","10","42","10","10","10","332","10","10","10"
"0","Green","6","6.2","8","6","8","213","6","6","0"
"2","Purple","8","38.35576","10","10","13","446.999","16","10","0"
"2","White","8","5.994","10","7","9","66.999","10","10","10"
"2","Pink","4","2.6260000000000003","8","7","7","23.5","8","8","0"
"2","Red","10","34.34","10","10","8","1399.995","9","10","10"
"2","Yellow","10","6.52864","8","9","8","1379.999","9","8","10"
"2","Blue","12","42.8013558","10","7","4","331.98400000000004","13","10","10"
"2","Green","7","6.31829538","8","8","7","213","9","6","0"
"3","Purple","10","38.7393176","10","9","13","446.99300000000005","22","10","0"
"3","White","10","6.175624193999999","10","7","9","66.993","15","10","10"
"3","Pink","5","2.7055704260000004","8","9","9","23.5","14","8","0"
"3","Red","10","35.380536340000006","10","13","9","1399.995","16","10","10"
"3","Yellow","12","6.659865664","8","11","10","1379.999","17","8","10"
"3","Blue","15","44.09827968209581","10","8","2","331.97800000000007","21","10","10"
"3","Green","8","6.509746048309381","8","11","7","213","13","6","0"
"4","Purple","12","39.913157662597605","10","10","14","446.9870000000001","31","10","0"
"4","White","10","6.426379300529418","10","10","10","66.993","20","10","10"
"4","Pink","5","2.8435817089793383","8","14","10","23.5","21","8","0"
"4","Red","10","36.055593435313575","10","15","10","1399.995","25","10","10"
"4","Yellow","13","6.786935234882553","8","13","9","1379.999","21","8","10"
"4","Blue","17","45.434501654743","10","8","1","331.9720000000001","27","10","10"
"4","Green","10","6.700290865455885","8","14","8","213","22","6","0"
"5","Purple","14","41.53379191546129","10","11","13","446.9760000000001","43","10","0"
"5","White","10","6.484152450441178","10","10","13","66.993","31","10","10"
"5","Pink","8","3.018519283961996","8","17","13","23.494","31","8","10"
"5","Red","12","36.78031086336338","10","14","9","1399.9839999999997","36","10","10"
"5","Yellow","17","7.062512021029077","8","14","8","1379.9879999999998","33","8","10"
"5","Blue","25","47.70436574255956","10","7","3","331.96900000000016","39","11","10"
"5","Green","11","7.105381274800666","8","19","8","213","29","5","0"
"6","Purple","16","41.53379191546129","10","9","15","446.97000000000014","52","10","0"
"6","White","12","6.614483914695046","10","12","17","66.993","44","10","10"
"6","Pink","10","3.109983436785329","8","18","11","23.488","35","8","10"
"6","Red","12","37.89479106283416","10","17","11","1399.9839999999997","46","10","10"
"6","Yellow","20","7.415348341940569","8","16","9","1379.9819999999997","45","8","10"
"6","Blue","28","49.149855728924855","10","7","4","331.9630000000002","52","11","10"
"6","Green","12","7.534962895503024","8","25","7","213","36","5","0"
"7","Purple","16","42.79230734429169","10","11","17","446.96500000000015","63","10","0"
"7","White","14","6.673948125088154","10","12","23","66.99199999999999","57","10","10"
"7","Pink","10","3.201014825858458","8","21","11","23.488","39","8","10"
"7","Red","13","37.856896271771326","10","15","6","1399.9739999999995","49","10","10"
"7","Yellow","22","7.415348341940569","8","15","11","1379.9809999999998","49","8","10"
