"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"0","Purple","6","37.6","10","10","10","447","10","10","0"
"0","White","6","6","10","8","10","67","10","10","10"
"0","Pink","4","2.6","8","6","8","23.5","8","8","0"
"0","Red","10","34","10","10","10","1400","6","10","10"
"0","Yellow","7","6.4","8","8","8","1380","6","8","10"
"0","Blue","10","42","10","10","10","332","10","10","10"
"0","Green","6","6.2","8","6","8","213","6","6","0"
"2","Purple","6","38.35576","10","11","11","447","12","10","0"
"2","White","8","6.1144794","10","7","10","66.999","11","10","10"
"2","Pink","6","2.5974","8","4","5","23.494","8","8","0"
"2","Red","10","34.34","10","10","8","1399.995","8","10","10"
"2","Yellow","8","6.659865664","8","12","8","1380","11","8","10"
"2","Blue","10","42.8442","10","11","11","332","12","10","10"
"2","Green","8","6.255738000000001","8","5","5","212.994","7","6","0"
"3","Purple","6","38.7393176","10","11","12","447","13","10","0"
"3","White","10","6.356389030919691","10","6","9","66.993","14","10","10"
"3","Pink","6","2.702864855574","8","7","6","23.494","12","8","0"
"3","Red","10","34.683400000000006","10","11","8","1399.995","10","10","10"
"3","Yellow","9","6.861666253484864","8","15","8","1380","15","8","10"
"3","Blue","11","43.70536842","10","12","12","332","15","10","10"
"3","Green","9","6.445293117138002","8","6","7","212.994","11","6","0"
"4","Purple","6","39.517977883760004","10","12","14","447","16","10","0"
"4","White","12","6.542444980970643","10","5","9","66.987","18","10","10"
"4","Pink","8","2.7819795991991847","8","8","3","23.488","15","8","0"
"4","Red","10","35.03023400000001","10","12","8","1399.995","11","10","10"
"4","Yellow","11","7.283796994773052","8","21","8","1380","23","8","10"
"4","Blue","13","46.39412926727059","10","16","14","332","23","10","10"
"4","Green","9","6.767293774110445","8","8","9","212.994","16","6","0"
"5","Purple","8","40.27197694998435","10","10","13","446.994","18","10","0"
"5","White","14","6.535902535989672","10","3","6","66.981","18","10","10"
"5","Pink","8","2.9238885179315135","8","11","5","23.488","20","8","0"
"5","Red","12","36.09168512043401","10","12","7","1399.9889999999998","14","10","10"
"5","Yellow","12","7.504503327511671","8","24","8","1380","27","8","10"
"5","Blue","13","47.799917778198164","10","18","15","332","26","10","10"
"5","Green","10","7.042073038187363","8","10","11","212.994","21","6","0"
"6","Purple","8","41.49225812354583","10","12","15","446.994","22","10","0"
"6","White","14","6.999678551598373","11","7","8","66.981","26","10","10"
"6","Pink","8","3.0730362177180153","8","14","7","23.488","25","8","0"
"6","Red","12","36.81712799135474","10","14","7","1399.9889999999998","16","10","10"
"6","Yellow","14","7.8014070394113215","8","28","8","1380","29","8","20"
"6","Blue","15","50.23819397883994","10","22","16","332","33","10","10"
"6","Green","12","7.467095061464572","9","11","10","212.988","27","6","0"
"7","Purple","10","43.17701018731687","10","13","16","446.98800000000006","28","10","0"
"7","White","16","7.276609675934755","11","9","7","66.975","32","10","10"
"7","Pink","8","3.2620898686343556","8","19","8","23.488","31","8","0"
"7","Red","14","37.185299271268285","10","13","5","1399.9829999999997","17","10","10"
"7","Yellow","15","8.281350775375609","8","34","8","1380","36","8","20"
"7","Blue","20","52.2780661095387","10","24","14","331.994","40","10","10"
"7","Green","12","7.693355508922011","9","12","14","212.988","32","6","0"
