"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"0","Purple","6","37.6","10","10","10","447","10","10","0"
"0","White","6","6","10","8","10","67","10","10","10"
"0","Pink","4","2.6","8","6","8","23.5","8","8","0"
"0","Red","10","34","10","10","10","1400","6","10","10"
"0","Yellow","7","6.4","8","8","8","1380","6","8","10"
"0","Blue","10","42","10","10","10","332","10","10","10"
"0","Green","6","6.2","8","6","8","213","6","6","0"
"2","Purple","6","37.6","10","10","10","447","10","10","0"
"2","White","6","5.994","10","8","9","67","10","10","10"
"2","Pink","4","2.6260000000000003","8","7","9","23.5","9","9","0"
"2","Red","10","34.683400000000006","10","12","10","1400","8","10","10"
"2","Yellow","9","6.4","8","6","7","1379.994","7","9","10"
"2","Blue","12","42.42","10","9","8","331.994","11","10","10"
"2","Green","6","6.2","8","6","8","213","6","6","0"
"3","Purple","6","38.317404239999995","10","11","10","447","12","10","0"
"3","White","6","6.05394","10","8","10","67","11","10","10"
"3","Pink","4","2.6522600000000005","8","8","9","23.5","10","9","0"
"3","Red","10","34.683400000000006","10","12","11","1400","10","10","10"
"3","Yellow","9","6.464","8","7","7","1379.994","8","9","10"
"3","Blue","14","42.8442","10","8","6","331.98800000000006","14","10","10"
"3","Green","6","6.2","8","6","9","213","8","6","0"
"4","Purple","6","39.478459905876235","10","13","11","447","15","10","0"
"4","White","6","6.2311430555040594","10","9","11","67","14","10","10"
"4","Pink","4","2.7326261302600003","8","11","9","23.5","13","9","0"
"4","Red","10","34.683400000000006","10","12","12","1400","12","10","10"
"4","Yellow","11","6.52864","8","8","8","1379.994","11","9","10"
"4","Blue","14","43.70536842","10","10","6","331.98800000000006","18","10","10"
"4","Green","6","6.451744862000001","8","9","11","213","14","6","0"
"5","Purple","6","41.036339072495046","11","15","11","447","19","10","0"
"5","White","6","6.413532968307659","10","10","12","67","17","10","10"
"5","Pink","4","2.900453343158926","9","14","12","23.5","19","10","0"
"5","Red","12","35.03023400000001","10","11","11","1399.994","15","10","10"
"5","Yellow","11","6.5939264","8","9","9","1379.994","13","10","10"
"5","Blue","14","45.02968478849442","10","13","6","331.98800000000006","22","10","10"
"5","Green","6","6.7137115748940985","8","12","12","213","18","6","0"
"6","Purple","6","42.27978118273072","11","16","13","447","22","10","0"
"6","White","6","6.607869430780349","10","10","15","67","20","10","10"
"6","Pink","4","2.9883399799099846","9","15","15","23.5","22","11","0"
"6","Red","14","35.380536340000006","10","10","10","1399.9879999999998","18","10","10"
"6","Yellow","11","6.72646432064","8","11","11","1379.994","18","11","10"
"6","Blue","16","46.39412926727059","10","16","7","331.98800000000006","28","10","10"
"6","Green","8","6.917143749324964","8","12","11","212.994","22","6","0"
"7","Purple","6","42.27978118273072","11","16","13","447","22","10","0"
"7","White","6","6.601261561349569","10","10","14","67","20","10","10"
"7","Pink","4","3.0182233797090845","9","15","17","23.5","23","12","0"
"7","Red","16","35.734341703400005","10","9","9","1399.9819999999997","21","10","10"
"7","Yellow","11","6.861666253484864","8","13","13","1379.994","23","12","10"
"7","Blue","16","47.799917778198164","10","19","7","331.98800000000006","32","10","10"
"7","Green","8","7.12674012207326","8","14","12","212.994","26","6","0"
