"day","nation_name","military capacity","gdp","trade","resources","political stability","population","soft power","cybersecurity","nuclear"
"0","Purple","6","37.6","10","10","10","447","10","10","0"
"0","White","6","6","10","8","10","67","10","10","10"
"0","Pink","4","2.6","8","6","8","23.5","8","8","0"
"0","Red","10","34","10","10","10","1400","6","10","10"
"0","Yellow","7","6.4","8","8","8","1380","6","8","10"
"0","Blue","10","42","10","10","10","332","10","10","10"
"0","Green","6","6.2","8","6","8","213","6","6","0"
"2","Purple","8","37.976","10","11","11","447","13","10","0"
"2","White","7","6","10","8","13","67","13","12","10"
"2","Pink","8","2.649348","9","7","10","23.5","15","8","0"
"2","Red","10","34.34","10","11","10","1400","7","10","10"
"2","Yellow","7","6.659212800000001","9","11","9","1380","11","8","10"
"2","Blue","10","42.42","10","11","12","332","13","12","10"
"2","Green","9","6.2620000000000005","8","7","9","213","10","6","0"
"3","Purple","10","38.35576","10","12","13","447","17","10","0"
"3","White","9","6.1206000000000005","10","9","15","67","17","12","10"
"3","Pink","10","2.7025998948","9","8","13","23.5","20","8","0"
"3","Red","14","34.34","10","11","13","1400","12","10","10"
"3","Yellow","11","6.854132613445747","9","14","11","1380","19","8","10"
"3","Blue","13","42.8442","10","12","16","332","20","12","10"
"3","Green","9","6.32462","8","8","10","213","12","6","0"
"4","Purple","12","39.517977883760004","10","12","18","447","19","10","10"
"4","White","9","6.432181506612001","11","12","17","67","23","12","10"
"4","Pink","12","2.7817068828381224","9","10","15","23.5","26","8","0"
"4","Red","17","34.683400000000006","10","12","14","1400","16","10","10"
"4","Yellow","12","7.267811553635618","10","18","13","1380","28","8","10"
"4","Blue","15","43.70536842","10","14","18","332","25","12","10"
"4","Green","10","6.451744862000001","8","10","13","213","13","6","10"
"5","Purple","14","41.118535024008054","11","15","21","447","27","10","10"
"5","White","9","6.496503321678121","11","13","21","67","28","12","10"
"5","Pink","17","2.8347815719919858","9","12","18","23.5","30","8","10"
"5","Red","18","35.03023400000001","10","13","14","1400","18","10","10"
"5","Yellow","18","7.479812163092859","11","20","15","1380","33","8","20"
"5","Blue","15","44.583846325242","10","16","22","332","31","12","10"
"5","Green","10","6.516262310620001","8","11","16","213","17","6","10"
"6","Purple","15","42.3603147817331","12","17","20","447","30","10","10"
"6","White","11","6.626433388111684","12","14","23","67","34","13","10"
"6","Pink","19","2.888585726228394","10","13","19","23.5","35","8","10"
"6","Red","20","35.380536340000006","10","14","16","1400","22","10","10"
"6","Yellow","22","7.6979967879278455","12","22","17","1380","41","8","20"
"6","Blue","16","46.848884053949604","12","19","27","332","37","13","20"
"6","Green","13","6.779519307969049","10","13","17","213","24","6","10"
"7","Purple","15","44.51238821390427","14","20","21","447","36","10","10"
"7","White","13","6.758962055873917","13","15","26","67","40","14","10"
"7","Pink","21","2.9145541119071874","10","14","20","23.5","39","8","10"
"7","Red","22","35.734341703400005","10","15","18","1400","26","10","10"
"7","Yellow","22","7.931253788598847","12","25","20","1380","47","8","20"
"7","Blue","18","49.72128470702072","14","23","31","332","43","14","30"
"7","Green","13","7.339089176299221","13","18","21","213","36","6","10"
"8","Purple","17","46.31522896134383","15","22","23","447","42","10","10"
"8","White","12","6.96308270996131","14","16","31","67","47","14","0"
