day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,13,447.0,11,12,0
2,White,2,7,5.994,10,8,14,67.0,13,12,10
2,Pink,1,4,2.6,8,6,10,23.5,11,8,0
2,Red,6,12,33.966,10,10,9,1400.0,6,11,10
2,Yellow,3,7,20.808,10,10,9,1380.0,11,8,10
2,Blue,7,11,42.797160000000005,11,11,15,332.0,18,14,10
2,Green,3,7,6.324000000000001,9,7,9,213.0,10,7,0
2,Orange,7,6,10.0,6,6,5,143.0,5,8,10
3,Purple,5,6,37.6,10,10,19,447.0,14,16,0
3,White,2,9,6.1016583538799996,11,9,19,67.0,20,14,10
3,Pink,1,4,2.7050400000000003,10,8,12,23.5,17,8,0
3,Red,6,14,33.898101966,10,10,9,1400.0,6,12,10
3,Yellow,3,8,22.059534447936002,13,13,10,1380.0,18,8,10
3,Blue,7,11,44.52616526400001,13,13,18,332.0,25,16,10
3,Green,3,8,6.5729101104000005,11,9,10,213.0,15,8,0
3,Orange,7,8,10.393596,8,8,4,143.0,9,8,10
4,Purple,5,6,39.119040000000005,12,12,22,447.0,19,18,0
4,White,2,10,6.217467829436642,12,10,21,67.0,23,15,10
4,Pink,1,4,2.8143236160000002,12,10,15,23.5,24,9,0
4,Red,6,15,33.864203864033996,10,10,10,1400.0,7,13,10
4,Yellow,3,10,23.830217499981153,17,17,14,1380.0,30,8,10
4,Blue,7,12,44.481639098736004,13,13,21,332.0,29,19,10
4,Green,3,9,6.7043683126080005,12,10,11,213.0,19,9,0
4,Orange,7,10,10.372819201596,8,8,4,143.0,9,8,10
5,Purple,5,6,40.699449216000005,14,14,24,447.0,24,20,0
5,White,2,10,6.341817186025375,13,11,23,67.0,27,15,10
5,Pink,1,4,2.8706100883200003,13,11,17,23.5,28,10,0
5,Red,6,17,33.83033966016996,10,10,10,1400.0,8,15,10
5,Yellow,3,10,24.306821849980775,18,18,15,1380.0,33,8,10
5,Blue,7,13,44.43715745963727,13,13,24,332.0,32,19,10
5,Green,3,9,6.838455678860161,13,11,12,213.0,23,10,0
5,Orange,7,11,10.362446382394404,8,8,4,143.0,10,9,10
6,Purple,5,6,40.699449216000005,14,14,29,447.0,26,24,0
6,White,2,11,6.462184876216137,14,12,29,67.0,34,17,10
6,Pink,1,5,3.1041334377395913,17,15,20,23.5,39,12,0
6,Red,6,20,33.79650932050979,10,10,10,1400.0,10,16,10
6,Yellow,3,10,24.79295828698039,19,19,19,1380.0,39,8,10
6,Blue,7,17,45.28057470822119,14,14,32,332.0,45,23,10
6,Green,3,9,7.114729288286111,15,13,15,213.0,30,11,0
