day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,8,37.562400000000004,10,10,15,447.0,16,12,0
2,White,2,6,6.0,10,8,13,67.0,12,13,10
2,Pink,1,6,2.649348,9,7,9,23.5,12,8,0
2,Red,6,12,33.966,10,10,11,1400.0,8,11,10
2,Yellow,3,8,20.4,9,9,8,1380.0,8,8,10
2,Blue,7,11,42.0,10,10,13,332.0,13,12,10
2,Green,3,8,6.450480000000001,10,8,8,213.0,12,6,0
2,Orange,7,9,9.97002999,6,6,5,143.0,4,8,10
3,Purple,5,9,36.361567634400004,11,10,15,446.553,21,12,0
3,White,2,7,6.0,10,8,14,67.0,14,14,10
3,Pink,1,8,2.70233496,10,8,8,23.5,15,8,0
3,Red,6,13,33.932034,10,10,12,1400.0,9,12,10
3,Yellow,3,8,20.4,9,9,10,1380.0,8,11,10
3,Blue,7,14,41.958,10,10,14,332.0,16,13,10
3,Green,3,7,6.711079392,12,10,10,213.0,18,8,0
3,Orange,7,9,9.95009990004999,6,6,5,143.0,2,8,10
4,Purple,5,0,33.11811580141153,11,0,7,178.4425788,17,11,0
4,White,2,9,6.0,10,8,14,67.0,16,14,10
4,Pink,1,11,2.69963262504,10,8,7,23.5,16,8,0
4,Red,6,14,33.898101966,10,8,7,1400.0,0,13,10
4,Yellow,3,10,20.787192,10,10,12,1380.0,12,13,10
4,Blue,7,17,41.916042,10,10,17,332.0,20,16,10
4,Green,3,8,6.83845567886016,13,11,10,213.0,20,8,0
4,Orange,7,6,8.449127330127448,6,0,1,140.14,1,6,10
5,Purple,5,0,31.46221001134095,11,0,6,178.2641362212,20,7,0
5,White,2,13,5.994,10,8,14,67.0,19,14,10
5,Pink,1,13,2.7536252775408,11,9,7,23.5,20,8,0
5,Red,6,14,33.83033966016996,10,8,7,1400.0,0,14,10
5,Yellow,3,10,21.626994556800003,12,12,13,1380.0,16,17,10
5,Blue,7,20,41.874125958,10,10,18,332.0,23,17,10
5,Green,3,9,6.975224792437363,14,12,10,213.0,23,8,0
5,Orange,7,7,8.449127330127448,6,0,2,140.14,0,9,10
6,Purple,5,0,29.859210411263128,11,0,10,178.0858720849788,24,9,0
6,White,2,15,5.9880059999999995,10,8,18,67.0,22,16,10
6,Pink,1,16,2.8058890853085248,12,10,6,23.5,23,8,0
6,Red,6,16,33.79650932050979,10,8,7,1400.0,2,17,10
6,Yellow,3,11,22.478224411757825,14,14,15,1380.0,22,19,10
6,Blue,7,23,41.832251832042,10,10,21,332.0,27,20,10
6,Green,3,9,7.107614558997824,15,13,10,213.0,23,8,0
