day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,38.352000000000004,11,11,17,447.0,17,14,0
2,White,2,7,6.12,11,9,13,67.0,16,11,10
2,Pink,1,5,2.652,9,7,10,23.5,12,10,0
2,Red,6,11,33.966,10,10,11,1400.0,8,11,10
2,Yellow,3,8,20.4,9,9,11,1380.0,11,9,10
2,Blue,7,12,42.0,10,10,12,332.0,13,12,10
2,Green,3,6,6.450480000000001,10,8,10,213.0,12,7,0
2,Orange,7,8,9.99,6,6,6,143.0,6,7,10
3,Purple,5,7,38.352000000000004,11,11,18,447.0,18,17,0
3,White,2,6,5.93028,12,9,12,66.933,20,11,10
3,Pink,1,6,2.7050400000000003,10,8,11,23.5,16,10,0
3,Red,6,13,33.932034,10,10,13,1400.0,11,11,10
3,Yellow,3,10,20.3796,9,9,12,1380.0,13,9,10
3,Blue,7,13,43.6968,12,12,13,332.0,19,14,10
3,Green,3,7,6.444029520000001,10,8,12,213.0,14,8,0
3,Orange,7,8,9.97002999,6,6,6,143.0,4,7,10
4,Purple,5,6,36.434400000000004,11,10,20,446.553,21,20,0
4,White,2,8,5.9243497199999995,12,9,14,66.933,22,13,10
4,Pink,1,6,2.7591408000000004,11,9,13,23.5,20,10,0
4,Red,6,15,33.898101966,10,10,13,1400.0,13,11,10
4,Yellow,3,11,20.3796,9,9,14,1380.0,16,10,10
4,Blue,7,15,45.416688569280005,14,14,14,332.0,26,16,10
4,Green,3,7,6.572910110400001,11,9,14,213.0,19,8,0
4,Orange,7,7,9.96005996001,6,6,5,143.0,1,9,10
5,Purple,5,5,35.3049336,12,10,20,446.106447,25,21,0
5,White,2,10,5.91842537028,12,9,15,66.933,24,14,10
5,Pink,1,7,2.8143236160000002,12,10,14,23.5,24,10,0
5,Red,6,15,33.83033966016996,10,10,13,1400.0,10,12,10
5,Yellow,3,14,20.3592204,9,9,14,1380.0,18,11,10
5,Blue,7,18,46.27869731832494,15,15,14,332.0,30,17,10
5,Green,3,7,6.369149896977601,12,9,14,212.787,26,7,0
5,Orange,7,8,9.940149800149939,6,6,5,143.0,0,9,10
6,Purple,5,5,35.3049336,12,10,21,446.106447,25,22,0
6,White,2,11,5.91842537028,12,9,16,66.933,26,16,10
6,Pink,1,8,2.8143236160000002,12,10,14,23.5,26,11,0
6,Red,6,17,33.79650932050979,10,10,13,1400.0,11,13,10
6,Yellow,3,15,20.766404808,10,10,14,1380.0,21,11,10
6,Blue,7,21,46.23241862100661,15,15,14,332.0,32,18,10
6,Green,3,9,6.490036362022236,13,10,14,212.787,29,8,0
