day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,7,38.352000000000004,11,11,15,447.0,17,13,0
2,White,2,7,6.11388,11,9,12,67.0,14,11,10
2,Pink,1,4,2.652,9,7,8,23.5,10,8,0
2,Red,6,12,33.966,10,10,12,1400.0,8,11,10
2,Yellow,3,8,20.4,9,9,10,1380.0,10,10,10
2,Blue,7,10,42.0,10,10,10,332.0,10,11,10
2,Green,3,6,6.2,8,6,8,213.0,6,6,0
2,Orange,7,7,9.99,6,6,7,143.0,7,9,10
3,Purple,5,9,39.07992096,12,12,17,447.0,22,14,0
3,White,2,8,6.11388,11,9,15,67.0,18,12,10
3,Pink,1,4,2.7050400000000003,10,8,7,23.5,12,8,0
3,Red,6,14,33.932034,10,10,12,1400.0,10,12,10
3,Yellow,3,9,20.808,10,10,10,1380.0,13,10,10
3,Blue,7,11,42.797160000000005,11,11,13,332.0,14,12,10
3,Green,3,6,6.2,8,6,8,213.0,6,7,0
3,Orange,7,8,9.98001,6,6,7,143.0,7,11,10
4,Purple,5,9,37.79274439186293,13,12,17,446.553,26,13,0
4,White,2,10,6.11388,11,9,17,67.0,22,13,10
4,Pink,1,7,2.8706100883200003,13,11,7,23.5,22,8,0
4,Red,6,15,33.864203864033996,10,10,12,1400.0,8,12,10
4,Yellow,3,11,21.202935840000002,11,11,10,1380.0,16,10,10
4,Blue,7,13,43.6094500968,12,12,14,332.0,17,13,10
4,Green,3,7,6.2,8,6,8,213.0,7,8,0
4,Orange,7,11,9.97002999,6,6,7,143.0,10,13,10
5,Purple,5,13,37.717196695823596,13,12,18,446.553,28,14,0
5,White,2,14,6.10776612,11,9,20,67.0,28,16,10
5,Pink,1,8,2.9280222900864006,14,12,8,23.5,25,9,0
5,Red,6,16,33.864203864033996,10,10,12,1400.0,10,13,10
5,Yellow,3,14,21.18173290416,11,11,10,1380.0,18,10,10
5,Blue,7,14,44.39272030217763,13,13,15,332.0,17,14,10
5,Green,3,9,6.3176760000000005,9,7,8,213.0,10,9,0
5,Orange,7,10,9.65129810124969,7,6,6,142.857,13,13,10
6,Purple,5,15,37.204402303400556,15,13,19,446.106447,36,14,0
6,White,2,17,6.1016583538799996,11,9,24,67.0,34,19,10
6,Pink,1,11,3.107240678418009,17,15,8,23.5,35,9,0
6,Red,6,18,33.83033966016996,10,10,14,1400.0,8,13,10
6,Yellow,3,18,21.583762194680958,12,12,10,1380.0,23,11,10
6,Blue,7,15,46.09386001616704,15,15,17,332.0,20,15,10
6,Green,3,12,6.311358324,9,7,8,213.0,12,10,0
6,Orange,7,9,9.150404898528027,7,5,5,142.714143,12,12,10
