day,nation_name,territory,military capacity,gdp,trade,resources,political stability,population,soft power,cybersecurity,nuclear
0,Purple,5,6,37.6,10,10,10,447.0,10,10,0
0,White,2,6,6.0,10,8,10,67.0,10,10,10
0,Pink,1,4,2.6,8,6,8,23.5,8,8,0
0,Red,6,10,34.0,10,10,10,1400.0,6,10,10
0,Yellow,3,7,20.0,8,8,8,1380.0,6,8,10
0,Blue,7,10,42.0,10,10,10,332.0,10,10,10
0,Green,3,6,6.2,8,6,8,213.0,6,6,0
0,Orange,7,6,10.0,6,6,6,143.0,5,7,10
2,Purple,5,6,37.6,10,10,12,447.0,12,12,0
2,White,2,6,6.12,11,9,14,67.0,16,11,10
2,Pink,1,4,2.652,9,7,9,23.5,11,8,0
2,Red,6,12,33.966,10,10,9,1400.0,8,11,10
2,Yellow,3,8,20.787192,10,10,8,1380.0,11,8,10
2,Blue,7,10,42.0,10,10,16,332.0,14,13,10
2,Green,3,6,6.2,8,6,11,213.0,9,6,0
2,Orange,7,10,9.99,6,6,6,143.0,5,7,10
3,Purple,5,7,37.6,10,10,14,447.0,15,12,0
3,White,2,7,6.360880752000001,13,11,15,67.0,21,12,10
3,Pink,1,4,2.7050400000000003,10,8,11,23.5,15,9,0
3,Red,6,12,33.932034,10,10,11,1400.0,10,12,10
3,Yellow,3,10,20.745638403192,10,10,10,1380.0,12,9,10
3,Blue,7,12,42.797160000000005,11,11,16,332.0,17,14,10
3,Green,3,6,6.2,8,6,13,213.0,10,8,0
3,Orange,7,11,9.99,6,6,7,143.0,8,7,10
4,Purple,5,8,38.31364800000001,11,11,17,447.0,19,14,0
4,White,2,9,6.481610268672961,14,12,15,67.0,24,12,10
4,Pink,1,5,2.7050400000000003,10,8,12,23.5,17,10,0
4,Red,6,14,33.864203864033996,10,10,11,1400.0,12,12,10
4,Yellow,3,11,21.139390620084583,11,11,10,1380.0,14,9,10
4,Blue,7,12,41.42897759196,12,11,19,331.668,24,15,10
4,Green,3,7,6.1938,8,6,16,213.0,13,9,0
4,Orange,7,14,9.98001,6,6,8,143.0,11,7,10
5,Purple,5,6,36.397965600000006,11,10,19,446.553,23,15,0
5,White,2,8,6.274399669993755,15,12,16,66.933,29,12,10
5,Pink,1,7,2.6996326250400005,10,8,16,23.5,21,12,0
5,Red,6,15,33.83033966016996,10,10,13,1400.0,14,14,10
5,Yellow,3,11,20.062338667991273,11,10,10,1378.62,17,9,10
5,Blue,7,13,41.387548614368036,12,11,24,331.668,28,17,10
5,Green,3,11,6.311358324,9,7,19,213.0,21,11,0
5,Orange,7,18,9.940149800149939,6,6,10,143.0,6,8,10
6,Purple,5,5,34.543489252680004,11,9,22,446.106447,27,16,0
6,White,2,9,6.39988766339363,16,13,17,66.933,33,13,10
6,Pink,1,8,2.6996326250400005,10,8,18,23.5,24,12,0
6,Red,6,16,33.76271281118928,10,10,13,1400.0,14,15,10
6,Yellow,3,12,20.042276329323283,11,10,14,1378.62,21,10,10
6,Blue,7,14,42.17308428706875,13,12,31,331.668,36,19,10
6,Green,3,12,6.566337200289601,11,9,24,213.0,31,11,0
6,Orange,7,21,9.93020965034979,6,6,10,143.0,7,8,10
